LVMAMI, G, 0, -inf, -inf, inf
COPC81, B, 3, 5, 0, 5
SR0NA3, B, 4, 12, 0, 5
COPC81, B, 3, 5, 0, 5
SR0NA3, G, 4, 15, 0, 5
COPC81, B, 3, 5, 0, 5
SR0NA3, O, 4, 16, 0, 5
COPC81, B, 3, 5, 0, 5
SR0NA3, R, 4, 16, 0, 5
COPC81, B, 3, 5, 0, 5
SR0NA3, Y, 4, 17, 0, 5
COPC81, B, 3, 5, 0, 5
0LLBL6, Y, 2, 5, 5, 7
COPC81, G, 3, inf, 5, 7
EEZ362, B, 4, 8, 5, 7
COPC81, G, 3, 8, 5, 7
EEZ362, O, 4, 12, 5, 7
COPC81, G, 3, 8, 5, 7
EEZ362, P, 4, 1, 5, 7
COPC81, G, 3, 1, 5, 7
0LLBL6, Y, 2, 5, 5, 7
COPC81, O, 3, inf, 5, 7
EEZ362, B, 4, 13, 5, 7
COPC81, O, 3, 13, 5, 7
EEZ362, G, 4, 16, 5, 7
COPC81, O, 3, 13, 5, 7
EEZ362, P, 4, 6, 5, 7
COPC81, O, 3, 6, 5, 6
EEZ362, R, 4, 17, 5, 6
COPC81, O, 3, 6, 5, 6
EEZ362, Y, 4, 18, 5, 6
COPC81, O, 3, 6, 5, 6
EM53QA, B, 4, 13, 5, 6
COPC81, O, 3, 6, 5, 6
EM53QA, G, 4, 16, 5, 6
COPC81, O, 3, 6, 5, 6
EM53QA, O, 4, 17, 5, 6
COPC81, O, 3, 6, 5, 6
EM53QA, P, 4, 6, 5, 6
COPC81, O, 3, 6, 5, 6
EM53QA, Y, 4, 18, 5, 6
COPC81, O, 3, 6, 5, 6
KP3JSP, B, 4, 13, 5, 6
COPC81, O, 3, 6, 5, 6
KP3JSP, O, 4, 17, 5, 6
COPC81, O, 3, 6, 5, 6
KP3JSP, R, 4, 17, 5, 6
COPC81, O, 3, 6, 5, 6
KP3JSP, Y, 4, 18, 5, 6
COPC81, O, 3, 6, 5, 6
LHCHR9, B, 4, 13, 5, 6
COPC81, O, 3, 6, 5, 6
LHCHR9, G, 4, 16, 5, 6
COPC81, O, 3, 6, 5, 6
LHCHR9, P, 4, 6, 5, 6
COPC81, O, 3, 6, 5, 6
LHCHR9, R, 4, 17, 5, 6
COPC81, O, 3, 6, 5, 6
LHCHR9, Y, 4, 18, 5, 6
COPC81, O, 3, 6, 5, 6
NM911U, B, 4, 13, 5, 6
COPC81, O, 3, 6, 5, 6
NM911U, O, 4, 17, 5, 6
COPC81, O, 3, 6, 5, 6
NM911U, P, 4, 6, 5, 6
COPC81, O, 3, 6, 5, 6
NM911U, R, 4, 17, 5, 6
COPC81, O, 3, 6, 5, 6
NM911U, Y, 4, 18, 5, 6
COPC81, O, 3, 6, 5, 6
O4CNQU, B, 4, 13, 5, 6
COPC81, O, 3, 6, 5, 6
O4CNQU, G, 4, 16, 5, 6
COPC81, O, 3, 6, 5, 6
O4CNQU, O, 4, 17, 5, 6
COPC81, O, 3, 6, 5, 6
O4CNQU, R, 4, 17, 5, 6
COPC81, O, 3, 6, 5, 6
O4CNQU, Y, 4, 18, 5, 6
COPC81, O, 3, 6, 5, 6
OS4JN0, B, 4, 13, 5, 6
COPC81, O, 3, 6, 5, 6
OS4JN0, P, 4, 6, 5, 6
COPC81, O, 3, 6, 5, 6
OS4JN0, R, 4, 17, 5, 6
COPC81, O, 3, 6, 5, 6
PUUAOM, B, 4, 13, 5, 6
COPC81, O, 3, 6, 5, 6
PUUAOM, R, 4, 17, 5, 6
COPC81, O, 3, 6, 5, 6
PUUAOM, Y, 4, 18, 5, 6
COPC81, O, 3, 6, 5, 6
SR0NA3, B, 4, 13, 5, 6
COPC81, O, 3, 6, 5, 6
SR0NA3, G, 4, 16, 5, 6
COPC81, O, 3, 6, 5, 6
SR0NA3, O, 4, 17, 5, 6
COPC81, O, 3, 6, 5, 6
SR0NA3, R, 4, 17, 5, 6
COPC81, O, 3, 6, 5, 6
SR0NA3, Y, 4, 18, 5, 6
COPC81, O, 3, 6, 5, 6
0LLBL6, Y, 2, 6, 6, 7
COPC81, R, 3, inf, 6, 7
EEZ362, B, 4, 10, 6, 7
COPC81, R, 3, 10, 6, 7
EEZ362, G, 4, 13, 6, 7
COPC81, R, 3, 10, 6, 7
EEZ362, O, 4, 14, 6, 7
COPC81, R, 3, 10, 6, 7
EEZ362, P, 4, 3, 6, 7
COPC81, R, 3, 3, 6, 7
0LLBL6, Y, 2, 6, 6, 7
COPC81, Y, 3, inf, 6, 7
EEZ362, B, 4, 3, 6, 7
COPC81, Y, 3, 3, 6, 7
0LLBL6, Y, 2, 6, 6, 7
EM53QA, B, 3, inf, 6, 7
COPC81, B, 4, 12, 6, 7
EM53QA, B, 3, 12, 6, 7
COPC81, G, 4, 15, 6, 7
EM53QA, B, 3, 12, 6, 7
COPC81, O, 4, 16, 6, 7
EM53QA, B, 3, 12, 6, 7
COPC81, R, 4, 16, 6, 7
EM53QA, B, 3, 12, 6, 7
COPC81, Y, 4, 17, 6, 7
EM53QA, B, 3, 12, 6, 7
KP3JSP, B, 4, 12, 6, 7
EM53QA, B, 3, 12, 6, 7
KP3JSP, O, 4, 16, 6, 7
EM53QA, B, 3, 12, 6, 7
KP3JSP, R, 4, 16, 6, 7
EM53QA, B, 3, 12, 6, 7
KP3JSP, Y, 4, 17, 6, 7
EM53QA, B, 3, 12, 6, 7
NM911U, B, 4, 12, 6, 7
EM53QA, B, 3, 12, 6, 7
NM911U, O, 4, 16, 6, 7
EM53QA, B, 3, 12, 6, 7
NM911U, P, 4, 5, 6, 7
EM53QA, B, 3, 5, 6, 7
0LLBL6, Y, 2, 6, 6, 7
EM53QA, G, 3, inf, 6, 7
COPC81, B, 4, 8, 6, 7
EM53QA, G, 3, 8, 6, 7
COPC81, G, 4, 11, 6, 7
EM53QA, G, 3, 8, 6, 7
COPC81, O, 4, 12, 6, 7
EM53QA, G, 3, 8, 6, 7
COPC81, R, 4, 12, 6, 7
EM53QA, G, 3, 8, 6, 7
COPC81, Y, 4, 13, 6, 7
EM53QA, G, 3, 8, 6, 7
KP3JSP, B, 4, 8, 6, 7
EM53QA, G, 3, 8, 6, 7
KP3JSP, O, 4, 12, 6, 7
EM53QA, G, 3, 8, 6, 7
KP3JSP, R, 4, 12, 6, 7
EM53QA, G, 3, 8, 6, 7
KP3JSP, Y, 4, 13, 6, 7
EM53QA, G, 3, 8, 6, 7
NM911U, B, 4, 8, 6, 7
EM53QA, G, 3, 8, 6, 7
NM911U, O, 4, 12, 6, 7
EM53QA, G, 3, 8, 6, 7
NM911U, P, 4, 1, 6, 7
EM53QA, G, 3, 1, 6, 7
0LLBL6, Y, 2, 6, 6, 7
EM53QA, O, 3, inf, 6, 7
COPC81, B, 4, 13, 6, 7
EM53QA, O, 3, 13, 6, 7
COPC81, G, 4, 16, 6, 7
EM53QA, O, 3, 13, 6, 7
COPC81, O, 4, 17, 6, 7
EM53QA, O, 3, 13, 6, 7
COPC81, R, 4, 17, 6, 7
EM53QA, O, 3, 13, 6, 7
COPC81, Y, 4, 18, 6, 7
EM53QA, O, 3, 13, 6, 7
KP3JSP, B, 4, 13, 6, 7
EM53QA, O, 3, 13, 6, 7
KP3JSP, O, 4, 17, 6, 7
EM53QA, O, 3, 13, 6, 7
KP3JSP, R, 4, 17, 6, 7
EM53QA, O, 3, 13, 6, 7
KP3JSP, Y, 4, 18, 6, 7
EM53QA, O, 3, 13, 6, 7
NM911U, B, 4, 13, 6, 7
EM53QA, O, 3, 13, 6, 7
NM911U, O, 4, 17, 6, 7
EM53QA, O, 3, 13, 6, 7
NM911U, P, 4, 6, 6, 7
EM53QA, O, 3, 6, 6, 7
0LLBL6, Y, 2, 6, 6, 7
EM53QA, P, 3, inf, 6, 7
COPC81, B, 4, 12, 6, 7
EM53QA, P, 3, 12, 6, 7
COPC81, G, 4, 15, 6, 7
EM53QA, P, 3, 12, 6, 7
COPC81, O, 4, 16, 6, 7
EM53QA, P, 3, 12, 6, 7
COPC81, R, 4, 16, 6, 7
EM53QA, P, 3, 12, 6, 7
COPC81, Y, 4, 17, 6, 7
EM53QA, P, 3, 12, 6, 7
KP3JSP, B, 4, 12, 6, 7
EM53QA, P, 3, 12, 6, 7
KP3JSP, O, 4, 16, 6, 7
EM53QA, P, 3, 12, 6, 7
KP3JSP, R, 4, 16, 6, 7
EM53QA, P, 3, 12, 6, 7
KP3JSP, Y, 4, 17, 6, 7
EM53QA, P, 3, 12, 6, 7
NM911U, B, 4, 12, 6, 7
EM53QA, P, 3, 12, 6, 7
NM911U, O, 4, 16, 6, 7
EM53QA, P, 3, 12, 6, 7
NM911U, P, 4, 5, 6, 7
EM53QA, P, 3, 5, 6, 7
0LLBL6, Y, 2, 6, 6, 7
EM53QA, Y, 3, inf, 6, 7
COPC81, B, 4, 3, 6, 7
EM53QA, Y, 3, 3, 6, 7
0LLBL6, Y, 2, 6, 6, 7
KP3JSP, B, 3, inf, 6, 7
COPC81, B, 4, 12, 6, 7
KP3JSP, B, 3, 12, 6, 7
COPC81, G, 4, 15, 6, 7
KP3JSP, B, 3, 12, 6, 7
COPC81, O, 4, 16, 6, 7
KP3JSP, B, 3, 12, 6, 7
COPC81, R, 4, 16, 6, 7
KP3JSP, B, 3, 12, 6, 7
COPC81, Y, 4, 17, 6, 7
KP3JSP, B, 3, 12, 6, 7
D7D114, G, 4, 15, 6, 7
KP3JSP, B, 3, 12, 6, 7
D7D114, O, 4, 16, 6, 7
KP3JSP, B, 3, 12, 6, 7
D7D114, P, 4, 5, 6, 7
KP3JSP, B, 3, 5, 6, 7
0LLBL6, Y, 2, 6, 6, 7
KP3JSP, O, 3, inf, 6, 7
COPC81, B, 4, 13, 6, 7
KP3JSP, O, 3, 13, 6, 7
COPC81, G, 4, 16, 6, 7
KP3JSP, O, 3, 13, 6, 7
COPC81, O, 4, 17, 6, 7
KP3JSP, O, 3, 13, 6, 7
COPC81, R, 4, 17, 6, 7
KP3JSP, O, 3, 13, 6, 7
COPC81, Y, 4, 18, 6, 7
KP3JSP, O, 3, 13, 6, 7
D7D114, B, 4, 13, 6, 7
KP3JSP, O, 3, 13, 6, 7
D7D114, G, 4, 16, 6, 7
KP3JSP, O, 3, 13, 6, 7
D7D114, P, 4, 6, 6, 7
KP3JSP, O, 3, 6, 6, 7
0LLBL6, Y, 2, 6, 6, 7
KP3JSP, R, 3, inf, 6, 7
COPC81, B, 4, 10, 6, 7
KP3JSP, R, 3, 10, 6, 7
COPC81, G, 4, 13, 6, 7
KP3JSP, R, 3, 10, 6, 7
COPC81, O, 4, 14, 6, 7
KP3JSP, R, 3, 10, 6, 7
COPC81, R, 4, 14, 6, 7
KP3JSP, R, 3, 10, 6, 7
COPC81, Y, 4, 15, 6, 7
KP3JSP, R, 3, 10, 6, 7
D7D114, B, 4, 10, 6, 7
KP3JSP, R, 3, 10, 6, 7
D7D114, G, 4, 13, 6, 7
KP3JSP, R, 3, 10, 6, 7
D7D114, O, 4, 14, 6, 7
KP3JSP, R, 3, 10, 6, 7
D7D114, P, 4, 3, 6, 7
KP3JSP, R, 3, 3, 6, 7
0LLBL6, Y, 2, 6, 6, 7
KP3JSP, Y, 3, inf, 6, 7
COPC81, B, 4, 3, 6, 7
KP3JSP, Y, 3, 3, 6, 7
0LLBL6, Y, 2, 6, 6, 7
NM911U, B, 3, inf, 6, 7
COPC81, B, 4, 12, 6, 7
NM911U, B, 3, 12, 6, 7
COPC81, G, 4, 15, 6, 7
NM911U, B, 3, 12, 6, 7
COPC81, O, 4, 16, 6, 7
NM911U, B, 3, 12, 6, 7
COPC81, R, 4, 16, 6, 7
NM911U, B, 3, 12, 6, 7
COPC81, Y, 4, 17, 6, 7
NM911U, B, 3, 12, 6, 7
D7D114, G, 4, 15, 6, 7
NM911U, B, 3, 12, 6, 7
D7D114, O, 4, 16, 6, 7
NM911U, B, 3, 12, 6, 7
D7D114, P, 4, 5, 6, 7
NM911U, B, 3, 5, 6, 7
0LLBL6, Y, 2, 6, 6, 7
NM911U, O, 3, inf, 6, 7
COPC81, B, 4, 13, 6, 7
NM911U, O, 3, 13, 6, 7
COPC81, G, 4, 16, 6, 7
NM911U, O, 3, 13, 6, 7
COPC81, O, 4, 17, 6, 7
NM911U, O, 3, 13, 6, 7
COPC81, R, 4, 17, 6, 7
NM911U, O, 3, 13, 6, 7
COPC81, Y, 4, 18, 6, 7
NM911U, O, 3, 13, 6, 7
D7D114, B, 4, 13, 6, 7
NM911U, O, 3, 13, 6, 7
D7D114, G, 4, 16, 6, 7
NM911U, O, 3, 13, 6, 7
D7D114, P, 4, 6, 6, 7
NM911U, O, 3, 6, 6, 7
0LLBL6, Y, 2, 6, 6, 7
NM911U, P, 3, inf, 6, 7
COPC81, B, 4, 12, 6, 7
NM911U, P, 3, 12, 6, 7
COPC81, G, 4, 15, 6, 7
NM911U, P, 3, 12, 6, 7
COPC81, O, 4, 16, 6, 7
NM911U, P, 3, 12, 6, 7
COPC81, R, 4, 16, 6, 7
NM911U, P, 3, 12, 6, 7
COPC81, Y, 4, 17, 6, 7
NM911U, P, 3, 12, 6, 7
D7D114, B, 4, 12, 6, 7
NM911U, P, 3, 12, 6, 7
D7D114, G, 4, 15, 6, 7
NM911U, P, 3, 12, 6, 7
D7D114, O, 4, 16, 6, 7
NM911U, P, 3, 12, 6, 7
D7D114, R, 4, 16, 6, 7
NM911U, P, 3, 12, 6, 7
D7D114, Y, 4, 17, 6, 7
NM911U, P, 3, 12, 6, 7
EM53QA, B, 4, 12, 6, 7
NM911U, P, 3, 12, 6, 7
EM53QA, G, 4, 15, 6, 7
NM911U, P, 3, 12, 6, 7
EM53QA, O, 4, 16, 6, 7
NM911U, P, 3, 12, 6, 7
EM53QA, P, 4, 5, 6, 7
NM911U, P, 3, 5, 6, 7
0LLBL6, Y, 2, 6, 6, 7
NM911U, R, 3, inf, 6, 7
COPC81, B, 4, 10, 6, 7
NM911U, R, 3, 10, 6, 7
COPC81, G, 4, 13, 6, 7
NM911U, R, 3, 10, 6, 7
COPC81, O, 4, 14, 6, 7
NM911U, R, 3, 10, 6, 7
COPC81, R, 4, 14, 6, 7
NM911U, R, 3, 10, 6, 7
COPC81, Y, 4, 15, 6, 7
NM911U, R, 3, 10, 6, 7
D7D114, B, 4, 10, 6, 7
NM911U, R, 3, 10, 6, 7
D7D114, G, 4, 13, 6, 7
NM911U, R, 3, 10, 6, 7
D7D114, O, 4, 14, 6, 7
NM911U, R, 3, 10, 6, 7
D7D114, P, 4, 3, 6, 7
NM911U, R, 3, 3, 6, 7
0LLBL6, Y, 2, 6, 6, 7
NM911U, Y, 3, inf, 6, 7
COPC81, B, 4, 3, 6, 7
NM911U, Y, 3, 3, 6, 7
0LLBL6, Y, 2, 6, 6, 7
O4CNQU, B, 3, inf, 6, 7
COPC81, B, 4, 12, 6, 7
O4CNQU, B, 3, 12, 6, 7
COPC81, G, 4, 15, 6, 7
O4CNQU, B, 3, 12, 6, 7
COPC81, O, 4, 16, 6, 7
O4CNQU, B, 3, 12, 6, 7
COPC81, R, 4, 16, 6, 7
O4CNQU, B, 3, 12, 6, 7
COPC81, Y, 4, 17, 6, 7
O4CNQU, B, 3, 12, 6, 7
D7D114, G, 4, 15, 6, 7
O4CNQU, B, 3, 12, 6, 7
D7D114, O, 4, 16, 6, 7
O4CNQU, B, 3, 12, 6, 7
D7D114, P, 4, 5, 6, 7
O4CNQU, B, 3, 5, 6, 7
0LLBL6, Y, 2, 6, 6, 7
O4CNQU, G, 3, inf, 6, 7
COPC81, B, 4, 8, 6, 7
O4CNQU, G, 3, 8, 6, 7
COPC81, G, 4, 11, 6, 7
O4CNQU, G, 3, 8, 6, 7
COPC81, O, 4, 12, 6, 7
O4CNQU, G, 3, 8, 6, 7
COPC81, R, 4, 12, 6, 7
O4CNQU, G, 3, 8, 6, 7
COPC81, Y, 4, 13, 6, 7
O4CNQU, G, 3, 8, 6, 7
D7D114, B, 4, 8, 6, 7
O4CNQU, G, 3, 8, 6, 7
D7D114, O, 4, 12, 6, 7
O4CNQU, G, 3, 8, 6, 7
D7D114, P, 4, 1, 6, 7
O4CNQU, G, 3, 1, 6, 7
0LLBL6, Y, 2, 6, 6, 7
O4CNQU, O, 3, inf, 6, 7
COPC81, B, 4, 13, 6, 7
O4CNQU, O, 3, 13, 6, 7
COPC81, G, 4, 16, 6, 7
O4CNQU, O, 3, 13, 6, 7
COPC81, O, 4, 17, 6, 7
O4CNQU, O, 3, 13, 6, 7
COPC81, R, 4, 17, 6, 7
O4CNQU, O, 3, 13, 6, 7
COPC81, Y, 4, 18, 6, 7
O4CNQU, O, 3, 13, 6, 7
D7D114, B, 4, 13, 6, 7
O4CNQU, O, 3, 13, 6, 7
D7D114, G, 4, 16, 6, 7
O4CNQU, O, 3, 13, 6, 7
D7D114, P, 4, 6, 6, 7
O4CNQU, O, 3, 6, 6, 7
0LLBL6, Y, 2, 6, 6, 7
O4CNQU, R, 3, inf, 6, 7
COPC81, B, 4, 10, 6, 7
O4CNQU, R, 3, 10, 6, 7
COPC81, G, 4, 13, 6, 7
O4CNQU, R, 3, 10, 6, 7
COPC81, O, 4, 14, 6, 7
O4CNQU, R, 3, 10, 6, 7
COPC81, R, 4, 14, 6, 7
O4CNQU, R, 3, 10, 6, 7
COPC81, Y, 4, 15, 6, 7
O4CNQU, R, 3, 10, 6, 7
D7D114, B, 4, 10, 6, 7
O4CNQU, R, 3, 10, 6, 7
D7D114, G, 4, 13, 6, 7
O4CNQU, R, 3, 10, 6, 7
D7D114, O, 4, 14, 6, 7
O4CNQU, R, 3, 10, 6, 7
D7D114, P, 4, 3, 6, 7
O4CNQU, R, 3, 3, 6, 7
0LLBL6, Y, 2, 6, 6, 7
O4CNQU, Y, 3, inf, 6, 7
COPC81, B, 4, 3, 6, 7
O4CNQU, Y, 3, 3, 6, 7
0LLBL6, Y, 2, 6, 6, 7
OS4JN0, B, 3, inf, 6, 7
4B7VN5, G, 4, 15, 6, 7
OS4JN0, B, 3, 15, 6, 7
4B7VN5, O, 4, 16, 6, 7
OS4JN0, B, 3, 15, 6, 7
4B7VN5, P, 4, 5, 6, 7
OS4JN0, B, 3, 5, 6, 7
0LLBL6, Y, 2, 6, 6, 7
OS4JN0, O, 3, inf, 6, 7
4B7VN5, B, 4, 13, 6, 7
OS4JN0, O, 3, 13, 6, 7
4B7VN5, G, 4, 16, 6, 7
OS4JN0, O, 3, 13, 6, 7
4B7VN5, P, 4, 6, 6, 7
OS4JN0, O, 3, 6, 6, 7
0LLBL6, Y, 2, 6, 6, 7
OS4JN0, P, 3, inf, 6, 7
4B7VN5, B, 4, 12, 6, 7
OS4JN0, P, 3, 12, 6, 7
4B7VN5, G, 4, 15, 6, 7
OS4JN0, P, 3, 12, 6, 7
4B7VN5, O, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
4B7VN5, R, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
4B7VN5, Y, 4, 17, 6, 7
OS4JN0, P, 3, 12, 6, 7
COPC81, B, 4, 12, 6, 7
OS4JN0, P, 3, 12, 6, 7
COPC81, G, 4, 15, 6, 7
OS4JN0, P, 3, 12, 6, 7
COPC81, O, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
COPC81, R, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
COPC81, Y, 4, 17, 6, 7
OS4JN0, P, 3, 12, 6, 7
EM53QA, B, 4, 12, 6, 7
OS4JN0, P, 3, 12, 6, 7
EM53QA, G, 4, 15, 6, 7
OS4JN0, P, 3, 12, 6, 7
EM53QA, O, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
EM53QA, Y, 4, 17, 6, 7
OS4JN0, P, 3, 12, 6, 7
KP3JSP, B, 4, 12, 6, 7
OS4JN0, P, 3, 12, 6, 7
KP3JSP, O, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
KP3JSP, R, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
KP3JSP, Y, 4, 17, 6, 7
OS4JN0, P, 3, 12, 6, 7
METYNL, B, 4, 12, 6, 7
OS4JN0, P, 3, 12, 6, 7
METYNL, G, 4, 15, 6, 7
OS4JN0, P, 3, 12, 6, 7
METYNL, O, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
METYNL, R, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
METYNL, Y, 4, 17, 6, 7
OS4JN0, P, 3, 12, 6, 7
NM911U, B, 4, 12, 6, 7
OS4JN0, P, 3, 12, 6, 7
NM911U, O, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
NM911U, R, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
NM911U, Y, 4, 17, 6, 7
OS4JN0, P, 3, 12, 6, 7
O4CNQU, B, 4, 12, 6, 7
OS4JN0, P, 3, 12, 6, 7
O4CNQU, G, 4, 15, 6, 7
OS4JN0, P, 3, 12, 6, 7
O4CNQU, O, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
O4CNQU, R, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
O4CNQU, Y, 4, 17, 6, 7
OS4JN0, P, 3, 12, 6, 7
PUUAOM, B, 4, 12, 6, 7
OS4JN0, P, 3, 12, 6, 7
PUUAOM, O, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
PUUAOM, R, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
PUUAOM, Y, 4, 17, 6, 7
OS4JN0, P, 3, 12, 6, 7
SR0NA3, B, 4, 12, 6, 7
OS4JN0, P, 3, 12, 6, 7
SR0NA3, G, 4, 15, 6, 7
OS4JN0, P, 3, 12, 6, 7
SR0NA3, O, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
SR0NA3, R, 4, 16, 6, 7
OS4JN0, P, 3, 12, 6, 7
SR0NA3, Y, 4, 17, 6, 7
OS4JN0, P, 3, 12, 6, 7
0LLBL6, Y, 2, 12, 6, 7
WPZNJO, P, 1, 7, 0, 7
COPC81, B, 2, -inf, 0, 7
0LLBL6, B, 3, inf, 0, 7
EEZ362, G, 4, 10, 0, 7
0LLBL6, B, 3, 10, 0, 7
EEZ362, O, 4, 11, 0, 7
0LLBL6, B, 3, 10, 0, 7
EEZ362, P, 4, 0, 0, 7
0LLBL6, B, 3, 0, 0, 7
COPC81, B, 2, 0, 0, 7
0LLBL6, G, 3, inf, 0, 7
EEZ362, G, 4, 6, 0, 7
0LLBL6, G, 3, 6, 0, 6
EEZ362, O, 4, 7, 0, 6
0LLBL6, G, 3, 6, 0, 6
EEZ362, P, 4, -4, 0, 6
0LLBL6, G, 3, -4, 0, 6
COPC81, B, 2, 0, 0, 7
0LLBL6, O, 3, inf, 0, 7
EEZ362, G, 4, 11, 0, 7
0LLBL6, O, 3, 11, 0, 7
EEZ362, O, 4, 12, 0, 7
0LLBL6, O, 3, 11, 0, 7
EEZ362, P, 4, 1, 0, 7
0LLBL6, O, 3, 1, 0, 1
EEZ362, R, 4, 12, 0, 1
0LLBL6, O, 3, 1, 0, 1
EEZ362, Y, 4, 13, 0, 1
0LLBL6, O, 3, 1, 0, 1
EM53QA, B, 4, 8, 0, 1
0LLBL6, O, 3, 1, 0, 1
EM53QA, G, 4, 11, 0, 1
0LLBL6, O, 3, 1, 0, 1
EM53QA, O, 4, 12, 0, 1
0LLBL6, O, 3, 1, 0, 1
EM53QA, P, 4, 1, 0, 1
0LLBL6, O, 3, 1, 0, 1
EM53QA, Y, 4, 13, 0, 1
0LLBL6, O, 3, 1, 0, 1
KP3JSP, B, 4, 8, 0, 1
0LLBL6, O, 3, 1, 0, 1
KP3JSP, O, 4, 12, 0, 1
0LLBL6, O, 3, 1, 0, 1
KP3JSP, R, 4, 12, 0, 1
0LLBL6, O, 3, 1, 0, 1
KP3JSP, Y, 4, 13, 0, 1
0LLBL6, O, 3, 1, 0, 1
LHCHR9, G, 4, 11, 0, 1
0LLBL6, O, 3, 1, 0, 1
LHCHR9, O, 4, 12, 0, 1
0LLBL6, O, 3, 1, 0, 1
LHCHR9, P, 4, 1, 0, 1
0LLBL6, O, 3, 1, 0, 1
LHCHR9, R, 4, 12, 0, 1
0LLBL6, O, 3, 1, 0, 1
LHCHR9, Y, 4, 13, 0, 1
0LLBL6, O, 3, 1, 0, 1
NM911U, B, 4, 8, 0, 1
0LLBL6, O, 3, 1, 0, 1
NM911U, O, 4, 12, 0, 1
0LLBL6, O, 3, 1, 0, 1
NM911U, P, 4, 1, 0, 1
0LLBL6, O, 3, 1, 0, 1
NM911U, R, 4, 12, 0, 1
0LLBL6, O, 3, 1, 0, 1
NM911U, Y, 4, 13, 0, 1
0LLBL6, O, 3, 1, 0, 1
O4CNQU, B, 4, 8, 0, 1
0LLBL6, O, 3, 1, 0, 1
O4CNQU, G, 4, 11, 0, 1
0LLBL6, O, 3, 1, 0, 1
O4CNQU, O, 4, 12, 0, 1
0LLBL6, O, 3, 1, 0, 1
O4CNQU, R, 4, 12, 0, 1
0LLBL6, O, 3, 1, 0, 1
O4CNQU, Y, 4, 13, 0, 1
0LLBL6, O, 3, 1, 0, 1
OS4JN0, P, 4, 1, 0, 1
0LLBL6, O, 3, 1, 0, 1
OS4JN0, R, 4, 12, 0, 1
0LLBL6, O, 3, 1, 0, 1
OS4JN0, Y, 4, 13, 0, 1
0LLBL6, O, 3, 1, 0, 1
PUUAOM, O, 4, 12, 0, 1
0LLBL6, O, 3, 1, 0, 1
PUUAOM, R, 4, 12, 0, 1
0LLBL6, O, 3, 1, 0, 1
PUUAOM, Y, 4, 13, 0, 1
0LLBL6, O, 3, 1, 0, 1
SR0NA3, B, 4, 8, 0, 1
0LLBL6, O, 3, 1, 0, 1
SR0NA3, G, 4, 11, 0, 1
0LLBL6, O, 3, 1, 0, 1
SR0NA3, O, 4, 12, 0, 1
0LLBL6, O, 3, 1, 0, 1
SR0NA3, R, 4, 12, 0, 1
0LLBL6, O, 3, 1, 0, 1
SR0NA3, Y, 4, 13, 0, 1
0LLBL6, O, 3, 1, 0, 1
COPC81, B, 2, 1, 1, 7
0LLBL6, R, 3, inf, 1, 7
EEZ362, G, 4, 8, 1, 7
0LLBL6, R, 3, 8, 1, 7
EEZ362, O, 4, 9, 1, 7
0LLBL6, R, 3, 8, 1, 7
EEZ362, P, 4, -2, 1, 7
0LLBL6, R, 3, -2, 1, 7
COPC81, B, 2, 1, 1, 7
0LLBL6, Y, 3, inf, 1, 7
EEZ362, G, 4, 1, 1, 7
0LLBL6, Y, 3, 1, 1, 7
COPC81, B, 2, 1, 1, 7
EEZ362, G, 3, inf, 1, 7
0LLBL6, B, 4, 3, 1, 7
EEZ362, G, 3, 3, 1, 3
0LLBL6, G, 4, 6, 1, 3
EEZ362, G, 3, 3, 1, 3
0LLBL6, O, 4, 7, 1, 3
EEZ362, G, 3, 3, 1, 3
0LLBL6, R, 4, 7, 1, 3
EEZ362, G, 3, 3, 1, 3
0LLBL6, Y, 4, 8, 1, 3
EEZ362, G, 3, 3, 1, 3
EM53QA, B, 4, 3, 1, 3
EEZ362, G, 3, 3, 1, 3
EM53QA, G, 4, 6, 1, 3
EEZ362, G, 3, 3, 1, 3
EM53QA, O, 4, 7, 1, 3
EEZ362, G, 3, 3, 1, 3
EM53QA, P, 4, -4, 1, 3
EEZ362, G, 3, -4, 1, 3
COPC81, B, 2, 1, 1, 7
EEZ362, O, 3, inf, 1, 7
0LLBL6, B, 4, 8, 1, 7
EEZ362, O, 3, 8, 1, 7
0LLBL6, G, 4, 11, 1, 7
EEZ362, O, 3, 8, 1, 7
0LLBL6, O, 4, 12, 1, 7
EEZ362, O, 3, 8, 1, 7
0LLBL6, R, 4, 12, 1, 7
