LL8ENE, G, 0, -inf, -inf, inf
LE239A, Y, 3, 13, 13, 20
7MBB7Q, B, 2, 13, 13, inf
M8HDRJ, G, 3, inf, 13, inf
31Z0WX, R, 4, 10, 13, inf
M8HDRJ, G, 3, 10, 13, inf
7MBB7Q, B, 2, 13, 13, inf
M8HDRJ, R, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
M8HDRJ, R, 3, 17, 13, 17
31Z0WX, Y, 4, 14, 13, 17
M8HDRJ, R, 3, 14, 13, 14
8R6FXF, G, 4, 17, 13, 14
M8HDRJ, R, 3, 14, 13, 14
8R6FXF, R, 4, 10, 13, 14
M8HDRJ, R, 3, 10, 13, 14
7MBB7Q, B, 2, 13, 13, inf
M8HDRJ, Y, 3, inf, 13, inf
31Z0WX, G, 4, 20, 13, inf
M8HDRJ, Y, 3, 20, 13, 20
31Z0WX, R, 4, 13, 13, 20
M8HDRJ, Y, 3, 13, 13, 20
7MBB7Q, B, 2, 13, 13, inf
NJ5QCS, B, 3, inf, 13, inf
31Z0WX, G, 4, 9, 13, inf
NJ5QCS, B, 3, 9, 13, inf
7MBB7Q, B, 2, 13, 13, inf
NJ5QCS, R, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
NJ5QCS, R, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
NJ5QCS, R, 3, 10, 13, 17
7MBB7Q, B, 2, 13, 13, inf
NJ5QCS, Y, 3, inf, 13, inf
31Z0WX, G, 4, 20, 13, inf
NJ5QCS, Y, 3, 20, 13, 20
31Z0WX, R, 4, 13, 13, 20
NJ5QCS, Y, 3, 13, 13, 20
7MBB7Q, B, 2, 13, 13, inf
US40UL, R, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
US40UL, R, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
US40UL, R, 3, 10, 13, 17
7MBB7Q, B, 2, 13, 13, inf
US40UL, Y, 3, inf, 13, inf
31Z0WX, G, 4, 20, 13, inf
US40UL, Y, 3, 20, 13, 20
31Z0WX, R, 4, 13, 13, 20
US40UL, Y, 3, 13, 13, 20
7MBB7Q, B, 2, 13, 13, inf
W61GK1, G, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
W61GK1, G, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
W61GK1, G, 3, 10, 13, 17
7MBB7Q, B, 2, 13, 13, inf
W61GK1, R, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
W61GK1, R, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
W61GK1, R, 3, 10, 13, 17
7MBB7Q, B, 2, 13, 13, inf
W61GK1, Y, 3, inf, 13, inf
31Z0WX, G, 4, 20, 13, inf
W61GK1, Y, 3, 20, 13, 20
31Z0WX, R, 4, 13, 13, 20
W61GK1, Y, 3, 13, 13, 20
7MBB7Q, B, 2, 13, 13, inf
XI2AYM, B, 3, inf, 13, inf
31Z0WX, G, 4, 9, 13, inf
XI2AYM, B, 3, 9, 13, inf
7MBB7Q, B, 2, 13, 13, inf
XI2AYM, R, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
XI2AYM, R, 3, 17, 13, 17
31Z0WX, Y, 4, 14, 13, 17
XI2AYM, R, 3, 14, 13, 14
8R6FXF, G, 4, 17, 13, 14
XI2AYM, R, 3, 14, 13, 14
8R6FXF, Y, 4, 14, 13, 14
XI2AYM, R, 3, 14, 13, 14
9CY2PD, B, 4, 10, 13, 14
XI2AYM, R, 3, 10, 13, 14
7MBB7Q, B, 2, 13, 13, inf
TWGO8A, Y, 1, 13, 13, inf
LL8ENE, G, 0, 13, 13, inf
US40UL, B, 1, inf, 13, inf
7MBB7Q, G, 2, -inf, 13, inf
31Z0WX, B, 3, inf, 13, inf
8R6FXF, R, 4, -2, 13, inf
31Z0WX, B, 3, -2, 13, inf
7MBB7Q, G, 2, -2, 13, inf
31Z0WX, R, 3, inf, 13, inf
8R6FXF, R, 4, 6, 13, inf
31Z0WX, R, 3, 6, 13, inf
7MBB7Q, G, 2, 6, 13, inf
31Z0WX, Y, 3, inf, 13, inf
8R6FXF, R, 4, 9, 13, inf
31Z0WX, Y, 3, 9, 13, inf
7MBB7Q, G, 2, 9, 13, inf
8R6FXF, R, 3, inf, 13, inf
31Z0WX, B, 4, 6, 13, inf
8R6FXF, R, 3, 6, 13, inf
7MBB7Q, G, 2, 9, 13, inf
8R6FXF, Y, 3, inf, 13, inf
31Z0WX, B, 4, 9, 13, inf
8R6FXF, Y, 3, 9, 13, inf
7MBB7Q, G, 2, 9, 13, inf
9CY2PD, B, 3, inf, 13, inf
31Z0WX, B, 4, -2, 13, inf
9CY2PD, B, 3, -2, 13, inf
7MBB7Q, G, 2, 9, 13, inf
9CY2PD, G, 3, inf, 13, inf
31Z0WX, B, 4, 6, 13, inf
9CY2PD, G, 3, 6, 13, inf
7MBB7Q, G, 2, 9, 13, inf
9CY2PD, Y, 3, inf, 13, inf
31Z0WX, B, 4, 9, 13, inf
9CY2PD, Y, 3, 9, 13, inf
7MBB7Q, G, 2, 9, 13, inf
DJUMXG, G, 3, inf, 13, inf
31Z0WX, B, 4, 6, 13, inf
DJUMXG, G, 3, 6, 13, inf
7MBB7Q, G, 2, 9, 13, inf
DJUMXG, R, 3, inf, 13, inf
31Z0WX, B, 4, 6, 13, inf
DJUMXG, R, 3, 6, 13, inf
7MBB7Q, G, 2, 9, 13, inf
DJUMXG, Y, 3, inf, 13, inf
31Z0WX, B, 4, 9, 13, inf
DJUMXG, Y, 3, 9, 13, inf
7MBB7Q, G, 2, 9, 13, inf
DNW5WH, B, 3, inf, 13, inf
31Z0WX, B, 4, -2, 13, inf
DNW5WH, B, 3, -2, 13, inf
7MBB7Q, G, 2, 9, 13, inf
DNW5WH, R, 3, inf, 13, inf
31Z0WX, B, 4, 6, 13, inf
DNW5WH, R, 3, 6, 13, inf
7MBB7Q, G, 2, 9, 13, inf
DNW5WH, Y, 3, inf, 13, inf
31Z0WX, B, 4, 9, 13, inf
DNW5WH, Y, 3, 9, 13, inf
7MBB7Q, G, 2, 9, 13, inf
KT9A9E, R, 3, inf, 13, inf
31Z0WX, B, 4, 6, 13, inf
KT9A9E, R, 3, 6, 13, inf
7MBB7Q, G, 2, 9, 13, inf
KT9A9E, Y, 3, inf, 13, inf
31Z0WX, B, 4, 9, 13, inf
KT9A9E, Y, 3, 9, 13, inf
7MBB7Q, G, 2, 9, 13, inf
LE239A, B, 3, inf, 13, inf
31Z0WX, B, 4, -2, 13, inf
LE239A, B, 3, -2, 13, inf
7MBB7Q, G, 2, 9, 13, inf
LE239A, Y, 3, inf, 13, inf
31Z0WX, B, 4, 9, 13, inf
LE239A, Y, 3, 9, 13, inf
7MBB7Q, G, 2, 9, 13, inf
M8HDRJ, B, 3, inf, 13, inf
31Z0WX, R, 4, -2, 13, inf
M8HDRJ, B, 3, -2, 13, inf
7MBB7Q, G, 2, 9, 13, inf
M8HDRJ, R, 3, inf, 13, inf
31Z0WX, B, 4, 6, 13, inf
M8HDRJ, R, 3, 6, 13, inf
7MBB7Q, G, 2, 9, 13, inf
M8HDRJ, Y, 3, inf, 13, inf
31Z0WX, B, 4, 9, 13, inf
M8HDRJ, Y, 3, 9, 13, inf
7MBB7Q, G, 2, 9, 13, inf
NJ5QCS, B, 3, inf, 13, inf
31Z0WX, B, 4, -2, 13, inf
NJ5QCS, B, 3, -2, 13, inf
7MBB7Q, G, 2, 9, 13, inf
NJ5QCS, R, 3, inf, 13, inf
31Z0WX, B, 4, 6, 13, inf
NJ5QCS, R, 3, 6, 13, inf
7MBB7Q, G, 2, 9, 13, inf
NJ5QCS, Y, 3, inf, 13, inf
31Z0WX, B, 4, 9, 13, inf
NJ5QCS, Y, 3, 9, 13, inf
7MBB7Q, G, 2, 9, 13, inf
TWGO8A, B, 3, inf, 13, inf
31Z0WX, B, 4, -2, 13, inf
TWGO8A, B, 3, -2, 13, inf
7MBB7Q, G, 2, 9, 13, inf
TWGO8A, Y, 3, inf, 13, inf
31Z0WX, B, 4, 9, 13, inf
TWGO8A, Y, 3, 9, 13, inf
7MBB7Q, G, 2, 9, 13, inf
W61GK1, B, 3, inf, 13, inf
31Z0WX, B, 4, -2, 13, inf
W61GK1, B, 3, -2, 13, inf
7MBB7Q, G, 2, 9, 13, inf
W61GK1, R, 3, inf, 13, inf
31Z0WX, B, 4, 6, 13, inf
W61GK1, R, 3, 6, 13, inf
7MBB7Q, G, 2, 9, 13, inf
W61GK1, Y, 3, inf, 13, inf
31Z0WX, B, 4, 9, 13, inf
W61GK1, Y, 3, 9, 13, inf
7MBB7Q, G, 2, 9, 13, inf
XI2AYM, B, 3, inf, 13, inf
31Z0WX, R, 4, -2, 13, inf
XI2AYM, B, 3, -2, 13, inf
7MBB7Q, G, 2, 9, 13, inf
XI2AYM, R, 3, inf, 13, inf
31Z0WX, B, 4, 6, 13, inf
XI2AYM, R, 3, 6, 13, inf
7MBB7Q, G, 2, 9, 13, inf
XI2AYM, Y, 3, inf, 13, inf
31Z0WX, B, 4, 9, 13, inf
XI2AYM, Y, 3, 9, 13, inf
7MBB7Q, G, 2, 9, 13, inf
US40UL, B, 1, 9, 13, inf
LL8ENE, G, 0, 13, 13, inf
US40UL, R, 1, inf, 13, inf
7MBB7Q, B, 2, -inf, 13, inf
31Z0WX, G, 3, inf, 13, inf
8R6FXF, G, 4, 14, 13, inf
31Z0WX, G, 3, 14, 13, 14
8R6FXF, Y, 4, 11, 13, 14
31Z0WX, G, 3, 11, 13, 14
7MBB7Q, B, 2, 11, 13, inf
31Z0WX, R, 3, inf, 13, inf
8R6FXF, G, 4, 14, 13, inf
31Z0WX, R, 3, 14, 13, 14
8R6FXF, Y, 4, 11, 13, 14
31Z0WX, R, 3, 11, 13, 14
7MBB7Q, B, 2, 11, 13, inf
31Z0WX, Y, 3, inf, 13, inf
8R6FXF, G, 4, 17, 13, inf
31Z0WX, Y, 3, 17, 13, 17
8R6FXF, Y, 4, 14, 13, 17
31Z0WX, Y, 3, 14, 13, 14
9CY2PD, B, 4, 10, 13, 14
31Z0WX, Y, 3, 10, 13, 14
7MBB7Q, B, 2, 11, 13, inf
8R6FXF, G, 3, inf, 13, inf
31Z0WX, G, 4, 14, 13, inf
8R6FXF, G, 3, 14, 13, 14
31Z0WX, R, 4, 7, 13, 14
8R6FXF, G, 3, 7, 13, 14
7MBB7Q, B, 2, 11, 13, inf
8R6FXF, Y, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
8R6FXF, Y, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
8R6FXF, Y, 3, 10, 13, 17
7MBB7Q, B, 2, 11, 13, inf
9CY2PD, B, 3, inf, 13, inf
31Z0WX, G, 4, 6, 13, inf
9CY2PD, B, 3, 6, 13, inf
7MBB7Q, B, 2, 11, 13, inf
9CY2PD, G, 3, inf, 13, inf
31Z0WX, G, 4, 14, 13, inf
9CY2PD, G, 3, 14, 13, 14
31Z0WX, R, 4, 7, 13, 14
9CY2PD, G, 3, 7, 13, 14
7MBB7Q, B, 2, 11, 13, inf
9CY2PD, Y, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
9CY2PD, Y, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
9CY2PD, Y, 3, 10, 13, 17
7MBB7Q, B, 2, 11, 13, inf
DJUMXG, B, 3, inf, 13, inf
31Z0WX, G, 4, 6, 13, inf
DJUMXG, B, 3, 6, 13, inf
7MBB7Q, B, 2, 11, 13, inf
DJUMXG, G, 3, inf, 13, inf
31Z0WX, G, 4, 14, 13, inf
DJUMXG, G, 3, 14, 13, 14
31Z0WX, R, 4, 7, 13, 14
DJUMXG, G, 3, 7, 13, 14
7MBB7Q, B, 2, 11, 13, inf
DJUMXG, Y, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
DJUMXG, Y, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
DJUMXG, Y, 3, 10, 13, 17
7MBB7Q, B, 2, 11, 13, inf
DNW5WH, B, 3, inf, 13, inf
31Z0WX, G, 4, 6, 13, inf
DNW5WH, B, 3, 6, 13, inf
7MBB7Q, B, 2, 11, 13, inf
DNW5WH, R, 3, inf, 13, inf
31Z0WX, G, 4, 14, 13, inf
DNW5WH, R, 3, 14, 13, 14
31Z0WX, R, 4, 7, 13, 14
DNW5WH, R, 3, 7, 13, 14
7MBB7Q, B, 2, 11, 13, inf
DNW5WH, Y, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
DNW5WH, Y, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
DNW5WH, Y, 3, 10, 13, 17
7MBB7Q, B, 2, 11, 13, inf
KT9A9E, B, 3, inf, 13, inf
31Z0WX, G, 4, 6, 13, inf
KT9A9E, B, 3, 6, 13, inf
7MBB7Q, B, 2, 11, 13, inf
KT9A9E, Y, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
KT9A9E, Y, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
KT9A9E, Y, 3, 10, 13, 17
7MBB7Q, B, 2, 11, 13, inf
LE239A, G, 3, inf, 13, inf
31Z0WX, G, 4, 14, 13, inf
LE239A, G, 3, 14, 13, 14
31Z0WX, R, 4, 7, 13, 14
LE239A, G, 3, 7, 13, 14
7MBB7Q, B, 2, 11, 13, inf
LE239A, Y, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
LE239A, Y, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
LE239A, Y, 3, 10, 13, 17
7MBB7Q, B, 2, 11, 13, inf
M8HDRJ, G, 3, inf, 13, inf
31Z0WX, R, 4, 7, 13, inf
M8HDRJ, G, 3, 7, 13, inf
7MBB7Q, B, 2, 11, 13, inf
M8HDRJ, R, 3, inf, 13, inf
31Z0WX, G, 4, 14, 13, inf
M8HDRJ, R, 3, 14, 13, 14
31Z0WX, Y, 4, 11, 13, 14
M8HDRJ, R, 3, 11, 13, 14
7MBB7Q, B, 2, 11, 13, inf
M8HDRJ, Y, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
M8HDRJ, Y, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
M8HDRJ, Y, 3, 10, 13, 17
7MBB7Q, B, 2, 11, 13, inf
NJ5QCS, B, 3, inf, 13, inf
31Z0WX, G, 4, 6, 13, inf
NJ5QCS, B, 3, 6, 13, inf
7MBB7Q, B, 2, 11, 13, inf
NJ5QCS, R, 3, inf, 13, inf
31Z0WX, G, 4, 14, 13, inf
NJ5QCS, R, 3, 14, 13, 14
31Z0WX, R, 4, 7, 13, 14
NJ5QCS, R, 3, 7, 13, 14
7MBB7Q, B, 2, 11, 13, inf
NJ5QCS, Y, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
NJ5QCS, Y, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
NJ5QCS, Y, 3, 10, 13, 17
7MBB7Q, B, 2, 11, 13, inf
TWGO8A, G, 3, inf, 13, inf
31Z0WX, G, 4, 14, 13, inf
TWGO8A, G, 3, 14, 13, 14
31Z0WX, R, 4, 7, 13, 14
TWGO8A, G, 3, 7, 13, 14
7MBB7Q, B, 2, 11, 13, inf
TWGO8A, Y, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
TWGO8A, Y, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
TWGO8A, Y, 3, 10, 13, 17
7MBB7Q, B, 2, 11, 13, inf
W61GK1, G, 3, inf, 13, inf
31Z0WX, G, 4, 14, 13, inf
W61GK1, G, 3, 14, 13, 14
31Z0WX, R, 4, 7, 13, 14
W61GK1, G, 3, 7, 13, 14
7MBB7Q, B, 2, 11, 13, inf
W61GK1, R, 3, inf, 13, inf
31Z0WX, G, 4, 14, 13, inf
W61GK1, R, 3, 14, 13, 14
31Z0WX, R, 4, 7, 13, 14
W61GK1, R, 3, 7, 13, 14
7MBB7Q, B, 2, 11, 13, inf
W61GK1, Y, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
W61GK1, Y, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
W61GK1, Y, 3, 10, 13, 17
7MBB7Q, B, 2, 11, 13, inf
XI2AYM, B, 3, inf, 13, inf
31Z0WX, G, 4, 6, 13, inf
XI2AYM, B, 3, 6, 13, inf
7MBB7Q, B, 2, 11, 13, inf
XI2AYM, R, 3, inf, 13, inf
31Z0WX, G, 4, 14, 13, inf
XI2AYM, R, 3, 14, 13, 14
31Z0WX, Y, 4, 11, 13, 14
XI2AYM, R, 3, 11, 13, 14
7MBB7Q, B, 2, 11, 13, inf
XI2AYM, Y, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
XI2AYM, Y, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
XI2AYM, Y, 3, 10, 13, 17
7MBB7Q, B, 2, 11, 13, inf
US40UL, R, 1, 11, 13, inf
LL8ENE, G, 0, 13, 13, inf
US40UL, Y, 1, inf, 13, inf
7MBB7Q, B, 2, -inf, 13, inf
31Z0WX, G, 3, inf, 13, inf
8R6FXF, G, 4, 17, 13, inf
31Z0WX, G, 3, 17, 13, 17
8R6FXF, R, 4, 10, 13, 17
31Z0WX, G, 3, 10, 13, 17
7MBB7Q, B, 2, 10, 13, inf
31Z0WX, R, 3, inf, 13, inf
8R6FXF, G, 4, 17, 13, inf
31Z0WX, R, 3, 17, 13, 17
8R6FXF, R, 4, 10, 13, 17
31Z0WX, R, 3, 10, 13, 17
7MBB7Q, B, 2, 10, 13, inf
31Z0WX, Y, 3, inf, 13, inf
8R6FXF, G, 4, 20, 13, inf
31Z0WX, Y, 3, 20, 13, 20
8R6FXF, R, 4, 13, 13, 20
31Z0WX, Y, 3, 13, 13, 20
7MBB7Q, B, 2, 13, 13, inf
8R6FXF, G, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
8R6FXF, G, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
8R6FXF, G, 3, 10, 13, 17
7MBB7Q, B, 2, 13, 13, inf
8R6FXF, R, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
8R6FXF, R, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
8R6FXF, R, 3, 10, 13, 17
7MBB7Q, B, 2, 13, 13, inf
9CY2PD, B, 3, inf, 13, inf
31Z0WX, G, 4, 9, 13, inf
9CY2PD, B, 3, 9, 13, inf
7MBB7Q, B, 2, 13, 13, inf
9CY2PD, G, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
9CY2PD, G, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
9CY2PD, G, 3, 10, 13, 17
7MBB7Q, B, 2, 13, 13, inf
9CY2PD, Y, 3, inf, 13, inf
31Z0WX, G, 4, 20, 13, inf
9CY2PD, Y, 3, 20, 13, 20
31Z0WX, R, 4, 13, 13, 20
9CY2PD, Y, 3, 13, 13, 20
7MBB7Q, B, 2, 13, 13, inf
DJUMXG, B, 3, inf, 13, inf
31Z0WX, G, 4, 9, 13, inf
DJUMXG, B, 3, 9, 13, inf
7MBB7Q, B, 2, 13, 13, inf
DJUMXG, G, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
DJUMXG, G, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
DJUMXG, G, 3, 10, 13, 17
7MBB7Q, B, 2, 13, 13, inf
DJUMXG, R, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
DJUMXG, R, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
DJUMXG, R, 3, 10, 13, 17
7MBB7Q, B, 2, 13, 13, inf
DNW5WH, B, 3, inf, 13, inf
31Z0WX, G, 4, 9, 13, inf
DNW5WH, B, 3, 9, 13, inf
7MBB7Q, B, 2, 13, 13, inf
DNW5WH, R, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
DNW5WH, R, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
DNW5WH, R, 3, 10, 13, 17
7MBB7Q, B, 2, 13, 13, inf
DNW5WH, Y, 3, inf, 13, inf
31Z0WX, G, 4, 20, 13, inf
DNW5WH, Y, 3, 20, 13, 20
31Z0WX, R, 4, 13, 13, 20
DNW5WH, Y, 3, 13, 13, 20
7MBB7Q, B, 2, 13, 13, inf
KT9A9E, B, 3, inf, 13, inf
31Z0WX, G, 4, 9, 13, inf
KT9A9E, B, 3, 9, 13, inf
7MBB7Q, B, 2, 13, 13, inf
KT9A9E, R, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
KT9A9E, R, 3, 17, 13, 17
31Z0WX, Y, 4, 14, 13, 17
KT9A9E, R, 3, 14, 13, 14
8R6FXF, G, 4, 17, 13, 14
KT9A9E, R, 3, 14, 13, 14
9CY2PD, B, 4, 10, 13, 14
KT9A9E, R, 3, 10, 13, 14
7MBB7Q, B, 2, 13, 13, inf
LE239A, G, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
LE239A, G, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
LE239A, G, 3, 10, 13, 17
7MBB7Q, B, 2, 13, 13, inf
LE239A, Y, 3, inf, 13, inf
31Z0WX, G, 4, 20, 13, inf
LE239A, Y, 3, 20, 13, 20
31Z0WX, R, 4, 13, 13, 20
LE239A, Y, 3, 13, 13, 20
7MBB7Q, B, 2, 13, 13, inf
M8HDRJ, G, 3, inf, 13, inf
31Z0WX, R, 4, 10, 13, inf
M8HDRJ, G, 3, 10, 13, inf
7MBB7Q, B, 2, 13, 13, inf
M8HDRJ, R, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
M8HDRJ, R, 3, 17, 13, 17
31Z0WX, Y, 4, 14, 13, 17
M8HDRJ, R, 3, 14, 13, 14
8R6FXF, G, 4, 17, 13, 14
M8HDRJ, R, 3, 14, 13, 14
8R6FXF, R, 4, 10, 13, 14
M8HDRJ, R, 3, 10, 13, 14
7MBB7Q, B, 2, 13, 13, inf
M8HDRJ, Y, 3, inf, 13, inf
31Z0WX, G, 4, 20, 13, inf
M8HDRJ, Y, 3, 20, 13, 20
31Z0WX, R, 4, 13, 13, 20
M8HDRJ, Y, 3, 13, 13, 20
7MBB7Q, B, 2, 13, 13, inf
NJ5QCS, B, 3, inf, 13, inf
31Z0WX, G, 4, 9, 13, inf
NJ5QCS, B, 3, 9, 13, inf
7MBB7Q, B, 2, 13, 13, inf
NJ5QCS, R, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
NJ5QCS, R, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
NJ5QCS, R, 3, 10, 13, 17
7MBB7Q, B, 2, 13, 13, inf
NJ5QCS, Y, 3, inf, 13, inf
31Z0WX, G, 4, 20, 13, inf
NJ5QCS, Y, 3, 20, 13, 20
31Z0WX, R, 4, 13, 13, 20
NJ5QCS, Y, 3, 13, 13, 20
7MBB7Q, B, 2, 13, 13, inf
TWGO8A, G, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
TWGO8A, G, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
TWGO8A, G, 3, 10, 13, 17
7MBB7Q, B, 2, 13, 13, inf
TWGO8A, Y, 3, inf, 13, inf
31Z0WX, G, 4, 20, 13, inf
TWGO8A, Y, 3, 20, 13, 20
31Z0WX, R, 4, 13, 13, 20
TWGO8A, Y, 3, 13, 13, 20
7MBB7Q, B, 2, 13, 13, inf
W61GK1, G, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
W61GK1, G, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
W61GK1, G, 3, 10, 13, 17
7MBB7Q, B, 2, 13, 13, inf
W61GK1, R, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
W61GK1, R, 3, 17, 13, 17
31Z0WX, R, 4, 10, 13, 17
W61GK1, R, 3, 10, 13, 17
7MBB7Q, B, 2, 13, 13, inf
W61GK1, Y, 3, inf, 13, inf
31Z0WX, G, 4, 20, 13, inf
W61GK1, Y, 3, 20, 13, 20
31Z0WX, R, 4, 13, 13, 20
W61GK1, Y, 3, 13, 13, 20
7MBB7Q, B, 2, 13, 13, inf
XI2AYM, B, 3, inf, 13, inf
31Z0WX, G, 4, 9, 13, inf
XI2AYM, B, 3, 9, 13, inf
7MBB7Q, B, 2, 13, 13, inf
XI2AYM, R, 3, inf, 13, inf
31Z0WX, G, 4, 17, 13, inf
XI2AYM, R, 3, 17, 13, 17
31Z0WX, Y, 4, 14, 13, 17
XI2AYM, R, 3, 14, 13, 14
8R6FXF, G, 4, 17, 13, 14
XI2AYM, R, 3, 14, 13, 14
9CY2PD, B, 4, 10, 13, 14
XI2AYM, R, 3, 10, 13, 14
7MBB7Q, B, 2, 13, 13, inf
XI2AYM, Y, 3, inf, 13, inf
31Z0WX, G, 4, 20, 13, inf
XI2AYM, Y, 3, 20, 13, 20
31Z0WX, R, 4, 13, 13, 20
XI2AYM, Y, 3, 13, 13, 20
7MBB7Q, B, 2, 13, 13, inf
US40UL, Y, 1, 13, 13, inf
LL8ENE, G, 0, 13, 13, inf
XI2AYM, B, 1, inf, 13, inf
31Z0WX, G, 2, -inf, 13, inf
7MBB7Q, B, 3, inf, 13, inf
8R6FXF, G, 4, 5, 13, inf
7MBB7Q, B, 3, 5, 13, inf
31Z0WX, G, 2, 5, 13, inf
7MBB7Q, Y, 3, inf, 13, inf
8R6FXF, G, 4, 16, 13, inf
7MBB7Q, Y, 3, 16, 13, 16
8R6FXF, R, 4, 9, 13, 16
7MBB7Q, Y, 3, 9, 13, 16
31Z0WX, G, 2, 9, 13, inf
8R6FXF, G, 3, inf, 13, inf
7MBB7Q, B, 4, 6, 13, inf
8R6FXF, G, 3, 6, 13, inf
31Z0WX, G, 2, 9, 13, inf
8R6FXF, R, 3, inf, 13, inf
7MBB7Q, B, 4, 6, 13, inf
8R6FXF, R, 3, 6, 13, inf
31Z0WX, G, 2, 9, 13, inf
8R6FXF, Y, 3, inf, 13, inf
7MBB7Q, B, 4, 9, 13, inf
8R6FXF, Y, 3, 9, 13, inf
31Z0WX, G, 2, 9, 13, inf
9CY2PD, G, 3, inf, 13, inf
7MBB7Q, B, 4, 6, 13, inf
9CY2PD, G, 3, 6, 13, inf
31Z0WX, G, 2, 9, 13, inf
9CY2PD, Y, 3, inf, 13, inf
7MBB7Q, B, 4, 9, 13, inf
9CY2PD, Y, 3, 9, 13, inf
31Z0WX, G, 2, 9, 13, inf
9UVODX, B, 3, inf, 13, inf
7MBB7Q, B, 4, -2, 13, inf
9UVODX, B, 3, -2, 13, inf
31Z0WX, G, 2, 9, 13, inf
9UVODX, R, 3, inf, 13, inf
7MBB7Q, B, 4, 6, 13, inf
9UVODX, R, 3, 6, 13, inf
31Z0WX, G, 2, 9, 13, inf
9UVODX, Y, 3, inf, 13, inf
7MBB7Q, B, 4, 9, 13, inf
9UVODX, Y, 3, 9, 13, inf
31Z0WX, G, 2, 9, 13, inf
DNW5WH, B, 3, inf, 13, inf
7MBB7Q, B, 4, -2, 13, inf
DNW5WH, B, 3, -2, 13, inf
31Z0WX, G, 2, 9, 13, inf
DNW5WH, R, 3, inf, 13, inf
7MBB7Q, B, 4, 6, 13, inf
DNW5WH, R, 3, 6, 13, inf
31Z0WX, G, 2, 9, 13, inf
DNW5WH, Y, 3, inf, 13, inf
7MBB7Q, B, 4, 9, 13, inf
DNW5WH, Y, 3, 9, 13, inf
31Z0WX, G, 2, 9, 13, inf
ECOZUU, G, 3, inf, 13, inf
7MBB7Q, B, 4, 6, 13, inf
