39KZHL, G, 0, -inf, -inf, inf
89OO3B, G, 4, 10, 3, inf
U1DPGK, O, 3, 10, 3, 10
89OO3B, P, 4, 2, 3, 10
U1DPGK, O, 3, 2, 3, 10
1O7SKL, B, 2, 3, 3, inf
U1DPGK, P, 3, inf, 3, inf
89OO3B, G, 4, 15, 3, inf
U1DPGK, P, 3, 15, 3, 15
89OO3B, P, 4, 7, 3, 15
U1DPGK, P, 3, 7, 3, 7
89OO3B, R, 4, 3, 3, 7
U1DPGK, P, 3, 3, 3, 7
1O7SKL, B, 2, 3, 3, inf
U1DPGK, R, 3, inf, 3, inf
89OO3B, G, 4, 15, 3, inf
U1DPGK, R, 3, 15, 3, 15
89OO3B, P, 4, 7, 3, 15
U1DPGK, R, 3, 7, 3, 7
89OO3B, R, 4, 3, 3, 7
U1DPGK, R, 3, 3, 3, 7
1O7SKL, B, 2, 3, 3, inf
U1DPGK, Y, 3, inf, 3, inf
89OO3B, G, 4, 11, 3, inf
U1DPGK, Y, 3, 11, 3, 11
89OO3B, P, 4, 3, 3, 11
U1DPGK, Y, 3, 3, 3, 11
1O7SKL, B, 2, 3, 3, inf
U6W77E, O, 3, inf, 3, inf
89OO3B, G, 4, 10, 3, inf
U6W77E, O, 3, 10, 3, 10
89OO3B, P, 4, 2, 3, 10
U6W77E, O, 3, 2, 3, 10
1O7SKL, B, 2, 3, 3, inf
U6W77E, P, 3, inf, 3, inf
89OO3B, G, 4, 15, 3, inf
U6W77E, P, 3, 15, 3, 15
89OO3B, P, 4, 7, 3, 15
U6W77E, P, 3, 7, 3, 7
89OO3B, R, 4, 3, 3, 7
U6W77E, P, 3, 3, 3, 7
1O7SKL, B, 2, 3, 3, inf
U6W77E, R, 3, inf, 3, inf
89OO3B, G, 4, 15, 3, inf
U6W77E, R, 3, 15, 3, 15
89OO3B, P, 4, 7, 3, 15
U6W77E, R, 3, 7, 3, 7
89OO3B, R, 4, 3, 3, 7
U6W77E, R, 3, 3, 3, 7
1O7SKL, B, 2, 3, 3, inf
U6W77E, Y, 3, inf, 3, inf
89OO3B, G, 4, 11, 3, inf
U6W77E, Y, 3, 11, 3, 11
89OO3B, P, 4, 3, 3, 11
U6W77E, Y, 3, 3, 3, 11
1O7SKL, B, 2, 3, 3, inf
ZWHEJ4, G, 3, inf, 3, inf
5DN4A9, B, 4, 2, 3, inf
ZWHEJ4, G, 3, 2, 3, inf
1O7SKL, B, 2, 3, 3, inf
ZWHEJ4, O, 3, inf, 3, inf
5DN4A9, B, 4, 3, 3, inf
ZWHEJ4, O, 3, 3, 3, inf
1O7SKL, B, 2, 3, 3, inf
ZWHEJ4, P, 3, inf, 3, inf
5DN4A9, B, 4, 8, 3, inf
ZWHEJ4, P, 3, 8, 3, 8
5DN4A9, G, 4, 15, 3, 8
ZWHEJ4, P, 3, 8, 3, 8
5DN4A9, O, 4, 4, 3, 8
ZWHEJ4, P, 3, 4, 3, 4
5DN4A9, R, 4, 3, 3, 4
ZWHEJ4, P, 3, 3, 3, 4
1O7SKL, B, 2, 3, 3, inf
ZWHEJ4, R, 3, inf, 3, inf
5DN4A9, B, 4, 8, 3, inf
ZWHEJ4, R, 3, 8, 3, 8
5DN4A9, G, 4, 15, 3, 8
ZWHEJ4, R, 3, 8, 3, 8
5DN4A9, O, 4, 4, 3, 8
ZWHEJ4, R, 3, 4, 3, 4
5DN4A9, P, 4, 7, 3, 4
ZWHEJ4, R, 3, 4, 3, 4
5DN4A9, Y, 4, 3, 3, 4
ZWHEJ4, R, 3, 3, 3, 4
1O7SKL, B, 2, 3, 3, inf
ZWHEJ4, Y, 3, inf, 3, inf
5DN4A9, B, 4, 4, 3, inf
ZWHEJ4, Y, 3, 4, 3, 4
5DN4A9, G, 4, 11, 3, 4
ZWHEJ4, Y, 3, 4, 3, 4
5DN4A9, O, 4, 0, 3, 4
ZWHEJ4, Y, 3, 0, 3, 4
1O7SKL, B, 2, 3, 3, inf
T0YVAQ, O, 1, 3, 3, inf
39KZHL, G, 0, 3, 3, inf
T0YVAQ, P, 1, inf, 3, inf
1O7SKL, B, 2, -inf, 3, inf
89OO3B, G, 3, inf, 3, inf
ALDU5F, G, 4, 14, 3, inf
89OO3B, G, 3, 14, 3, 14
ALDU5F, O, 4, 3, 3, 14
89OO3B, G, 3, 3, 3, 14
1O7SKL, B, 2, 3, 3, inf
89OO3B, O, 3, inf, 3, inf
ALDU5F, G, 4, 15, 3, inf
89OO3B, O, 3, 15, 3, 15
ALDU5F, O, 4, 4, 3, 15
89OO3B, O, 3, 4, 3, 4
ALDU5F, P, 4, 7, 3, 4
89OO3B, O, 3, 4, 3, 4
ALDU5F, R, 4, 3, 3, 4
89OO3B, O, 3, 3, 3, 4
1O7SKL, B, 2, 3, 3, inf
89OO3B, R, 3, inf, 3, inf
ALDU5F, G, 4, 20, 3, inf
89OO3B, R, 3, 20, 3, 20
ALDU5F, O, 4, 9, 3, 20
89OO3B, R, 3, 9, 3, 9
ALDU5F, P, 4, 12, 3, 9
89OO3B, R, 3, 9, 3, 9
ALDU5F, R, 4, 8, 3, 9
89OO3B, R, 3, 8, 3, 8
ALDU5F, Y, 4, 8, 3, 8
89OO3B, R, 3, 8, 3, 8
F3HQ9T, B, 4, 13, 3, 8
89OO3B, R, 3, 8, 3, 8
F3HQ9T, O, 4, 9, 3, 8
89OO3B, R, 3, 8, 3, 8
F3HQ9T, P, 4, 12, 3, 8
89OO3B, R, 3, 8, 3, 8
F3HQ9T, R, 4, 8, 3, 8
89OO3B, R, 3, 8, 3, 8
F3HQ9T, Y, 4, 8, 3, 8
89OO3B, R, 3, 8, 3, 8
I6XTP9, B, 4, 13, 3, 8
89OO3B, R, 3, 8, 3, 8
I6XTP9, G, 4, 20, 3, 8
89OO3B, R, 3, 8, 3, 8
I6XTP9, O, 4, 9, 3, 8
89OO3B, R, 3, 8, 3, 8
I6XTP9, P, 4, 12, 3, 8
89OO3B, R, 3, 8, 3, 8
I6XTP9, Y, 4, 8, 3, 8
89OO3B, R, 3, 8, 3, 8
J3S4LL, B, 4, 13, 3, 8
89OO3B, R, 3, 8, 3, 8
J3S4LL, G, 4, 20, 3, 8
89OO3B, R, 3, 8, 3, 8
J3S4LL, O, 4, 9, 3, 8
89OO3B, R, 3, 8, 3, 8
J3S4LL, Y, 4, 8, 3, 8
89OO3B, R, 3, 8, 3, 8
RIGQBQ, G, 4, 20, 3, 8
89OO3B, R, 3, 8, 3, 8
RIGQBQ, O, 4, 9, 3, 8
89OO3B, R, 3, 8, 3, 8
RIGQBQ, Y, 4, 8, 3, 8
89OO3B, R, 3, 8, 3, 8
S9OGAW, B, 4, 13, 3, 8
89OO3B, R, 3, 8, 3, 8
S9OGAW, O, 4, 9, 3, 8
89OO3B, R, 3, 8, 3, 8
S9OGAW, P, 4, 12, 3, 8
89OO3B, R, 3, 8, 3, 8
S9OGAW, R, 4, 8, 3, 8
89OO3B, R, 3, 8, 3, 8
S9OGAW, Y, 4, 8, 3, 8
89OO3B, R, 3, 8, 3, 8
U1DPGK, O, 4, 9, 3, 8
89OO3B, R, 3, 8, 3, 8
U1DPGK, P, 4, 12, 3, 8
89OO3B, R, 3, 8, 3, 8
U1DPGK, R, 4, 8, 3, 8
89OO3B, R, 3, 8, 3, 8
U1DPGK, Y, 4, 8, 3, 8
89OO3B, R, 3, 8, 3, 8
U6W77E, O, 4, 9, 3, 8
89OO3B, R, 3, 8, 3, 8
U6W77E, P, 4, 12, 3, 8
89OO3B, R, 3, 8, 3, 8
U6W77E, R, 4, 8, 3, 8
89OO3B, R, 3, 8, 3, 8
U6W77E, Y, 4, 8, 3, 8
89OO3B, R, 3, 8, 3, 8
ZWHEJ4, G, 4, 20, 3, 8
89OO3B, R, 3, 8, 3, 8
ZWHEJ4, O, 4, 9, 3, 8
89OO3B, R, 3, 8, 3, 8
ZWHEJ4, P, 4, 12, 3, 8
89OO3B, R, 3, 8, 3, 8
ZWHEJ4, R, 4, 8, 3, 8
89OO3B, R, 3, 8, 3, 8
ZWHEJ4, Y, 4, 8, 3, 8
89OO3B, R, 3, 8, 3, 8
1O7SKL, B, 2, 8, 8, inf
89OO3B, Y, 3, inf, 8, inf
ALDU5F, G, 4, 16, 8, inf
89OO3B, Y, 3, 16, 8, 16
ALDU5F, O, 4, 5, 8, 16
89OO3B, Y, 3, 5, 8, 16
1O7SKL, B, 2, 8, 8, inf
ALDU5F, G, 3, inf, 8, inf
89OO3B, G, 4, 14, 8, inf
ALDU5F, G, 3, 14, 8, 14
89OO3B, O, 4, 3, 8, 14
ALDU5F, G, 3, 3, 8, 14
1O7SKL, B, 2, 8, 8, inf
ALDU5F, O, 3, inf, 8, inf
89OO3B, G, 4, 15, 8, inf
ALDU5F, O, 3, 15, 8, 15
89OO3B, O, 4, 4, 8, 15
ALDU5F, O, 3, 4, 8, 15
1O7SKL, B, 2, 8, 8, inf
ALDU5F, P, 3, inf, 8, inf
89OO3B, G, 4, 20, 8, inf
ALDU5F, P, 3, 20, 8, 20
89OO3B, O, 4, 9, 8, 20
ALDU5F, P, 3, 9, 8, 9
89OO3B, R, 4, 8, 8, 9
ALDU5F, P, 3, 8, 8, 9
1O7SKL, B, 2, 8, 8, inf
ALDU5F, R, 3, inf, 8, inf
89OO3B, G, 4, 20, 8, inf
ALDU5F, R, 3, 20, 8, 20
89OO3B, O, 4, 9, 8, 20
ALDU5F, R, 3, 9, 8, 9
89OO3B, R, 4, 8, 8, 9
ALDU5F, R, 3, 8, 8, 9
1O7SKL, B, 2, 8, 8, inf
ALDU5F, Y, 3, inf, 8, inf
89OO3B, G, 4, 16, 8, inf
ALDU5F, Y, 3, 16, 8, 16
89OO3B, O, 4, 5, 8, 16
ALDU5F, Y, 3, 5, 8, 16
1O7SKL, B, 2, 8, 8, inf
F3HQ9T, B, 3, inf, 8, inf
89OO3B, G, 4, 8, 8, inf
F3HQ9T, B, 3, 8, 8, inf
1O7SKL, B, 2, 8, 8, inf
F3HQ9T, O, 3, inf, 8, inf
89OO3B, G, 4, 15, 8, inf
F3HQ9T, O, 3, 15, 8, 15
89OO3B, O, 4, 4, 8, 15
F3HQ9T, O, 3, 4, 8, 15
1O7SKL, B, 2, 8, 8, inf
F3HQ9T, P, 3, inf, 8, inf
89OO3B, G, 4, 20, 8, inf
F3HQ9T, P, 3, 20, 8, 20
89OO3B, O, 4, 9, 8, 20
F3HQ9T, P, 3, 9, 8, 9
89OO3B, R, 4, 8, 8, 9
F3HQ9T, P, 3, 8, 8, 9
1O7SKL, B, 2, 8, 8, inf
F3HQ9T, R, 3, inf, 8, inf
89OO3B, G, 4, 20, 8, inf
F3HQ9T, R, 3, 20, 8, 20
89OO3B, O, 4, 9, 8, 20
F3HQ9T, R, 3, 9, 8, 9
89OO3B, R, 4, 8, 8, 9
F3HQ9T, R, 3, 8, 8, 9
1O7SKL, B, 2, 8, 8, inf
F3HQ9T, Y, 3, inf, 8, inf
89OO3B, G, 4, 16, 8, inf
F3HQ9T, Y, 3, 16, 8, 16
89OO3B, O, 4, 5, 8, 16
F3HQ9T, Y, 3, 5, 8, 16
1O7SKL, B, 2, 8, 8, inf
J3S4LL, B, 3, inf, 8, inf
89OO3B, G, 4, 8, 8, inf
J3S4LL, B, 3, 8, 8, inf
1O7SKL, B, 2, 8, 8, inf
J3S4LL, G, 3, inf, 8, inf
89OO3B, O, 4, 3, 8, inf
J3S4LL, G, 3, 3, 8, inf
1O7SKL, B, 2, 8, 8, inf
J3S4LL, O, 3, inf, 8, inf
89OO3B, G, 4, 15, 8, inf
J3S4LL, O, 3, 15, 8, 15
89OO3B, R, 4, 3, 8, 15
J3S4LL, O, 3, 3, 8, 15
1O7SKL, B, 2, 8, 8, inf
J3S4LL, Y, 3, inf, 8, inf
89OO3B, G, 4, 16, 8, inf
J3S4LL, Y, 3, 16, 8, 16
89OO3B, O, 4, 5, 8, 16
J3S4LL, Y, 3, 5, 8, 16
1O7SKL, B, 2, 8, 8, inf
RIGQBQ, G, 3, inf, 8, inf
89OO3B, O, 4, 3, 8, inf
RIGQBQ, G, 3, 3, 8, inf
1O7SKL, B, 2, 8, 8, inf
RIGQBQ, O, 3, inf, 8, inf
89OO3B, G, 4, 15, 8, inf
RIGQBQ, O, 3, 15, 8, 15
89OO3B, R, 4, 3, 8, 15
RIGQBQ, O, 3, 3, 8, 15
1O7SKL, B, 2, 8, 8, inf
RIGQBQ, R, 3, inf, 8, inf
89OO3B, G, 4, 20, 8, inf
RIGQBQ, R, 3, 20, 8, 20
89OO3B, O, 4, 9, 8, 20
RIGQBQ, R, 3, 9, 8, 9
89OO3B, Y, 4, 8, 8, 9
RIGQBQ, R, 3, 8, 8, 9
1O7SKL, B, 2, 8, 8, inf
RIGQBQ, Y, 3, inf, 8, inf
89OO3B, G, 4, 16, 8, inf
RIGQBQ, Y, 3, 16, 8, 16
89OO3B, O, 4, 5, 8, 16
RIGQBQ, Y, 3, 5, 8, 16
1O7SKL, B, 2, 8, 8, inf
S9OGAW, B, 3, inf, 8, inf
89OO3B, G, 4, 8, 8, inf
S9OGAW, B, 3, 8, 8, inf
1O7SKL, B, 2, 8, 8, inf
S9OGAW, O, 3, inf, 8, inf
89OO3B, G, 4, 15, 8, inf
S9OGAW, O, 3, 15, 8, 15
89OO3B, O, 4, 4, 8, 15
S9OGAW, O, 3, 4, 8, 15
1O7SKL, B, 2, 8, 8, inf
S9OGAW, P, 3, inf, 8, inf
89OO3B, G, 4, 20, 8, inf
S9OGAW, P, 3, 20, 8, 20
89OO3B, O, 4, 9, 8, 20
S9OGAW, P, 3, 9, 8, 9
89OO3B, R, 4, 8, 8, 9
S9OGAW, P, 3, 8, 8, 9
1O7SKL, B, 2, 8, 8, inf
S9OGAW, R, 3, inf, 8, inf
89OO3B, G, 4, 20, 8, inf
S9OGAW, R, 3, 20, 8, 20
89OO3B, O, 4, 9, 8, 20
S9OGAW, R, 3, 9, 8, 9
89OO3B, R, 4, 8, 8, 9
S9OGAW, R, 3, 8, 8, 9
1O7SKL, B, 2, 8, 8, inf
S9OGAW, Y, 3, inf, 8, inf
89OO3B, G, 4, 16, 8, inf
S9OGAW, Y, 3, 16, 8, 16
89OO3B, O, 4, 5, 8, 16
S9OGAW, Y, 3, 5, 8, 16
1O7SKL, B, 2, 8, 8, inf
U1DPGK, O, 3, inf, 8, inf
89OO3B, G, 4, 15, 8, inf
U1DPGK, O, 3, 15, 8, 15
89OO3B, O, 4, 4, 8, 15
U1DPGK, O, 3, 4, 8, 15
1O7SKL, B, 2, 8, 8, inf
U1DPGK, P, 3, inf, 8, inf
89OO3B, G, 4, 20, 8, inf
U1DPGK, P, 3, 20, 8, 20
89OO3B, O, 4, 9, 8, 20
U1DPGK, P, 3, 9, 8, 9
89OO3B, R, 4, 8, 8, 9
U1DPGK, P, 3, 8, 8, 9
1O7SKL, B, 2, 8, 8, inf
U1DPGK, R, 3, inf, 8, inf
89OO3B, G, 4, 20, 8, inf
U1DPGK, R, 3, 20, 8, 20
89OO3B, O, 4, 9, 8, 20
U1DPGK, R, 3, 9, 8, 9
89OO3B, R, 4, 8, 8, 9
U1DPGK, R, 3, 8, 8, 9
1O7SKL, B, 2, 8, 8, inf
U1DPGK, Y, 3, inf, 8, inf
89OO3B, G, 4, 16, 8, inf
U1DPGK, Y, 3, 16, 8, 16
89OO3B, O, 4, 5, 8, 16
U1DPGK, Y, 3, 5, 8, 16
1O7SKL, B, 2, 8, 8, inf
U6W77E, O, 3, inf, 8, inf
89OO3B, G, 4, 15, 8, inf
U6W77E, O, 3, 15, 8, 15
89OO3B, O, 4, 4, 8, 15
U6W77E, O, 3, 4, 8, 15
1O7SKL, B, 2, 8, 8, inf
U6W77E, P, 3, inf, 8, inf
89OO3B, G, 4, 20, 8, inf
U6W77E, P, 3, 20, 8, 20
89OO3B, O, 4, 9, 8, 20
U6W77E, P, 3, 9, 8, 9
89OO3B, R, 4, 8, 8, 9
U6W77E, P, 3, 8, 8, 9
1O7SKL, B, 2, 8, 8, inf
U6W77E, R, 3, inf, 8, inf
89OO3B, G, 4, 20, 8, inf
U6W77E, R, 3, 20, 8, 20
89OO3B, O, 4, 9, 8, 20
U6W77E, R, 3, 9, 8, 9
89OO3B, R, 4, 8, 8, 9
U6W77E, R, 3, 8, 8, 9
1O7SKL, B, 2, 8, 8, inf
U6W77E, Y, 3, inf, 8, inf
89OO3B, G, 4, 16, 8, inf
U6W77E, Y, 3, 16, 8, 16
89OO3B, O, 4, 5, 8, 16
U6W77E, Y, 3, 5, 8, 16
1O7SKL, B, 2, 8, 8, inf
ZWHEJ4, G, 3, inf, 8, inf
5DN4A9, B, 4, 7, 8, inf
ZWHEJ4, G, 3, 7, 8, inf
1O7SKL, B, 2, 8, 8, inf
ZWHEJ4, O, 3, inf, 8, inf
5DN4A9, B, 4, 8, 8, inf
ZWHEJ4, O, 3, 8, 8, inf
1O7SKL, B, 2, 8, 8, inf
ZWHEJ4, P, 3, inf, 8, inf
5DN4A9, B, 4, 13, 8, inf
ZWHEJ4, P, 3, 13, 8, 13
5DN4A9, G, 4, 20, 8, 13
ZWHEJ4, P, 3, 13, 8, 13
5DN4A9, O, 4, 9, 8, 13
ZWHEJ4, P, 3, 9, 8, 9
5DN4A9, R, 4, 8, 8, 9
ZWHEJ4, P, 3, 8, 8, 9
1O7SKL, B, 2, 8, 8, inf
ZWHEJ4, R, 3, inf, 8, inf
5DN4A9, B, 4, 13, 8, inf
ZWHEJ4, R, 3, 13, 8, 13
5DN4A9, G, 4, 20, 8, 13
ZWHEJ4, R, 3, 13, 8, 13
5DN4A9, O, 4, 9, 8, 13
ZWHEJ4, R, 3, 9, 8, 9
5DN4A9, P, 4, 12, 8, 9
ZWHEJ4, R, 3, 9, 8, 9
5DN4A9, Y, 4, 8, 8, 9
ZWHEJ4, R, 3, 8, 8, 9
1O7SKL, B, 2, 8, 8, inf
ZWHEJ4, Y, 3, inf, 8, inf
5DN4A9, B, 4, 9, 8, inf
ZWHEJ4, Y, 3, 9, 8, 9
5DN4A9, G, 4, 16, 8, 9
ZWHEJ4, Y, 3, 9, 8, 9
5DN4A9, O, 4, 5, 8, 9
ZWHEJ4, Y, 3, 5, 8, 9
1O7SKL, B, 2, 8, 8, inf
T0YVAQ, P, 1, 8, 3, 8
1O7SKL, G, 2, -inf, 3, 8
89OO3B, B, 3, inf, 3, 8
ALDU5F, B, 4, 8, 3, 8
89OO3B, B, 3, 8, 3, 8
ALDU5F, O, 4, 4, 3, 8
89OO3B, B, 3, 4, 3, 4
ALDU5F, P, 4, 7, 3, 4
89OO3B, B, 3, 4, 3, 4
ALDU5F, R, 4, 3, 3, 4
89OO3B, B, 3, 3, 3, 4
1O7SKL, G, 2, 3, 3, 8
89OO3B, O, 3, inf, 3, 8
ALDU5F, B, 4, 15, 3, 8
89OO3B, O, 3, 15, 3, 8
ALDU5F, O, 4, 11, 3, 8
89OO3B, O, 3, 11, 3, 8
ALDU5F, P, 4, 14, 3, 8
89OO3B, O, 3, 11, 3, 8
ALDU5F, R, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
ALDU5F, Y, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
F3HQ9T, B, 4, 15, 3, 8
89OO3B, O, 3, 10, 3, 8
F3HQ9T, O, 4, 11, 3, 8
89OO3B, O, 3, 10, 3, 8
F3HQ9T, P, 4, 14, 3, 8
89OO3B, O, 3, 10, 3, 8
F3HQ9T, R, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
F3HQ9T, Y, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
I6XTP9, B, 4, 15, 3, 8
89OO3B, O, 3, 10, 3, 8
I6XTP9, G, 4, 22, 3, 8
89OO3B, O, 3, 10, 3, 8
I6XTP9, P, 4, 14, 3, 8
89OO3B, O, 3, 10, 3, 8
I6XTP9, R, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
I6XTP9, Y, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
J3S4LL, B, 4, 15, 3, 8
89OO3B, O, 3, 10, 3, 8
J3S4LL, G, 4, 22, 3, 8
89OO3B, O, 3, 10, 3, 8
J3S4LL, Y, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
RIGQBQ, B, 4, 15, 3, 8
89OO3B, O, 3, 10, 3, 8
RIGQBQ, R, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
RIGQBQ, Y, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
S9OGAW, B, 4, 15, 3, 8
89OO3B, O, 3, 10, 3, 8
S9OGAW, O, 4, 11, 3, 8
89OO3B, O, 3, 10, 3, 8
S9OGAW, P, 4, 14, 3, 8
89OO3B, O, 3, 10, 3, 8
S9OGAW, R, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
S9OGAW, Y, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
U1DPGK, B, 4, 15, 3, 8
89OO3B, O, 3, 10, 3, 8
U1DPGK, O, 4, 11, 3, 8
89OO3B, O, 3, 10, 3, 8
U1DPGK, P, 4, 14, 3, 8
89OO3B, O, 3, 10, 3, 8
U1DPGK, R, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
U1DPGK, Y, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
U6W77E, B, 4, 15, 3, 8
89OO3B, O, 3, 10, 3, 8
U6W77E, O, 4, 11, 3, 8
89OO3B, O, 3, 10, 3, 8
U6W77E, P, 4, 14, 3, 8
89OO3B, O, 3, 10, 3, 8
U6W77E, R, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
U6W77E, Y, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
ZWHEJ4, B, 4, 15, 3, 8
89OO3B, O, 3, 10, 3, 8
ZWHEJ4, O, 4, 11, 3, 8
89OO3B, O, 3, 10, 3, 8
ZWHEJ4, P, 4, 14, 3, 8
89OO3B, O, 3, 10, 3, 8
ZWHEJ4, R, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
ZWHEJ4, Y, 4, 10, 3, 8
89OO3B, O, 3, 10, 3, 8
1O7SKL, G, 2, 10, 3, 8
T0YVAQ, P, 1, 8, 3, 8
1O7SKL, O, 2, -inf, 3, 8
89OO3B, B, 3, inf, 3, 8
ALDU5F, B, 4, -3, 3, 8
89OO3B, B, 3, -3, 3, 8
1O7SKL, O, 2, -3, 3, 8
89OO3B, G, 3, inf, 3, 8
ALDU5F, B, 4, 3, 3, 8
89OO3B, G, 3, 3, 3, 8
1O7SKL, O, 2, 3, 3, 8
89OO3B, R, 3, inf, 3, 8
ALDU5F, B, 4, 9, 3, 8
89OO3B, R, 3, 9, 3, 8
ALDU5F, G, 4, 16, 3, 8
89OO3B, R, 3, 9, 3, 8
ALDU5F, P, 4, 8, 3, 8
89OO3B, R, 3, 8, 3, 8
ALDU5F, R, 4, 4, 3, 8
89OO3B, R, 3, 4, 3, 4
ALDU5F, Y, 4, 4, 3, 4
89OO3B, R, 3, 4, 3, 4
F3HQ9T, B, 4, 9, 3, 4
89OO3B, R, 3, 4, 3, 4
F3HQ9T, O, 4, 5, 3, 4
89OO3B, R, 3, 4, 3, 4
F3HQ9T, P, 4, 8, 3, 4
89OO3B, R, 3, 4, 3, 4
F3HQ9T, R, 4, 4, 3, 4
89OO3B, R, 3, 4, 3, 4
F3HQ9T, Y, 4, 4, 3, 4
89OO3B, R, 3, 4, 3, 4
I6XTP9, B, 4, 9, 3, 4
89OO3B, R, 3, 4, 3, 4
I6XTP9, G, 4, 16, 3, 4
89OO3B, R, 3, 4, 3, 4
I6XTP9, O, 4, 5, 3, 4
89OO3B, R, 3, 4, 3, 4
I6XTP9, P, 4, 8, 3, 4
89OO3B, R, 3, 4, 3, 4
I6XTP9, Y, 4, 4, 3, 4
89OO3B, R, 3, 4, 3, 4
J3S4LL, B, 4, 9, 3, 4
89OO3B, R, 3, 4, 3, 4
J3S4LL, G, 4, 16, 3, 4
89OO3B, R, 3, 4, 3, 4
J3S4LL, O, 4, 5, 3, 4
89OO3B, R, 3, 4, 3, 4
J3S4LL, Y, 4, 4, 3, 4
89OO3B, R, 3, 4, 3, 4
RIGQBQ, B, 4, 9, 3, 4
89OO3B, R, 3, 4, 3, 4
RIGQBQ, G, 4, 16, 3, 4
89OO3B, R, 3, 4, 3, 4
RIGQBQ, Y, 4, 4, 3, 4
89OO3B, R, 3, 4, 3, 4
S9OGAW, B, 4, 9, 3, 4
89OO3B, R, 3, 4, 3, 4
S9OGAW, O, 4, 5, 3, 4
89OO3B, R, 3, 4, 3, 4
S9OGAW, P, 4, 8, 3, 4
89OO3B, R, 3, 4, 3, 4
S9OGAW, R, 4, 4, 3, 4
89OO3B, R, 3, 4, 3, 4
S9OGAW, Y, 4, 4, 3, 4
89OO3B, R, 3, 4, 3, 4
U1DPGK, B, 4, 9, 3, 4
89OO3B, R, 3, 4, 3, 4
U1DPGK, P, 4, 8, 3, 4
89OO3B, R, 3, 4, 3, 4
U1DPGK, R, 4, 4, 3, 4
89OO3B, R, 3, 4, 3, 4
U1DPGK, Y, 4, 4, 3, 4
89OO3B, R, 3, 4, 3, 4
U6W77E, B, 4, 9, 3, 4
89OO3B, R, 3, 4, 3, 4
U6W77E, P, 4, 8, 3, 4
89OO3B, R, 3, 4, 3, 4
U6W77E, R, 4, 4, 3, 4
89OO3B, R, 3, 4, 3, 4
U6W77E, Y, 4, 4, 3, 4
89OO3B, R, 3, 4, 3, 4
ZWHEJ4, B, 4, 9, 3, 4
89OO3B, R, 3, 4, 3, 4
ZWHEJ4, G, 4, 16, 3, 4
89OO3B, R, 3, 4, 3, 4
ZWHEJ4, P, 4, 8, 3, 4
89OO3B, R, 3, 4, 3, 4
ZWHEJ4, R, 4, 4, 3, 4
89OO3B, R, 3, 4, 3, 4
ZWHEJ4, Y, 4, 4, 3, 4
89OO3B, R, 3, 4, 3, 4
1O7SKL, O, 2, 4, 4, 8
89OO3B, Y, 3, inf, 4, 8
ALDU5F, B, 4, 5, 4, 8
89OO3B, Y, 3, 5, 4, 5
ALDU5F, G, 4, 12, 4, 5
89OO3B, Y, 3, 5, 4, 5
ALDU5F, P, 4, 4, 4, 5
89OO3B, Y, 3, 4, 4, 5
1O7SKL, O, 2, 4, 4, 8
ALDU5F, B, 3, inf, 4, 8
89OO3B, B, 4, -3, 4, 8
ALDU5F, B, 3, -3, 4, 8
1O7SKL, O, 2, 4, 4, 8
ALDU5F, G, 3, inf, 4, 8
89OO3B, B, 4, 3, 4, 8
ALDU5F, G, 3, 3, 4, 8
1O7SKL, O, 2, 4, 4, 8
ALDU5F, P, 3, inf, 4, 8
89OO3B, B, 4, 9, 4, 8
ALDU5F, P, 3, 9, 4, 8
89OO3B, G, 4, 16, 4, 8
ALDU5F, P, 3, 9, 4, 8
89OO3B, R, 4, 4, 4, 8
ALDU5F, P, 3, 4, 4, 8
1O7SKL, O, 2, 4, 4, 8
ALDU5F, R, 3, inf, 4, 8
89OO3B, B, 4, 9, 4, 8
ALDU5F, R, 3, 9, 4, 8
89OO3B, G, 4, 16, 4, 8
ALDU5F, R, 3, 9, 4, 8
89OO3B, R, 4, 4, 4, 8
ALDU5F, R, 3, 4, 4, 8
1O7SKL, O, 2, 4, 4, 8
ALDU5F, Y, 3, inf, 4, 8
89OO3B, B, 4, 5, 4, 8
ALDU5F, Y, 3, 5, 4, 5
89OO3B, G, 4, 12, 4, 5
ALDU5F, Y, 3, 5, 4, 5
89OO3B, R, 4, 0, 4, 5
ALDU5F, Y, 3, 0, 4, 5
1O7SKL, O, 2, 4, 4, 8
F3HQ9T, B, 3, inf, 4, 8
89OO3B, B, 4, -3, 4, 8
