ZKDN7L, G, 0, -inf, -inf, inf
ILIYJZ, G, 3, -3, -4, -3
AZNZW6, B, 4, -1, -4, -3
ILIYJZ, G, 3, -3, -4, -3
AZNZW6, P, 4, -3, -4, -3
ILIYJZ, G, 3, -3, -4, -3
AZNZW6, R, 4, -2, -4, -3
ILIYJZ, G, 3, -3, -4, -3
AZNZW6, Y, 4, -2, -4, -3
ILIYJZ, G, 3, -3, -4, -3
O52HYD, B, 4, -1, -4, -3
ILIYJZ, G, 3, -3, -4, -3
O52HYD, P, 4, -3, -4, -3
ILIYJZ, G, 3, -3, -4, -3
O52HYD, R, 4, -2, -4, -3
ILIYJZ, G, 3, -3, -4, -3
O52HYD, Y, 4, -2, -4, -3
ILIYJZ, G, 3, -3, -4, -3
OAOHD4, B, 4, -1, -4, -3
ILIYJZ, G, 3, -3, -4, -3
OAOHD4, P, 4, -3, -4, -3
ILIYJZ, G, 3, -3, -4, -3
OAOHD4, R, 4, -2, -4, -3
ILIYJZ, G, 3, -3, -4, -3
OAOHD4, Y, 4, -2, -4, -3
ILIYJZ, G, 3, -3, -4, -3
UVUETX, B, 4, -1, -4, -3
ILIYJZ, G, 3, -3, -4, -3
UVUETX, G, 4, -5, -4, -3
ILIYJZ, G, 3, -5, -4, -3
4X8BBI, G, 2, -4, -4, -3
ILIYJZ, P, 3, inf, -4, -3
33PXCN, B, 4, -5, -4, -3
ILIYJZ, P, 3, -5, -4, -3
4X8BBI, G, 2, -4, -4, -3
ILIYJZ, R, 3, inf, -4, -3
33PXCN, B, 4, -5, -4, -3
ILIYJZ, R, 3, -5, -4, -3
4X8BBI, G, 2, -4, -4, -3
UVUETX, B, 3, inf, -4, -3
33PXCN, B, 4, -8, -4, -3
UVUETX, B, 3, -8, -4, -3
4X8BBI, G, 2, -4, -4, -3
UVUETX, G, 3, inf, -4, -3
33PXCN, B, 4, -1, -4, -3
UVUETX, G, 3, -1, -4, -3
33PXCN, P, 4, -3, -4, -3
UVUETX, G, 3, -3, -4, -3
33PXCN, Y, 4, -2, -4, -3
UVUETX, G, 3, -3, -4, -3
3EZBRQ, B, 4, -1, -4, -3
UVUETX, G, 3, -3, -4, -3
3EZBRQ, P, 4, -3, -4, -3
UVUETX, G, 3, -3, -4, -3
3EZBRQ, R, 4, -2, -4, -3
UVUETX, G, 3, -3, -4, -3
3EZBRQ, Y, 4, -2, -4, -3
UVUETX, G, 3, -3, -4, -3
6EHM3Q, B, 4, -1, -4, -3
UVUETX, G, 3, -3, -4, -3
6EHM3Q, P, 4, -3, -4, -3
UVUETX, G, 3, -3, -4, -3
6EHM3Q, R, 4, -2, -4, -3
UVUETX, G, 3, -3, -4, -3
6EHM3Q, Y, 4, -2, -4, -3
UVUETX, G, 3, -3, -4, -3
90V1TB, B, 4, -1, -4, -3
UVUETX, G, 3, -3, -4, -3
90V1TB, G, 4, -5, -4, -3
UVUETX, G, 3, -5, -4, -3
4X8BBI, G, 2, -4, -4, -3
UVUETX, P, 3, inf, -4, -3
33PXCN, B, 4, -5, -4, -3
UVUETX, P, 3, -5, -4, -3
4X8BBI, G, 2, -4, -4, -3
UVUETX, Y, 3, inf, -4, -3
33PXCN, B, 4, -2, -4, -3
UVUETX, Y, 3, -2, -4, -3
33PXCN, P, 4, -4, -4, -3
UVUETX, Y, 3, -4, -4, -3
4X8BBI, G, 2, -4, -4, -3
VKMURE, B, 3, inf, -4, -3
33PXCN, B, 4, -8, -4, -3
VKMURE, B, 3, -8, -4, -3
4X8BBI, G, 2, -4, -4, -3
VKMURE, P, 3, inf, -4, -3
33PXCN, B, 4, -5, -4, -3
VKMURE, P, 3, -5, -4, -3
4X8BBI, G, 2, -4, -4, -3
VKMURE, R, 3, inf, -4, -3
33PXCN, B, 4, -5, -4, -3
VKMURE, R, 3, -5, -4, -3
4X8BBI, G, 2, -4, -4, -3
VKMURE, Y, 3, inf, -4, -3
33PXCN, B, 4, -2, -4, -3
VKMURE, Y, 3, -2, -4, -3
33PXCN, P, 4, -4, -4, -3
VKMURE, Y, 3, -4, -4, -3
4X8BBI, G, 2, -4, -4, -3
WWN9BE, B, 3, inf, -4, -3
33PXCN, B, 4, -8, -4, -3
WWN9BE, B, 3, -8, -4, -3
4X8BBI, G, 2, -4, -4, -3
WWN9BE, G, 3, inf, -4, -3
33PXCN, B, 4, -1, -4, -3
WWN9BE, G, 3, -1, -4, -3
33PXCN, P, 4, -3, -4, -3
WWN9BE, G, 3, -3, -4, -3
33PXCN, Y, 4, -2, -4, -3
WWN9BE, G, 3, -3, -4, -3
3EZBRQ, B, 4, -1, -4, -3
WWN9BE, G, 3, -3, -4, -3
3EZBRQ, P, 4, -3, -4, -3
WWN9BE, G, 3, -3, -4, -3
3EZBRQ, R, 4, -2, -4, -3
WWN9BE, G, 3, -3, -4, -3
3EZBRQ, Y, 4, -2, -4, -3
WWN9BE, G, 3, -3, -4, -3
67M6U8, B, 4, -1, -4, -3
WWN9BE, G, 3, -3, -4, -3
67M6U8, P, 4, -3, -4, -3
WWN9BE, G, 3, -3, -4, -3
67M6U8, R, 4, -2, -4, -3
WWN9BE, G, 3, -3, -4, -3
67M6U8, Y, 4, -2, -4, -3
WWN9BE, G, 3, -3, -4, -3
6EHM3Q, B, 4, -1, -4, -3
WWN9BE, G, 3, -3, -4, -3
6EHM3Q, P, 4, -3, -4, -3
WWN9BE, G, 3, -3, -4, -3
6EHM3Q, R, 4, -2, -4, -3
WWN9BE, G, 3, -3, -4, -3
6EHM3Q, Y, 4, -2, -4, -3
WWN9BE, G, 3, -3, -4, -3
6JY6KY, B, 4, -1, -4, -3
WWN9BE, G, 3, -3, -4, -3
6JY6KY, P, 4, -3, -4, -3
WWN9BE, G, 3, -3, -4, -3
6JY6KY, R, 4, -2, -4, -3
WWN9BE, G, 3, -3, -4, -3
6JY6KY, Y, 4, -2, -4, -3
WWN9BE, G, 3, -3, -4, -3
7OWM2Y, B, 4, -1, -4, -3
WWN9BE, G, 3, -3, -4, -3
7OWM2Y, P, 4, -3, -4, -3
WWN9BE, G, 3, -3, -4, -3
7OWM2Y, R, 4, -2, -4, -3
WWN9BE, G, 3, -3, -4, -3
7OWM2Y, Y, 4, -2, -4, -3
WWN9BE, G, 3, -3, -4, -3
90V1TB, B, 4, -1, -4, -3
WWN9BE, G, 3, -3, -4, -3
90V1TB, G, 4, -5, -4, -3
WWN9BE, G, 3, -5, -4, -3
4X8BBI, G, 2, -4, -4, -3
WWN9BE, P, 3, inf, -4, -3
33PXCN, B, 4, -5, -4, -3
WWN9BE, P, 3, -5, -4, -3
4X8BBI, G, 2, -4, -4, -3
WWN9BE, Y, 3, inf, -4, -3
33PXCN, B, 4, -2, -4, -3
WWN9BE, Y, 3, -2, -4, -3
33PXCN, P, 4, -4, -4, -3
WWN9BE, Y, 3, -4, -4, -3
4X8BBI, G, 2, -4, -4, -3
ZULTJA, B, 3, inf, -4, -3
33PXCN, B, 4, -8, -4, -3
ZULTJA, B, 3, -8, -4, -3
4X8BBI, G, 2, -4, -4, -3
ZULTJA, G, 3, inf, -4, -3
33PXCN, B, 4, -1, -4, -3
ZULTJA, G, 3, -1, -4, -3
33PXCN, P, 4, -3, -4, -3
ZULTJA, G, 3, -3, -4, -3
33PXCN, Y, 4, -2, -4, -3
ZULTJA, G, 3, -3, -4, -3
3EZBRQ, B, 4, -1, -4, -3
ZULTJA, G, 3, -3, -4, -3
3EZBRQ, P, 4, -3, -4, -3
ZULTJA, G, 3, -3, -4, -3
3EZBRQ, R, 4, -2, -4, -3
ZULTJA, G, 3, -3, -4, -3
3EZBRQ, Y, 4, -2, -4, -3
ZULTJA, G, 3, -3, -4, -3
6EHM3Q, B, 4, -1, -4, -3
ZULTJA, G, 3, -3, -4, -3
6EHM3Q, P, 4, -3, -4, -3
ZULTJA, G, 3, -3, -4, -3
6EHM3Q, R, 4, -2, -4, -3
ZULTJA, G, 3, -3, -4, -3
6EHM3Q, Y, 4, -2, -4, -3
ZULTJA, G, 3, -3, -4, -3
90V1TB, B, 4, -1, -4, -3
ZULTJA, G, 3, -3, -4, -3
90V1TB, G, 4, -5, -4, -3
ZULTJA, G, 3, -5, -4, -3
4X8BBI, G, 2, -4, -4, -3
ZULTJA, P, 3, inf, -4, -3
33PXCN, B, 4, -5, -4, -3
ZULTJA, P, 3, -5, -4, -3
4X8BBI, G, 2, -4, -4, -3
ZULTJA, R, 3, inf, -4, -3
33PXCN, B, 4, -5, -4, -3
ZULTJA, R, 3, -5, -4, -3
4X8BBI, G, 2, -4, -4, -3
HVF5GE, Y, 1, -4, -4, -3
ZKDN7L, G, 0, -4, -4, inf
UVUETX, B, 1, inf, -4, inf
33PXCN, B, 2, -inf, -4, inf
4X8BBI, G, 3, inf, -4, inf
3EZBRQ, B, 4, -3, -4, inf
4X8BBI, G, 3, -3, -4, -3
3EZBRQ, P, 4, -5, -4, -3
4X8BBI, G, 3, -5, -4, -3
33PXCN, B, 2, -5, -4, inf
4X8BBI, P, 3, inf, -4, inf
3EZBRQ, B, 4, -7, -4, inf
4X8BBI, P, 3, -7, -4, inf
33PXCN, B, 2, -5, -4, inf
4X8BBI, Y, 3, inf, -4, inf
3EZBRQ, B, 4, -4, -4, inf
4X8BBI, Y, 3, -4, -4, inf
33PXCN, B, 2, -4, -4, inf
6EHM3Q, B, 3, inf, -4, inf
4X8BBI, G, 4, -14, -4, inf
6EHM3Q, B, 3, -14, -4, inf
33PXCN, B, 2, -4, -4, inf
6EHM3Q, P, 3, inf, -4, inf
4X8BBI, G, 4, -11, -4, inf
6EHM3Q, P, 3, -11, -4, inf
33PXCN, B, 2, -4, -4, inf
6EHM3Q, R, 3, inf, -4, inf
4X8BBI, G, 4, -11, -4, inf
6EHM3Q, R, 3, -11, -4, inf
33PXCN, B, 2, -4, -4, inf
6EHM3Q, Y, 3, inf, -4, inf
4X8BBI, G, 4, -8, -4, inf
6EHM3Q, Y, 3, -8, -4, inf
33PXCN, B, 2, -4, -4, inf
90V1TB, G, 3, inf, -4, inf
4X8BBI, G, 4, -7, -4, inf
90V1TB, G, 3, -7, -4, inf
33PXCN, B, 2, -4, -4, inf
90V1TB, P, 3, inf, -4, inf
4X8BBI, G, 4, -11, -4, inf
90V1TB, P, 3, -11, -4, inf
33PXCN, B, 2, -4, -4, inf
90V1TB, R, 3, inf, -4, inf
4X8BBI, G, 4, -11, -4, inf
90V1TB, R, 3, -11, -4, inf
33PXCN, B, 2, -4, -4, inf
90V1TB, Y, 3, inf, -4, inf
4X8BBI, G, 4, -8, -4, inf
90V1TB, Y, 3, -8, -4, inf
33PXCN, B, 2, -4, -4, inf
AZNZW6, P, 3, inf, -4, inf
4X8BBI, G, 4, -11, -4, inf
AZNZW6, P, 3, -11, -4, inf
33PXCN, B, 2, -4, -4, inf
AZNZW6, R, 3, inf, -4, inf
4X8BBI, G, 4, -11, -4, inf
AZNZW6, R, 3, -11, -4, inf
33PXCN, B, 2, -4, -4, inf
AZNZW6, Y, 3, inf, -4, inf
4X8BBI, G, 4, -8, -4, inf
AZNZW6, Y, 3, -8, -4, inf
33PXCN, B, 2, -4, -4, inf
HVF5GE, B, 3, inf, -4, inf
4X8BBI, G, 4, -14, -4, inf
HVF5GE, B, 3, -14, -4, inf
33PXCN, B, 2, -4, -4, inf
HVF5GE, G, 3, inf, -4, inf
4X8BBI, G, 4, -7, -4, inf
HVF5GE, G, 3, -7, -4, inf
33PXCN, B, 2, -4, -4, inf
HVF5GE, P, 3, inf, -4, inf
4X8BBI, G, 4, -11, -4, inf
HVF5GE, P, 3, -11, -4, inf
33PXCN, B, 2, -4, -4, inf
HVF5GE, Y, 3, inf, -4, inf
4X8BBI, G, 4, -8, -4, inf
HVF5GE, Y, 3, -8, -4, inf
33PXCN, B, 2, -4, -4, inf
O52HYD, G, 3, inf, -4, inf
4X8BBI, G, 4, -7, -4, inf
O52HYD, G, 3, -7, -4, inf
33PXCN, B, 2, -4, -4, inf
O52HYD, P, 3, inf, -4, inf
4X8BBI, G, 4, -11, -4, inf
O52HYD, P, 3, -11, -4, inf
33PXCN, B, 2, -4, -4, inf
O52HYD, R, 3, inf, -4, inf
4X8BBI, G, 4, -11, -4, inf
O52HYD, R, 3, -11, -4, inf
33PXCN, B, 2, -4, -4, inf
O52HYD, Y, 3, inf, -4, inf
4X8BBI, G, 4, -8, -4, inf
O52HYD, Y, 3, -8, -4, inf
33PXCN, B, 2, -4, -4, inf
VKMURE, P, 3, inf, -4, inf
4X8BBI, G, 4, -11, -4, inf
VKMURE, P, 3, -11, -4, inf
33PXCN, B, 2, -4, -4, inf
VKMURE, R, 3, inf, -4, inf
4X8BBI, G, 4, -11, -4, inf
VKMURE, R, 3, -11, -4, inf
33PXCN, B, 2, -4, -4, inf
VKMURE, Y, 3, inf, -4, inf
4X8BBI, G, 4, -8, -4, inf
VKMURE, Y, 3, -8, -4, inf
33PXCN, B, 2, -4, -4, inf
VWMFU9, G, 3, inf, -4, inf
4X8BBI, G, 4, -7, -4, inf
VWMFU9, G, 3, -7, -4, inf
33PXCN, B, 2, -4, -4, inf
VWMFU9, P, 3, inf, -4, inf
4X8BBI, G, 4, -11, -4, inf
VWMFU9, P, 3, -11, -4, inf
33PXCN, B, 2, -4, -4, inf
VWMFU9, R, 3, inf, -4, inf
4X8BBI, G, 4, -11, -4, inf
VWMFU9, R, 3, -11, -4, inf
33PXCN, B, 2, -4, -4, inf
VWMFU9, Y, 3, inf, -4, inf
4X8BBI, G, 4, -8, -4, inf
VWMFU9, Y, 3, -8, -4, inf
33PXCN, B, 2, -4, -4, inf
WQ4YKE, G, 3, inf, -4, inf
3EZBRQ, B, 4, -3, -4, inf
WQ4YKE, G, 3, -3, -4, -3
3EZBRQ, P, 4, -5, -4, -3
WQ4YKE, G, 3, -5, -4, -3
33PXCN, B, 2, -4, -4, inf
WQ4YKE, P, 3, inf, -4, inf
3EZBRQ, B, 4, -7, -4, inf
WQ4YKE, P, 3, -7, -4, inf
33PXCN, B, 2, -4, -4, inf
WQ4YKE, R, 3, inf, -4, inf
3EZBRQ, B, 4, -7, -4, inf
WQ4YKE, R, 3, -7, -4, inf
33PXCN, B, 2, -4, -4, inf
WQ4YKE, Y, 3, inf, -4, inf
3EZBRQ, B, 4, -4, -4, inf
WQ4YKE, Y, 3, -4, -4, inf
33PXCN, B, 2, -4, -4, inf
WWN9BE, B, 3, inf, -4, inf
3EZBRQ, G, 4, -14, -4, inf
WWN9BE, B, 3, -14, -4, inf
33PXCN, B, 2, -4, -4, inf
WWN9BE, G, 3, inf, -4, inf
3EZBRQ, B, 4, -3, -4, inf
WWN9BE, G, 3, -3, -4, -3
3EZBRQ, P, 4, -5, -4, -3
WWN9BE, G, 3, -5, -4, -3
33PXCN, B, 2, -4, -4, inf
WWN9BE, P, 3, inf, -4, inf
3EZBRQ, B, 4, -7, -4, inf
WWN9BE, P, 3, -7, -4, inf
33PXCN, B, 2, -4, -4, inf
WWN9BE, Y, 3, inf, -4, inf
3EZBRQ, B, 4, -4, -4, inf
WWN9BE, Y, 3, -4, -4, inf
33PXCN, B, 2, -4, -4, inf
ZULTJA, G, 3, inf, -4, inf
4X8BBI, G, 4, -7, -4, inf
ZULTJA, G, 3, -7, -4, inf
33PXCN, B, 2, -4, -4, inf
ZULTJA, P, 3, inf, -4, inf
4X8BBI, G, 4, -11, -4, inf
ZULTJA, P, 3, -11, -4, inf
33PXCN, B, 2, -4, -4, inf
ZULTJA, R, 3, inf, -4, inf
4X8BBI, G, 4, -11, -4, inf
ZULTJA, R, 3, -11, -4, inf
33PXCN, B, 2, -4, -4, inf
ZULTJA, Y, 3, inf, -4, inf
4X8BBI, G, 4, -8, -4, inf
ZULTJA, Y, 3, -8, -4, inf
33PXCN, B, 2, -4, -4, inf
UVUETX, B, 1, -4, -4, inf
ZKDN7L, G, 0, -4, -4, inf
UVUETX, G, 1, inf, -4, inf
33PXCN, B, 2, -inf, -4, inf
4X8BBI, G, 3, inf, -4, inf
3EZBRQ, B, 4, 4, -4, inf
4X8BBI, G, 3, 4, -4, 4
3EZBRQ, P, 4, 2, -4, 4
4X8BBI, G, 3, 2, -4, 2
3EZBRQ, R, 4, 3, -4, 2
4X8BBI, G, 3, 2, -4, 2
3EZBRQ, Y, 4, 3, -4, 2
4X8BBI, G, 3, 2, -4, 2
6EHM3Q, B, 4, 4, -4, 2
4X8BBI, G, 3, 2, -4, 2
6EHM3Q, P, 4, 2, -4, 2
4X8BBI, G, 3, 2, -4, 2
6EHM3Q, R, 4, 3, -4, 2
4X8BBI, G, 3, 2, -4, 2
6EHM3Q, Y, 4, 3, -4, 2
4X8BBI, G, 3, 2, -4, 2
90V1TB, G, 4, 0, -4, 2
4X8BBI, G, 3, 0, -4, 0
90V1TB, P, 4, 2, -4, 0
4X8BBI, G, 3, 0, -4, 0
90V1TB, R, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
90V1TB, Y, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
AZNZW6, P, 4, 2, -4, 0
4X8BBI, G, 3, 0, -4, 0
AZNZW6, R, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
AZNZW6, Y, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
HVF5GE, B, 4, 4, -4, 0
4X8BBI, G, 3, 0, -4, 0
HVF5GE, G, 4, 0, -4, 0
4X8BBI, G, 3, 0, -4, 0
HVF5GE, P, 4, 2, -4, 0
4X8BBI, G, 3, 0, -4, 0
HVF5GE, Y, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
O52HYD, G, 4, 0, -4, 0
4X8BBI, G, 3, 0, -4, 0
O52HYD, P, 4, 2, -4, 0
4X8BBI, G, 3, 0, -4, 0
O52HYD, R, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
O52HYD, Y, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
VKMURE, B, 4, 4, -4, 0
4X8BBI, G, 3, 0, -4, 0
VKMURE, P, 4, 2, -4, 0
4X8BBI, G, 3, 0, -4, 0
VKMURE, R, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
VKMURE, Y, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
VWMFU9, G, 4, 0, -4, 0
4X8BBI, G, 3, 0, -4, 0
VWMFU9, P, 4, 2, -4, 0
4X8BBI, G, 3, 0, -4, 0
VWMFU9, R, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
VWMFU9, Y, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
WQ4YKE, B, 4, 4, -4, 0
4X8BBI, G, 3, 0, -4, 0
WQ4YKE, P, 4, 2, -4, 0
4X8BBI, G, 3, 0, -4, 0
WQ4YKE, R, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
WQ4YKE, Y, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
WWN9BE, B, 4, 4, -4, 0
4X8BBI, G, 3, 0, -4, 0
WWN9BE, G, 4, 0, -4, 0
4X8BBI, G, 3, 0, -4, 0
WWN9BE, P, 4, 2, -4, 0
4X8BBI, G, 3, 0, -4, 0
WWN9BE, Y, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
ZULTJA, B, 4, 4, -4, 0
4X8BBI, G, 3, 0, -4, 0
ZULTJA, P, 4, 2, -4, 0
4X8BBI, G, 3, 0, -4, 0
ZULTJA, R, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
ZULTJA, Y, 4, 3, -4, 0
4X8BBI, G, 3, 0, -4, 0
33PXCN, B, 2, 0, 0, inf
4X8BBI, P, 3, inf, 0, inf
3EZBRQ, B, 4, 0, 0, inf
4X8BBI, P, 3, 0, 0, inf
33PXCN, B, 2, 0, 0, inf
4X8BBI, Y, 3, inf, 0, inf
3EZBRQ, B, 4, 3, 0, inf
4X8BBI, Y, 3, 3, 0, 3
3EZBRQ, G, 4, -1, 0, 3
4X8BBI, Y, 3, -1, 0, 3
33PXCN, B, 2, 0, 0, inf
6EHM3Q, B, 3, inf, 0, inf
4X8BBI, G, 4, -7, 0, inf
6EHM3Q, B, 3, -7, 0, inf
33PXCN, B, 2, 0, 0, inf
6EHM3Q, P, 3, inf, 0, inf
4X8BBI, G, 4, -4, 0, inf
6EHM3Q, P, 3, -4, 0, inf
33PXCN, B, 2, 0, 0, inf
6EHM3Q, R, 3, inf, 0, inf
4X8BBI, G, 4, -4, 0, inf
6EHM3Q, R, 3, -4, 0, inf
33PXCN, B, 2, 0, 0, inf
6EHM3Q, Y, 3, inf, 0, inf
4X8BBI, G, 4, -1, 0, inf
6EHM3Q, Y, 3, -1, 0, inf
33PXCN, B, 2, 0, 0, inf
90V1TB, G, 3, inf, 0, inf
4X8BBI, G, 4, 0, 0, inf
90V1TB, G, 3, 0, 0, inf
33PXCN, B, 2, 0, 0, inf
90V1TB, P, 3, inf, 0, inf
4X8BBI, G, 4, -4, 0, inf
90V1TB, P, 3, -4, 0, inf
33PXCN, B, 2, 0, 0, inf
90V1TB, R, 3, inf, 0, inf
4X8BBI, G, 4, -4, 0, inf
90V1TB, R, 3, -4, 0, inf
33PXCN, B, 2, 0, 0, inf
90V1TB, Y, 3, inf, 0, inf
4X8BBI, G, 4, -1, 0, inf
90V1TB, Y, 3, -1, 0, inf
33PXCN, B, 2, 0, 0, inf
AZNZW6, P, 3, inf, 0, inf
4X8BBI, G, 4, -4, 0, inf
AZNZW6, P, 3, -4, 0, inf
33PXCN, B, 2, 0, 0, inf
AZNZW6, R, 3, inf, 0, inf
4X8BBI, G, 4, -4, 0, inf
AZNZW6, R, 3, -4, 0, inf
33PXCN, B, 2, 0, 0, inf
AZNZW6, Y, 3, inf, 0, inf
4X8BBI, G, 4, -1, 0, inf
AZNZW6, Y, 3, -1, 0, inf
33PXCN, B, 2, 0, 0, inf
HVF5GE, B, 3, inf, 0, inf
4X8BBI, G, 4, -7, 0, inf
HVF5GE, B, 3, -7, 0, inf
33PXCN, B, 2, 0, 0, inf
HVF5GE, G, 3, inf, 0, inf
4X8BBI, G, 4, 0, 0, inf
HVF5GE, G, 3, 0, 0, inf
33PXCN, B, 2, 0, 0, inf
HVF5GE, P, 3, inf, 0, inf
4X8BBI, G, 4, -4, 0, inf
HVF5GE, P, 3, -4, 0, inf
33PXCN, B, 2, 0, 0, inf
HVF5GE, Y, 3, inf, 0, inf
4X8BBI, G, 4, -1, 0, inf
HVF5GE, Y, 3, -1, 0, inf
33PXCN, B, 2, 0, 0, inf
O52HYD, G, 3, inf, 0, inf
4X8BBI, G, 4, 0, 0, inf
O52HYD, G, 3, 0, 0, inf
33PXCN, B, 2, 0, 0, inf
O52HYD, P, 3, inf, 0, inf
4X8BBI, G, 4, -4, 0, inf
O52HYD, P, 3, -4, 0, inf
33PXCN, B, 2, 0, 0, inf
O52HYD, R, 3, inf, 0, inf
4X8BBI, G, 4, -4, 0, inf
O52HYD, R, 3, -4, 0, inf
33PXCN, B, 2, 0, 0, inf
O52HYD, Y, 3, inf, 0, inf
4X8BBI, G, 4, -1, 0, inf
O52HYD, Y, 3, -1, 0, inf
33PXCN, B, 2, 0, 0, inf
VKMURE, B, 3, inf, 0, inf
4X8BBI, G, 4, -7, 0, inf
VKMURE, B, 3, -7, 0, inf
33PXCN, B, 2, 0, 0, inf
VKMURE, P, 3, inf, 0, inf
4X8BBI, G, 4, -4, 0, inf
VKMURE, P, 3, -4, 0, inf
33PXCN, B, 2, 0, 0, inf
VKMURE, R, 3, inf, 0, inf
4X8BBI, G, 4, -4, 0, inf
VKMURE, R, 3, -4, 0, inf
33PXCN, B, 2, 0, 0, inf
VKMURE, Y, 3, inf, 0, inf
4X8BBI, G, 4, -1, 0, inf
VKMURE, Y, 3, -1, 0, inf
33PXCN, B, 2, 0, 0, inf
VWMFU9, G, 3, inf, 0, inf
4X8BBI, G, 4, 0, 0, inf
VWMFU9, G, 3, 0, 0, inf
33PXCN, B, 2, 0, 0, inf
VWMFU9, P, 3, inf, 0, inf
4X8BBI, G, 4, -4, 0, inf
VWMFU9, P, 3, -4, 0, inf
33PXCN, B, 2, 0, 0, inf
VWMFU9, R, 3, inf, 0, inf
4X8BBI, G, 4, -4, 0, inf
VWMFU9, R, 3, -4, 0, inf
33PXCN, B, 2, 0, 0, inf
VWMFU9, Y, 3, inf, 0, inf
4X8BBI, G, 4, -1, 0, inf
VWMFU9, Y, 3, -1, 0, inf
33PXCN, B, 2, 0, 0, inf
WQ4YKE, B, 3, inf, 0, inf
3EZBRQ, G, 4, -7, 0, inf
WQ4YKE, B, 3, -7, 0, inf
33PXCN, B, 2, 0, 0, inf
WQ4YKE, P, 3, inf, 0, inf
3EZBRQ, B, 4, 0, 0, inf
WQ4YKE, P, 3, 0, 0, inf
33PXCN, B, 2, 0, 0, inf
WQ4YKE, R, 3, inf, 0, inf
3EZBRQ, B, 4, 0, 0, inf
WQ4YKE, R, 3, 0, 0, inf
33PXCN, B, 2, 0, 0, inf
WQ4YKE, Y, 3, inf, 0, inf
3EZBRQ, B, 4, 3, 0, inf
WQ4YKE, Y, 3, 3, 0, 3
3EZBRQ, G, 4, -1, 0, 3
WQ4YKE, Y, 3, -1, 0, 3
33PXCN, B, 2, 0, 0, inf
WWN9BE, B, 3, inf, 0, inf
3EZBRQ, G, 4, -7, 0, inf
WWN9BE, B, 3, -7, 0, inf
33PXCN, B, 2, 0, 0, inf
WWN9BE, G, 3, inf, 0, inf
3EZBRQ, B, 4, 4, 0, inf
WWN9BE, G, 3, 4, 0, 4
3EZBRQ, P, 4, 2, 0, 4
WWN9BE, G, 3, 2, 0, 2
3EZBRQ, R, 4, 3, 0, 2
WWN9BE, G, 3, 2, 0, 2
3EZBRQ, Y, 4, 3, 0, 2
WWN9BE, G, 3, 2, 0, 2
4X8BBI, G, 4, 0, 0, 2
WWN9BE, G, 3, 0, 0, 2
33PXCN, B, 2, 0, 0, inf
WWN9BE, P, 3, inf, 0, inf
3EZBRQ, B, 4, 0, 0, inf
WWN9BE, P, 3, 0, 0, inf
33PXCN, B, 2, 0, 0, inf
WWN9BE, Y, 3, inf, 0, inf
3EZBRQ, B, 4, 3, 0, inf
WWN9BE, Y, 3, 3, 0, 3
3EZBRQ, G, 4, -1, 0, 3
WWN9BE, Y, 3, -1, 0, 3
33PXCN, B, 2, 0, 0, inf
ZULTJA, B, 3, inf, 0, inf
4X8BBI, G, 4, -7, 0, inf
ZULTJA, B, 3, -7, 0, inf
33PXCN, B, 2, 0, 0, inf
ZULTJA, P, 3, inf, 0, inf
4X8BBI, G, 4, -4, 0, inf
ZULTJA, P, 3, -4, 0, inf
33PXCN, B, 2, 0, 0, inf
ZULTJA, R, 3, inf, 0, inf
4X8BBI, G, 4, -4, 0, inf
ZULTJA, R, 3, -4, 0, inf
33PXCN, B, 2, 0, 0, inf
ZULTJA, Y, 3, inf, 0, inf
4X8BBI, G, 4, -1, 0, inf
ZULTJA, Y, 3, -1, 0, inf
33PXCN, B, 2, 0, 0, inf
UVUETX, G, 1, 0, -4, 0
33PXCN, P, 2, -inf, -4, 0
4X8BBI, B, 3, inf, -4, 0
3EZBRQ, G, 4, -9, -4, 0
4X8BBI, B, 3, -9, -4, 0
33PXCN, P, 2, -9, -4, 0
4X8BBI, G, 3, inf, -4, 0
3EZBRQ, B, 4, 2, -4, 0
4X8BBI, G, 3, 2, -4, 0
3EZBRQ, P, 4, 0, -4, 0
4X8BBI, G, 3, 0, -4, 0
3EZBRQ, R, 4, 1, -4, 0
4X8BBI, G, 3, 0, -4, 0
3EZBRQ, Y, 4, 1, -4, 0
4X8BBI, G, 3, 0, -4, 0
6EHM3Q, B, 4, 2, -4, 0
4X8BBI, G, 3, 0, -4, 0
