HL7RH0, G, 0, -inf, -inf, inf
FBMJRV, R, 3, 9, 7, 9
93CT8B, B, 4, 15, 7, 9
FBMJRV, R, 3, 9, 7, 9
93CT8B, R, 4, 9, 7, 9
FBMJRV, R, 3, 9, 7, 9
93CT8B, Y, 4, 7, 7, 9
FBMJRV, R, 3, 7, 7, 9
4TGIVI, B, 2, 7, 7, inf
FBMJRV, Y, 3, inf, 7, inf
7MVUG1, B, 4, 13, 7, inf
FBMJRV, Y, 3, 13, 7, 13
7MVUG1, G, 4, 9, 7, 13
FBMJRV, Y, 3, 9, 7, 9
7MVUG1, R, 4, 7, 7, 9
FBMJRV, Y, 3, 7, 7, 9
4TGIVI, B, 2, 7, 7, inf
GKM35T, G, 3, inf, 7, inf
7MVUG1, B, 4, 8, 7, inf
GKM35T, G, 3, 8, 7, 8
7MVUG1, R, 4, 2, 7, 8
GKM35T, G, 3, 2, 7, 8
4TGIVI, B, 2, 7, 7, inf
GKM35T, R, 3, inf, 7, inf
7MVUG1, B, 4, 15, 7, inf
GKM35T, R, 3, 15, 7, 15
7MVUG1, G, 4, 11, 7, 15
GKM35T, R, 3, 11, 7, 11
8N8UIA, B, 4, 15, 7, 11
GKM35T, R, 3, 11, 7, 11
8N8UIA, G, 4, 11, 7, 11
GKM35T, R, 3, 11, 7, 11
93CT8B, B, 4, 15, 7, 11
GKM35T, R, 3, 11, 7, 11
93CT8B, R, 4, 9, 7, 11
GKM35T, R, 3, 9, 7, 9
93CT8B, Y, 4, 7, 7, 9
GKM35T, R, 3, 7, 7, 9
4TGIVI, B, 2, 7, 7, inf
GKM35T, Y, 3, inf, 7, inf
7MVUG1, B, 4, 13, 7, inf
GKM35T, Y, 3, 13, 7, 13
7MVUG1, G, 4, 9, 7, 13
GKM35T, Y, 3, 9, 7, 9
7MVUG1, R, 4, 7, 7, 9
GKM35T, Y, 3, 7, 7, 9
4TGIVI, B, 2, 7, 7, inf
JENPWA, G, 3, inf, 7, inf
7MVUG1, B, 4, 8, 7, inf
JENPWA, G, 3, 8, 7, 8
7MVUG1, R, 4, 2, 7, 8
JENPWA, G, 3, 2, 7, 8
4TGIVI, B, 2, 7, 7, inf
JENPWA, R, 3, inf, 7, inf
7MVUG1, B, 4, 15, 7, inf
JENPWA, R, 3, 15, 7, 15
7MVUG1, G, 4, 11, 7, 15
JENPWA, R, 3, 11, 7, 11
8N8UIA, B, 4, 15, 7, 11
JENPWA, R, 3, 11, 7, 11
8N8UIA, G, 4, 11, 7, 11
JENPWA, R, 3, 11, 7, 11
8N8UIA, R, 4, 9, 7, 11
JENPWA, R, 3, 9, 7, 9
93CT8B, B, 4, 15, 7, 9
JENPWA, R, 3, 9, 7, 9
93CT8B, R, 4, 9, 7, 9
JENPWA, R, 3, 9, 7, 9
93CT8B, Y, 4, 7, 7, 9
JENPWA, R, 3, 7, 7, 9
4TGIVI, B, 2, 7, 7, inf
JENPWA, Y, 3, inf, 7, inf
7MVUG1, B, 4, 13, 7, inf
JENPWA, Y, 3, 13, 7, 13
7MVUG1, G, 4, 9, 7, 13
JENPWA, Y, 3, 9, 7, 9
7MVUG1, R, 4, 7, 7, 9
JENPWA, Y, 3, 7, 7, 9
4TGIVI, B, 2, 7, 7, inf
LCX2DK, B, 3, inf, 7, inf
7MVUG1, B, 4, 2, 7, inf
LCX2DK, B, 3, 2, 7, inf
4TGIVI, B, 2, 7, 7, inf
LCX2DK, R, 3, inf, 7, inf
7MVUG1, B, 4, 15, 7, inf
LCX2DK, R, 3, 15, 7, 15
7MVUG1, G, 4, 11, 7, 15
LCX2DK, R, 3, 11, 7, 11
7MVUG1, R, 4, 9, 7, 11
LCX2DK, R, 3, 9, 7, 9
8N8UIA, B, 4, 15, 7, 9
LCX2DK, R, 3, 9, 7, 9
8N8UIA, G, 4, 11, 7, 9
LCX2DK, R, 3, 9, 7, 9
8N8UIA, R, 4, 9, 7, 9
LCX2DK, R, 3, 9, 7, 9
93CT8B, B, 4, 15, 7, 9
LCX2DK, R, 3, 9, 7, 9
93CT8B, R, 4, 9, 7, 9
LCX2DK, R, 3, 9, 7, 9
93CT8B, Y, 4, 7, 7, 9
LCX2DK, R, 3, 7, 7, 9
4TGIVI, B, 2, 7, 7, inf
LCX2DK, Y, 3, inf, 7, inf
7MVUG1, B, 4, 13, 7, inf
LCX2DK, Y, 3, 13, 7, 13
7MVUG1, G, 4, 9, 7, 13
LCX2DK, Y, 3, 9, 7, 9
7MVUG1, R, 4, 7, 7, 9
LCX2DK, Y, 3, 7, 7, 9
4TGIVI, B, 2, 7, 7, inf
LX6ZE0, G, 3, inf, 7, inf
7MVUG1, B, 4, 8, 7, inf
LX6ZE0, G, 3, 8, 7, 8
7MVUG1, R, 4, 2, 7, 8
LX6ZE0, G, 3, 2, 7, 8
4TGIVI, B, 2, 7, 7, inf
LX6ZE0, R, 3, inf, 7, inf
7MVUG1, B, 4, 15, 7, inf
LX6ZE0, R, 3, 15, 7, 15
7MVUG1, G, 4, 11, 7, 15
LX6ZE0, R, 3, 11, 7, 11
8N8UIA, B, 4, 15, 7, 11
LX6ZE0, R, 3, 11, 7, 11
8N8UIA, G, 4, 11, 7, 11
LX6ZE0, R, 3, 11, 7, 11
8N8UIA, R, 4, 9, 7, 11
LX6ZE0, R, 3, 9, 7, 9
93CT8B, B, 4, 15, 7, 9
LX6ZE0, R, 3, 9, 7, 9
93CT8B, R, 4, 9, 7, 9
LX6ZE0, R, 3, 9, 7, 9
93CT8B, Y, 4, 7, 7, 9
LX6ZE0, R, 3, 7, 7, 9
4TGIVI, B, 2, 7, 7, inf
LX6ZE0, Y, 3, inf, 7, inf
7MVUG1, B, 4, 13, 7, inf
LX6ZE0, Y, 3, 13, 7, 13
7MVUG1, G, 4, 9, 7, 13
LX6ZE0, Y, 3, 9, 7, 9
7MVUG1, R, 4, 7, 7, 9
LX6ZE0, Y, 3, 7, 7, 9
4TGIVI, B, 2, 7, 7, inf
ST898E, B, 3, inf, 7, inf
7MVUG1, B, 4, 2, 7, inf
ST898E, B, 3, 2, 7, inf
4TGIVI, B, 2, 7, 7, inf
ST898E, G, 3, inf, 7, inf
7MVUG1, B, 4, 8, 7, inf
ST898E, G, 3, 8, 7, 8
7MVUG1, G, 4, 4, 7, 8
ST898E, G, 3, 4, 7, 8
4TGIVI, B, 2, 7, 7, inf
ST898E, Y, 3, inf, 7, inf
7MVUG1, B, 4, 13, 7, inf
ST898E, Y, 3, 13, 7, 13
7MVUG1, G, 4, 9, 7, 13
ST898E, Y, 3, 9, 7, 9
7MVUG1, R, 4, 7, 7, 9
ST898E, Y, 3, 7, 7, 9
4TGIVI, B, 2, 7, 7, inf
NCYMNC, Y, 1, 7, 1, 7
4TGIVI, R, 2, -inf, 1, 7
7MVUG1, B, 3, inf, 1, 7
8N8UIA, B, 4, -4, 1, 7
7MVUG1, B, 3, -4, 1, 7
4TGIVI, R, 2, -4, 1, 7
7MVUG1, G, 3, inf, 1, 7
8N8UIA, B, 4, 2, 1, 7
7MVUG1, G, 3, 2, 1, 2
8N8UIA, G, 4, -2, 1, 2
7MVUG1, G, 3, -2, 1, 2
4TGIVI, R, 2, -2, 1, 7
7MVUG1, R, 3, inf, 1, 7
8N8UIA, B, 4, 9, 1, 7
7MVUG1, R, 3, 9, 1, 7
8N8UIA, G, 4, 5, 1, 7
7MVUG1, R, 3, 5, 1, 5
8N8UIA, R, 4, 3, 1, 5
7MVUG1, R, 3, 3, 1, 3
93CT8B, B, 4, 9, 1, 3
7MVUG1, R, 3, 3, 1, 3
93CT8B, Y, 4, 1, 1, 3
7MVUG1, R, 3, 1, 1, 3
4TGIVI, R, 2, 1, 1, 7
8N8UIA, B, 3, inf, 1, 7
7MVUG1, B, 4, -4, 1, 7
8N8UIA, B, 3, -4, 1, 7
4TGIVI, R, 2, 1, 1, 7
8N8UIA, G, 3, inf, 1, 7
7MVUG1, B, 4, 2, 1, 7
8N8UIA, G, 3, 2, 1, 2
7MVUG1, G, 4, -2, 1, 2
8N8UIA, G, 3, -2, 1, 2
4TGIVI, R, 2, 1, 1, 7
8N8UIA, R, 3, inf, 1, 7
7MVUG1, B, 4, 9, 1, 7
8N8UIA, R, 3, 9, 1, 7
7MVUG1, G, 4, 5, 1, 7
8N8UIA, R, 3, 5, 1, 5
7MVUG1, R, 4, 3, 1, 5
8N8UIA, R, 3, 3, 1, 3
93CT8B, B, 4, 9, 1, 3
8N8UIA, R, 3, 3, 1, 3
93CT8B, R, 4, 3, 1, 3
8N8UIA, R, 3, 3, 1, 3
93CT8B, Y, 4, 1, 1, 3
8N8UIA, R, 3, 1, 1, 3
4TGIVI, R, 2, 1, 1, 7
93CT8B, B, 3, inf, 1, 7
7MVUG1, G, 4, -8, 1, 7
93CT8B, B, 3, -8, 1, 7
4TGIVI, R, 2, 1, 1, 7
93CT8B, R, 3, inf, 1, 7
7MVUG1, B, 4, 9, 1, 7
93CT8B, R, 3, 9, 1, 7
7MVUG1, G, 4, 5, 1, 7
93CT8B, R, 3, 5, 1, 5
8N8UIA, B, 4, 9, 1, 5
93CT8B, R, 3, 5, 1, 5
8N8UIA, G, 4, 5, 1, 5
93CT8B, R, 3, 5, 1, 5
8N8UIA, R, 4, 3, 1, 5
93CT8B, R, 3, 3, 1, 3
D7A6DO, B, 4, 9, 1, 3
93CT8B, R, 3, 3, 1, 3
D7A6DO, G, 4, 5, 1, 3
93CT8B, R, 3, 3, 1, 3
D7A6DO, Y, 4, 1, 1, 3
93CT8B, R, 3, 1, 1, 3
4TGIVI, R, 2, 1, 1, 7
93CT8B, Y, 3, inf, 1, 7
7MVUG1, B, 4, 7, 1, 7
93CT8B, Y, 3, 7, 1, 7
7MVUG1, G, 4, 3, 1, 7
93CT8B, Y, 3, 3, 1, 3
7MVUG1, R, 4, 1, 1, 3
93CT8B, Y, 3, 1, 1, 3
4TGIVI, R, 2, 1, 1, 7
D7A6DO, B, 3, inf, 1, 7
7MVUG1, B, 4, -4, 1, 7
D7A6DO, B, 3, -4, 1, 7
4TGIVI, R, 2, 1, 1, 7
D7A6DO, G, 3, inf, 1, 7
7MVUG1, B, 4, 2, 1, 7
D7A6DO, G, 3, 2, 1, 2
7MVUG1, G, 4, -2, 1, 2
D7A6DO, G, 3, -2, 1, 2
4TGIVI, R, 2, 1, 1, 7
D7A6DO, Y, 3, inf, 1, 7
7MVUG1, B, 4, 7, 1, 7
D7A6DO, Y, 3, 7, 1, 7
7MVUG1, G, 4, 3, 1, 7
D7A6DO, Y, 3, 3, 1, 3
7MVUG1, R, 4, 1, 1, 3
D7A6DO, Y, 3, 1, 1, 3
4TGIVI, R, 2, 1, 1, 7
E3B6KU, B, 3, inf, 1, 7
7MVUG1, B, 4, -4, 1, 7
E3B6KU, B, 3, -4, 1, 7
4TGIVI, R, 2, 1, 1, 7
E3B6KU, R, 3, inf, 1, 7
7MVUG1, B, 4, 9, 1, 7
E3B6KU, R, 3, 9, 1, 7
7MVUG1, G, 4, 5, 1, 7
E3B6KU, R, 3, 5, 1, 5
7MVUG1, R, 4, 3, 1, 5
E3B6KU, R, 3, 3, 1, 3
8N8UIA, B, 4, 9, 1, 3
E3B6KU, R, 3, 3, 1, 3
8N8UIA, G, 4, 5, 1, 3
E3B6KU, R, 3, 3, 1, 3
8N8UIA, R, 4, 3, 1, 3
E3B6KU, R, 3, 3, 1, 3
93CT8B, B, 4, 9, 1, 3
E3B6KU, R, 3, 3, 1, 3
93CT8B, R, 4, 3, 1, 3
E3B6KU, R, 3, 3, 1, 3
93CT8B, Y, 4, 1, 1, 3
E3B6KU, R, 3, 1, 1, 3
4TGIVI, R, 2, 1, 1, 7
FBMJRV, B, 3, inf, 1, 7
7MVUG1, B, 4, -4, 1, 7
FBMJRV, B, 3, -4, 1, 7
4TGIVI, R, 2, 1, 1, 7
FBMJRV, R, 3, inf, 1, 7
7MVUG1, B, 4, 9, 1, 7
FBMJRV, R, 3, 9, 1, 7
7MVUG1, G, 4, 5, 1, 7
FBMJRV, R, 3, 5, 1, 5
7MVUG1, R, 4, 3, 1, 5
FBMJRV, R, 3, 3, 1, 3
8N8UIA, B, 4, 9, 1, 3
FBMJRV, R, 3, 3, 1, 3
8N8UIA, G, 4, 5, 1, 3
FBMJRV, R, 3, 3, 1, 3
8N8UIA, R, 4, 3, 1, 3
FBMJRV, R, 3, 3, 1, 3
93CT8B, B, 4, 9, 1, 3
FBMJRV, R, 3, 3, 1, 3
93CT8B, R, 4, 3, 1, 3
FBMJRV, R, 3, 3, 1, 3
93CT8B, Y, 4, 1, 1, 3
FBMJRV, R, 3, 1, 1, 3
4TGIVI, R, 2, 1, 1, 7
FBMJRV, Y, 3, inf, 1, 7
7MVUG1, B, 4, 7, 1, 7
FBMJRV, Y, 3, 7, 1, 7
7MVUG1, G, 4, 3, 1, 7
FBMJRV, Y, 3, 3, 1, 3
7MVUG1, R, 4, 1, 1, 3
FBMJRV, Y, 3, 1, 1, 3
4TGIVI, R, 2, 1, 1, 7
GKM35T, B, 3, inf, 1, 7
7MVUG1, G, 4, -8, 1, 7
GKM35T, B, 3, -8, 1, 7
4TGIVI, R, 2, 1, 1, 7
GKM35T, G, 3, inf, 1, 7
7MVUG1, B, 4, 2, 1, 7
GKM35T, G, 3, 2, 1, 2
7MVUG1, R, 4, -4, 1, 2
GKM35T, G, 3, -4, 1, 2
4TGIVI, R, 2, 1, 1, 7
GKM35T, Y, 3, inf, 1, 7
7MVUG1, B, 4, 7, 1, 7
GKM35T, Y, 3, 7, 1, 7
7MVUG1, G, 4, 3, 1, 7
GKM35T, Y, 3, 3, 1, 3
7MVUG1, R, 4, 1, 1, 3
GKM35T, Y, 3, 1, 1, 3
4TGIVI, R, 2, 1, 1, 7
JENPWA, B, 3, inf, 1, 7
7MVUG1, G, 4, -8, 1, 7
JENPWA, B, 3, -8, 1, 7
4TGIVI, R, 2, 1, 1, 7
JENPWA, G, 3, inf, 1, 7
7MVUG1, B, 4, 2, 1, 7
JENPWA, G, 3, 2, 1, 2
7MVUG1, R, 4, -4, 1, 2
JENPWA, G, 3, -4, 1, 2
4TGIVI, R, 2, 1, 1, 7
JENPWA, Y, 3, inf, 1, 7
7MVUG1, B, 4, 7, 1, 7
JENPWA, Y, 3, 7, 1, 7
7MVUG1, G, 4, 3, 1, 7
JENPWA, Y, 3, 3, 1, 3
7MVUG1, R, 4, 1, 1, 3
JENPWA, Y, 3, 1, 1, 3
4TGIVI, R, 2, 1, 1, 7
LCX2DK, B, 3, inf, 1, 7
7MVUG1, B, 4, -4, 1, 7
LCX2DK, B, 3, -4, 1, 7
4TGIVI, R, 2, 1, 1, 7
LCX2DK, R, 3, inf, 1, 7
7MVUG1, B, 4, 9, 1, 7
LCX2DK, R, 3, 9, 1, 7
7MVUG1, G, 4, 5, 1, 7
LCX2DK, R, 3, 5, 1, 5
7MVUG1, R, 4, 3, 1, 5
LCX2DK, R, 3, 3, 1, 3
8N8UIA, B, 4, 9, 1, 3
LCX2DK, R, 3, 3, 1, 3
8N8UIA, G, 4, 5, 1, 3
LCX2DK, R, 3, 3, 1, 3
8N8UIA, R, 4, 3, 1, 3
LCX2DK, R, 3, 3, 1, 3
93CT8B, B, 4, 9, 1, 3
LCX2DK, R, 3, 3, 1, 3
93CT8B, R, 4, 3, 1, 3
LCX2DK, R, 3, 3, 1, 3
93CT8B, Y, 4, 1, 1, 3
LCX2DK, R, 3, 1, 1, 3
4TGIVI, R, 2, 1, 1, 7
LCX2DK, Y, 3, inf, 1, 7
7MVUG1, B, 4, 7, 1, 7
LCX2DK, Y, 3, 7, 1, 7
7MVUG1, G, 4, 3, 1, 7
LCX2DK, Y, 3, 3, 1, 3
7MVUG1, R, 4, 1, 1, 3
LCX2DK, Y, 3, 1, 1, 3
4TGIVI, R, 2, 1, 1, 7
LX6ZE0, B, 3, inf, 1, 7
7MVUG1, G, 4, -8, 1, 7
LX6ZE0, B, 3, -8, 1, 7
4TGIVI, R, 2, 1, 1, 7
LX6ZE0, G, 3, inf, 1, 7
7MVUG1, B, 4, 2, 1, 7
LX6ZE0, G, 3, 2, 1, 2
7MVUG1, R, 4, -4, 1, 2
LX6ZE0, G, 3, -4, 1, 2
4TGIVI, R, 2, 1, 1, 7
LX6ZE0, Y, 3, inf, 1, 7
7MVUG1, B, 4, 7, 1, 7
LX6ZE0, Y, 3, 7, 1, 7
7MVUG1, G, 4, 3, 1, 7
LX6ZE0, Y, 3, 3, 1, 3
7MVUG1, R, 4, 1, 1, 3
LX6ZE0, Y, 3, 1, 1, 3
4TGIVI, R, 2, 1, 1, 7
ST898E, B, 3, inf, 1, 7
7MVUG1, B, 4, -4, 1, 7
ST898E, B, 3, -4, 1, 7
4TGIVI, R, 2, 1, 1, 7
ST898E, G, 3, inf, 1, 7
7MVUG1, B, 4, 2, 1, 7
ST898E, G, 3, 2, 1, 2
7MVUG1, G, 4, -2, 1, 2
ST898E, G, 3, -2, 1, 2
4TGIVI, R, 2, 1, 1, 7
ST898E, Y, 3, inf, 1, 7
7MVUG1, B, 4, 7, 1, 7
ST898E, Y, 3, 7, 1, 7
7MVUG1, G, 4, 3, 1, 7
ST898E, Y, 3, 3, 1, 3
7MVUG1, R, 4, 1, 1, 3
ST898E, Y, 3, 1, 1, 3
4TGIVI, R, 2, 1, 1, 7
NCYMNC, Y, 1, 1, 1, 7
HL7RH0, G, 0, 1, 1, inf
ST898E, B, 1, inf, 1, inf
4TGIVI, B, 2, -inf, 1, inf
93CT8B, R, 3, inf, 1, inf
7MVUG1, B, 4, 4, 1, inf
93CT8B, R, 3, 4, 1, 4
7MVUG1, G, 4, 0, 1, 4
93CT8B, R, 3, 0, 1, 4
4TGIVI, B, 2, 0, 1, inf
93CT8B, Y, 3, inf, 1, inf
7MVUG1, B, 4, 2, 1, inf
93CT8B, Y, 3, 2, 1, 2
7MVUG1, G, 4, -2, 1, 2
93CT8B, Y, 3, -2, 1, 2
4TGIVI, B, 2, 0, 1, inf
D7A6DO, G, 3, inf, 1, inf
93CT8B, R, 4, -9, 1, inf
D7A6DO, G, 3, -9, 1, inf
4TGIVI, B, 2, 0, 1, inf
D7A6DO, R, 3, inf, 1, inf
93CT8B, R, 4, -2, 1, inf
D7A6DO, R, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
D7A6DO, Y, 3, inf, 1, inf
93CT8B, R, 4, -4, 1, inf
D7A6DO, Y, 3, -4, 1, inf
4TGIVI, B, 2, 0, 1, inf
E3B6KU, R, 3, inf, 1, inf
93CT8B, R, 4, -2, 1, inf
E3B6KU, R, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
E3B6KU, Y, 3, inf, 1, inf
93CT8B, R, 4, -4, 1, inf
E3B6KU, Y, 3, -4, 1, inf
4TGIVI, B, 2, 0, 1, inf
ELEULA, G, 3, inf, 1, inf
93CT8B, R, 4, -9, 1, inf
ELEULA, G, 3, -9, 1, inf
4TGIVI, B, 2, 0, 1, inf
ELEULA, R, 3, inf, 1, inf
93CT8B, R, 4, -2, 1, inf
ELEULA, R, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
ELEULA, Y, 3, inf, 1, inf
93CT8B, R, 4, -4, 1, inf
ELEULA, Y, 3, -4, 1, inf
4TGIVI, B, 2, 0, 1, inf
FBMJRV, B, 3, inf, 1, inf
93CT8B, R, 4, -15, 1, inf
FBMJRV, B, 3, -15, 1, inf
4TGIVI, B, 2, 0, 1, inf
FBMJRV, R, 3, inf, 1, inf
93CT8B, R, 4, -2, 1, inf
FBMJRV, R, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
FBMJRV, Y, 3, inf, 1, inf
93CT8B, R, 4, -4, 1, inf
FBMJRV, Y, 3, -4, 1, inf
4TGIVI, B, 2, 0, 1, inf
GKM35T, G, 3, inf, 1, inf
7MVUG1, B, 4, -3, 1, inf
GKM35T, G, 3, -3, 1, inf
4TGIVI, B, 2, 0, 1, inf
GKM35T, R, 3, inf, 1, inf
7MVUG1, B, 4, 4, 1, inf
GKM35T, R, 3, 4, 1, 4
7MVUG1, G, 4, 0, 1, 4
GKM35T, R, 3, 0, 1, 4
4TGIVI, B, 2, 0, 1, inf
GKM35T, Y, 3, inf, 1, inf
7MVUG1, B, 4, 2, 1, inf
GKM35T, Y, 3, 2, 1, 2
7MVUG1, G, 4, -2, 1, 2
GKM35T, Y, 3, -2, 1, 2
4TGIVI, B, 2, 0, 1, inf
J873M4, G, 3, inf, 1, inf
93CT8B, R, 4, -9, 1, inf
J873M4, G, 3, -9, 1, inf
4TGIVI, B, 2, 0, 1, inf
J873M4, R, 3, inf, 1, inf
93CT8B, R, 4, -2, 1, inf
J873M4, R, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
J873M4, Y, 3, inf, 1, inf
93CT8B, R, 4, -4, 1, inf
J873M4, Y, 3, -4, 1, inf
4TGIVI, B, 2, 0, 1, inf
JENPWA, G, 3, inf, 1, inf
7MVUG1, B, 4, -3, 1, inf
JENPWA, G, 3, -3, 1, inf
4TGIVI, B, 2, 0, 1, inf
JENPWA, R, 3, inf, 1, inf
7MVUG1, B, 4, 4, 1, inf
JENPWA, R, 3, 4, 1, 4
7MVUG1, G, 4, 0, 1, 4
JENPWA, R, 3, 0, 1, 4
4TGIVI, B, 2, 0, 1, inf
JENPWA, Y, 3, inf, 1, inf
7MVUG1, B, 4, 2, 1, inf
JENPWA, Y, 3, 2, 1, 2
7MVUG1, G, 4, -2, 1, 2
JENPWA, Y, 3, -2, 1, 2
4TGIVI, B, 2, 0, 1, inf
L7XIFB, G, 3, inf, 1, inf
93CT8B, R, 4, -9, 1, inf
L7XIFB, G, 3, -9, 1, inf
4TGIVI, B, 2, 0, 1, inf
L7XIFB, R, 3, inf, 1, inf
93CT8B, R, 4, -2, 1, inf
L7XIFB, R, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
L7XIFB, Y, 3, inf, 1, inf
93CT8B, R, 4, -4, 1, inf
L7XIFB, Y, 3, -4, 1, inf
4TGIVI, B, 2, 0, 1, inf
LCX2DK, B, 3, inf, 1, inf
93CT8B, R, 4, -15, 1, inf
LCX2DK, B, 3, -15, 1, inf
4TGIVI, B, 2, 0, 1, inf
LCX2DK, R, 3, inf, 1, inf
93CT8B, R, 4, -2, 1, inf
LCX2DK, R, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
LCX2DK, Y, 3, inf, 1, inf
93CT8B, R, 4, -4, 1, inf
LCX2DK, Y, 3, -4, 1, inf
4TGIVI, B, 2, 0, 1, inf
LX6ZE0, G, 3, inf, 1, inf
7MVUG1, B, 4, -3, 1, inf
LX6ZE0, G, 3, -3, 1, inf
4TGIVI, B, 2, 0, 1, inf
LX6ZE0, R, 3, inf, 1, inf
7MVUG1, B, 4, 4, 1, inf
LX6ZE0, R, 3, 4, 1, 4
7MVUG1, G, 4, 0, 1, 4
LX6ZE0, R, 3, 0, 1, 4
4TGIVI, B, 2, 0, 1, inf
LX6ZE0, Y, 3, inf, 1, inf
7MVUG1, B, 4, 2, 1, inf
LX6ZE0, Y, 3, 2, 1, 2
7MVUG1, G, 4, -2, 1, 2
LX6ZE0, Y, 3, -2, 1, 2
4TGIVI, B, 2, 0, 1, inf
NCYMNC, B, 3, inf, 1, inf
7MVUG1, G, 4, -13, 1, inf
NCYMNC, B, 3, -13, 1, inf
4TGIVI, B, 2, 0, 1, inf
NCYMNC, R, 3, inf, 1, inf
7MVUG1, B, 4, 4, 1, inf
NCYMNC, R, 3, 4, 1, 4
7MVUG1, G, 4, 0, 1, 4
NCYMNC, R, 3, 0, 1, 4
4TGIVI, B, 2, 0, 1, inf
NCYMNC, Y, 3, inf, 1, inf
7MVUG1, B, 4, 2, 1, inf
NCYMNC, Y, 3, 2, 1, 2
7MVUG1, G, 4, -2, 1, 2
NCYMNC, Y, 3, -2, 1, 2
4TGIVI, B, 2, 0, 1, inf
TI1LD6, G, 3, inf, 1, inf
93CT8B, R, 4, -9, 1, inf
TI1LD6, G, 3, -9, 1, inf
4TGIVI, B, 2, 0, 1, inf
TI1LD6, R, 3, inf, 1, inf
93CT8B, R, 4, -2, 1, inf
TI1LD6, R, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
TI1LD6, Y, 3, inf, 1, inf
93CT8B, R, 4, -4, 1, inf
TI1LD6, Y, 3, -4, 1, inf
4TGIVI, B, 2, 0, 1, inf
ST898E, B, 1, 0, 1, inf
HL7RH0, G, 0, 1, 1, inf
ST898E, G, 1, inf, 1, inf
4TGIVI, B, 2, -inf, 1, inf
93CT8B, B, 3, inf, 1, inf
7MVUG1, G, 4, -7, 1, inf
93CT8B, B, 3, -7, 1, inf
4TGIVI, B, 2, -7, 1, inf
93CT8B, R, 3, inf, 1, inf
7MVUG1, B, 4, 10, 1, inf
93CT8B, R, 3, 10, 1, 10
7MVUG1, G, 4, 6, 1, 10
93CT8B, R, 3, 6, 1, 6
7MVUG1, Y, 4, 2, 1, 6
93CT8B, R, 3, 2, 1, 2
D7A6DO, G, 4, 6, 1, 2
93CT8B, R, 3, 2, 1, 2
D7A6DO, R, 4, 4, 1, 2
93CT8B, R, 3, 2, 1, 2
D7A6DO, Y, 4, 2, 1, 2
93CT8B, R, 3, 2, 1, 2
E3B6KU, B, 4, 10, 1, 2
93CT8B, R, 3, 2, 1, 2
E3B6KU, R, 4, 4, 1, 2
93CT8B, R, 3, 2, 1, 2
E3B6KU, Y, 4, 2, 1, 2
93CT8B, R, 3, 2, 1, 2
ELEULA, B, 4, 10, 1, 2
93CT8B, R, 3, 2, 1, 2
ELEULA, R, 4, 4, 1, 2
93CT8B, R, 3, 2, 1, 2
ELEULA, Y, 4, 2, 1, 2
93CT8B, R, 3, 2, 1, 2
FBMJRV, B, 4, 10, 1, 2
93CT8B, R, 3, 2, 1, 2
FBMJRV, R, 4, 4, 1, 2
93CT8B, R, 3, 2, 1, 2
FBMJRV, Y, 4, 2, 1, 2
93CT8B, R, 3, 2, 1, 2
GKM35T, G, 4, 6, 1, 2
93CT8B, R, 3, 2, 1, 2
GKM35T, R, 4, 4, 1, 2
93CT8B, R, 3, 2, 1, 2
GKM35T, Y, 4, 2, 1, 2
93CT8B, R, 3, 2, 1, 2
J873M4, B, 4, 10, 1, 2
93CT8B, R, 3, 2, 1, 2
J873M4, R, 4, 4, 1, 2
93CT8B, R, 3, 2, 1, 2
J873M4, Y, 4, 2, 1, 2
93CT8B, R, 3, 2, 1, 2
JENPWA, G, 4, 6, 1, 2
93CT8B, R, 3, 2, 1, 2
JENPWA, R, 4, 4, 1, 2
93CT8B, R, 3, 2, 1, 2
JENPWA, Y, 4, 2, 1, 2
93CT8B, R, 3, 2, 1, 2
L7XIFB, B, 4, 10, 1, 2
93CT8B, R, 3, 2, 1, 2
L7XIFB, R, 4, 4, 1, 2
93CT8B, R, 3, 2, 1, 2
L7XIFB, Y, 4, 2, 1, 2
93CT8B, R, 3, 2, 1, 2
LCX2DK, B, 4, 10, 1, 2
93CT8B, R, 3, 2, 1, 2
LCX2DK, R, 4, 4, 1, 2
93CT8B, R, 3, 2, 1, 2
LCX2DK, Y, 4, 2, 1, 2
93CT8B, R, 3, 2, 1, 2
LX6ZE0, R, 4, 4, 1, 2
93CT8B, R, 3, 2, 1, 2
LX6ZE0, Y, 4, 2, 1, 2
93CT8B, R, 3, 2, 1, 2
NCYMNC, B, 4, 10, 1, 2
93CT8B, R, 3, 2, 1, 2
NCYMNC, R, 4, 4, 1, 2
93CT8B, R, 3, 2, 1, 2
NCYMNC, Y, 4, 2, 1, 2
93CT8B, R, 3, 2, 1, 2
ODUBEG, B, 4, 10, 1, 2
93CT8B, R, 3, 2, 1, 2
ODUBEG, G, 4, 6, 1, 2
