LTLSGP, G, 0, -inf, -inf, inf
L4HM6F, Y, 3, inf, 19, inf
659CBO, B, 4, 3, 19, inf
L4HM6F, Y, 3, 3, 19, inf
4DCIPK, B, 2, 8, 19, inf
NTI6GR, B, 3, inf, 19, inf
659CBO, B, 4, -3, 19, inf
NTI6GR, B, 3, -3, 19, inf
4DCIPK, B, 2, 8, 19, inf
NTI6GR, G, 3, inf, 19, inf
659CBO, B, 4, 5, 19, inf
NTI6GR, G, 3, 5, 19, inf
4DCIPK, B, 2, 8, 19, inf
NTI6GR, P, 3, inf, 19, inf
659CBO, B, 4, -5, 19, inf
NTI6GR, P, 3, -5, 19, inf
4DCIPK, B, 2, 8, 19, inf
NTI6GR, Y, 3, inf, 19, inf
659CBO, B, 4, 3, 19, inf
NTI6GR, Y, 3, 3, 19, inf
4DCIPK, B, 2, 8, 19, inf
SH4X3W, B, 3, inf, 19, inf
659CBO, G, 4, -3, 19, inf
SH4X3W, B, 3, -3, 19, inf
4DCIPK, B, 2, 8, 19, inf
SH4X3W, P, 3, inf, 19, inf
659CBO, B, 4, -5, 19, inf
SH4X3W, P, 3, -5, 19, inf
4DCIPK, B, 2, 8, 19, inf
SH4X3W, R, 3, inf, 19, inf
659CBO, B, 4, 8, 19, inf
SH4X3W, R, 3, 8, 19, inf
4DCIPK, B, 2, 8, 19, inf
SH4X3W, Y, 3, inf, 19, inf
659CBO, B, 4, 3, 19, inf
SH4X3W, Y, 3, 3, 19, inf
4DCIPK, B, 2, 8, 19, inf
UPTIW1, B, 3, inf, 19, inf
659CBO, B, 4, -3, 19, inf
UPTIW1, B, 3, -3, 19, inf
4DCIPK, B, 2, 8, 19, inf
UPTIW1, G, 3, inf, 19, inf
659CBO, B, 4, 5, 19, inf
UPTIW1, G, 3, 5, 19, inf
4DCIPK, B, 2, 8, 19, inf
UPTIW1, R, 3, inf, 19, inf
659CBO, B, 4, 8, 19, inf
UPTIW1, R, 3, 8, 19, inf
4DCIPK, B, 2, 8, 19, inf
UPTIW1, Y, 3, inf, 19, inf
659CBO, B, 4, 3, 19, inf
UPTIW1, Y, 3, 3, 19, inf
4DCIPK, B, 2, 8, 19, inf
USBR8V, G, 3, inf, 19, inf
659CBO, B, 4, 5, 19, inf
USBR8V, G, 3, 5, 19, inf
4DCIPK, B, 2, 8, 19, inf
USBR8V, P, 3, inf, 19, inf
659CBO, B, 4, -5, 19, inf
USBR8V, P, 3, -5, 19, inf
4DCIPK, B, 2, 8, 19, inf
USBR8V, R, 3, inf, 19, inf
659CBO, B, 4, 8, 19, inf
USBR8V, R, 3, 8, 19, inf
4DCIPK, B, 2, 8, 19, inf
USBR8V, Y, 3, inf, 19, inf
659CBO, B, 4, 3, 19, inf
USBR8V, Y, 3, 3, 19, inf
4DCIPK, B, 2, 8, 19, inf
NKKV2U, P, 1, 8, 19, inf
LTLSGP, G, 0, 19, 19, inf
NKKV2U, R, 1, inf, 19, inf
4DCIPK, B, 2, -inf, 19, inf
659CBO, B, 3, inf, 19, inf
8QCUXZ, B, 4, 10, 19, inf
659CBO, B, 3, 10, 19, inf
4DCIPK, B, 2, 10, 19, inf
659CBO, G, 3, inf, 19, inf
8QCUXZ, B, 4, 18, 19, inf
659CBO, G, 3, 18, 19, inf
4DCIPK, B, 2, 18, 19, inf
659CBO, P, 3, inf, 19, inf
8QCUXZ, B, 4, 8, 19, inf
659CBO, P, 3, 8, 19, inf
4DCIPK, B, 2, 18, 19, inf
659CBO, Y, 3, inf, 19, inf
8QCUXZ, B, 4, 16, 19, inf
659CBO, Y, 3, 16, 19, inf
4DCIPK, B, 2, 18, 19, inf
8QCUXZ, B, 3, inf, 19, inf
659CBO, B, 4, 10, 19, inf
8QCUXZ, B, 3, 10, 19, inf
4DCIPK, B, 2, 18, 19, inf
8QCUXZ, P, 3, inf, 19, inf
659CBO, B, 4, 8, 19, inf
8QCUXZ, P, 3, 8, 19, inf
4DCIPK, B, 2, 18, 19, inf
8QCUXZ, R, 3, inf, 19, inf
659CBO, B, 4, 21, 19, inf
8QCUXZ, R, 3, 21, 19, 21
659CBO, G, 4, 21, 19, 21
8QCUXZ, R, 3, 21, 19, 21
659CBO, P, 4, 27, 19, 21
8QCUXZ, R, 3, 21, 19, 21
659CBO, Y, 4, 20, 19, 21
8QCUXZ, R, 3, 20, 19, 20
817L9G, B, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
817L9G, G, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
817L9G, P, 4, 27, 19, 20
8QCUXZ, R, 3, 20, 19, 20
817L9G, Y, 4, 20, 19, 20
8QCUXZ, R, 3, 20, 19, 20
9YUTXH, G, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
9YUTXH, P, 4, 27, 19, 20
8QCUXZ, R, 3, 20, 19, 20
9YUTXH, Y, 4, 20, 19, 20
8QCUXZ, R, 3, 20, 19, 20
CF1Z5O, G, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
CF1Z5O, P, 4, 27, 19, 20
8QCUXZ, R, 3, 20, 19, 20
CF1Z5O, Y, 4, 20, 19, 20
8QCUXZ, R, 3, 20, 19, 20
CO40SE, B, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
CO40SE, G, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
CO40SE, P, 4, 27, 19, 20
8QCUXZ, R, 3, 20, 19, 20
CO40SE, Y, 4, 20, 19, 20
8QCUXZ, R, 3, 20, 19, 20
EF9RLK, B, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
EF9RLK, G, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
EF9RLK, P, 4, 27, 19, 20
8QCUXZ, R, 3, 20, 19, 20
EF9RLK, Y, 4, 20, 19, 20
8QCUXZ, R, 3, 20, 19, 20
EY09SW, B, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
EY09SW, P, 4, 27, 19, 20
8QCUXZ, R, 3, 20, 19, 20
EY09SW, R, 4, 23, 19, 20
8QCUXZ, R, 3, 20, 19, 20
EY09SW, Y, 4, 20, 19, 20
8QCUXZ, R, 3, 20, 19, 20
FOO33M, G, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
FOO33M, P, 4, 27, 19, 20
8QCUXZ, R, 3, 20, 19, 20
FOO33M, Y, 4, 20, 19, 20
8QCUXZ, R, 3, 20, 19, 20
L4HM6F, G, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
L4HM6F, P, 4, 27, 19, 20
8QCUXZ, R, 3, 20, 19, 20
L4HM6F, R, 4, 23, 19, 20
8QCUXZ, R, 3, 20, 19, 20
L4HM6F, Y, 4, 20, 19, 20
8QCUXZ, R, 3, 20, 19, 20
NTI6GR, B, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
NTI6GR, G, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
NTI6GR, P, 4, 27, 19, 20
8QCUXZ, R, 3, 20, 19, 20
NTI6GR, Y, 4, 20, 19, 20
8QCUXZ, R, 3, 20, 19, 20
SH4X3W, B, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
SH4X3W, P, 4, 27, 19, 20
8QCUXZ, R, 3, 20, 19, 20
SH4X3W, Y, 4, 20, 19, 20
8QCUXZ, R, 3, 20, 19, 20
UPTIW1, B, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
UPTIW1, G, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
UPTIW1, P, 4, 27, 19, 20
8QCUXZ, R, 3, 20, 19, 20
UPTIW1, Y, 4, 20, 19, 20
8QCUXZ, R, 3, 20, 19, 20
USBR8V, G, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
USBR8V, P, 4, 27, 19, 20
8QCUXZ, R, 3, 20, 19, 20
USBR8V, R, 4, 23, 19, 20
8QCUXZ, R, 3, 20, 19, 20
USBR8V, Y, 4, 20, 19, 20
8QCUXZ, R, 3, 20, 19, 20
WWGHKN, B, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
WWGHKN, G, 4, 21, 19, 20
8QCUXZ, R, 3, 20, 19, 20
WWGHKN, P, 4, 27, 19, 20
8QCUXZ, R, 3, 20, 19, 20
WWGHKN, Y, 4, 20, 19, 20
8QCUXZ, R, 3, 20, 19, 20
4DCIPK, B, 2, 20, 20, inf
8QCUXZ, Y, 3, inf, 20, inf
659CBO, B, 4, 16, 20, inf
8QCUXZ, Y, 3, 16, 20, inf
4DCIPK, B, 2, 20, 20, inf
9YUTXH, G, 3, inf, 20, inf
659CBO, B, 4, 18, 20, inf
9YUTXH, G, 3, 18, 20, inf
4DCIPK, B, 2, 20, 20, inf
9YUTXH, P, 3, inf, 20, inf
659CBO, B, 4, 8, 20, inf
9YUTXH, P, 3, 8, 20, inf
4DCIPK, B, 2, 20, 20, inf
9YUTXH, Y, 3, inf, 20, inf
659CBO, B, 4, 16, 20, inf
9YUTXH, Y, 3, 16, 20, inf
4DCIPK, B, 2, 20, 20, inf
CF1Z5O, G, 3, inf, 20, inf
659CBO, B, 4, 18, 20, inf
CF1Z5O, G, 3, 18, 20, inf
4DCIPK, B, 2, 20, 20, inf
CF1Z5O, P, 3, inf, 20, inf
659CBO, B, 4, 8, 20, inf
CF1Z5O, P, 3, 8, 20, inf
4DCIPK, B, 2, 20, 20, inf
CF1Z5O, Y, 3, inf, 20, inf
659CBO, B, 4, 16, 20, inf
CF1Z5O, Y, 3, 16, 20, inf
4DCIPK, B, 2, 20, 20, inf
CO40SE, B, 3, inf, 20, inf
659CBO, G, 4, 10, 20, inf
CO40SE, B, 3, 10, 20, inf
4DCIPK, B, 2, 20, 20, inf
CO40SE, G, 3, inf, 20, inf
659CBO, B, 4, 18, 20, inf
CO40SE, G, 3, 18, 20, inf
4DCIPK, B, 2, 20, 20, inf
CO40SE, P, 3, inf, 20, inf
659CBO, B, 4, 8, 20, inf
CO40SE, P, 3, 8, 20, inf
4DCIPK, B, 2, 20, 20, inf
CO40SE, Y, 3, inf, 20, inf
659CBO, B, 4, 16, 20, inf
CO40SE, Y, 3, 16, 20, inf
4DCIPK, B, 2, 20, 20, inf
EY09SW, B, 3, inf, 20, inf
659CBO, B, 4, 10, 20, inf
EY09SW, B, 3, 10, 20, inf
4DCIPK, B, 2, 20, 20, inf
EY09SW, P, 3, inf, 20, inf
659CBO, B, 4, 8, 20, inf
EY09SW, P, 3, 8, 20, inf
4DCIPK, B, 2, 20, 20, inf
EY09SW, R, 3, inf, 20, inf
659CBO, B, 4, 21, 20, inf
EY09SW, R, 3, 21, 20, 21
659CBO, G, 4, 21, 20, 21
EY09SW, R, 3, 21, 20, 21
659CBO, P, 4, 27, 20, 21
EY09SW, R, 3, 21, 20, 21
659CBO, Y, 4, 20, 20, 21
EY09SW, R, 3, 20, 20, 21
4DCIPK, B, 2, 20, 20, inf
EY09SW, Y, 3, inf, 20, inf
659CBO, B, 4, 16, 20, inf
EY09SW, Y, 3, 16, 20, inf
4DCIPK, B, 2, 20, 20, inf
FOO33M, G, 3, inf, 20, inf
659CBO, B, 4, 18, 20, inf
FOO33M, G, 3, 18, 20, inf
4DCIPK, B, 2, 20, 20, inf
FOO33M, P, 3, inf, 20, inf
659CBO, B, 4, 8, 20, inf
FOO33M, P, 3, 8, 20, inf
4DCIPK, B, 2, 20, 20, inf
FOO33M, R, 3, inf, 20, inf
659CBO, B, 4, 21, 20, inf
FOO33M, R, 3, 21, 20, 21
659CBO, G, 4, 21, 20, 21
FOO33M, R, 3, 21, 20, 21
659CBO, P, 4, 27, 20, 21
FOO33M, R, 3, 21, 20, 21
659CBO, Y, 4, 20, 20, 21
FOO33M, R, 3, 20, 20, 21
4DCIPK, B, 2, 20, 20, inf
FOO33M, Y, 3, inf, 20, inf
659CBO, B, 4, 16, 20, inf
FOO33M, Y, 3, 16, 20, inf
4DCIPK, B, 2, 20, 20, inf
L4HM6F, G, 3, inf, 20, inf
659CBO, B, 4, 18, 20, inf
L4HM6F, G, 3, 18, 20, inf
4DCIPK, B, 2, 20, 20, inf
L4HM6F, P, 3, inf, 20, inf
659CBO, B, 4, 8, 20, inf
L4HM6F, P, 3, 8, 20, inf
4DCIPK, B, 2, 20, 20, inf
L4HM6F, R, 3, inf, 20, inf
659CBO, B, 4, 21, 20, inf
L4HM6F, R, 3, 21, 20, 21
659CBO, G, 4, 21, 20, 21
L4HM6F, R, 3, 21, 20, 21
659CBO, P, 4, 27, 20, 21
L4HM6F, R, 3, 21, 20, 21
659CBO, Y, 4, 20, 20, 21
L4HM6F, R, 3, 20, 20, 21
4DCIPK, B, 2, 20, 20, inf
L4HM6F, Y, 3, inf, 20, inf
659CBO, B, 4, 16, 20, inf
L4HM6F, Y, 3, 16, 20, inf
4DCIPK, B, 2, 20, 20, inf
NTI6GR, B, 3, inf, 20, inf
659CBO, B, 4, 10, 20, inf
NTI6GR, B, 3, 10, 20, inf
4DCIPK, B, 2, 20, 20, inf
NTI6GR, G, 3, inf, 20, inf
659CBO, B, 4, 18, 20, inf
NTI6GR, G, 3, 18, 20, inf
4DCIPK, B, 2, 20, 20, inf
NTI6GR, P, 3, inf, 20, inf
659CBO, B, 4, 8, 20, inf
NTI6GR, P, 3, 8, 20, inf
4DCIPK, B, 2, 20, 20, inf
NTI6GR, Y, 3, inf, 20, inf
659CBO, B, 4, 16, 20, inf
NTI6GR, Y, 3, 16, 20, inf
4DCIPK, B, 2, 20, 20, inf
SH4X3W, B, 3, inf, 20, inf
659CBO, G, 4, 10, 20, inf
SH4X3W, B, 3, 10, 20, inf
4DCIPK, B, 2, 20, 20, inf
SH4X3W, P, 3, inf, 20, inf
659CBO, B, 4, 8, 20, inf
SH4X3W, P, 3, 8, 20, inf
4DCIPK, B, 2, 20, 20, inf
SH4X3W, R, 3, inf, 20, inf
659CBO, B, 4, 21, 20, inf
SH4X3W, R, 3, 21, 20, 21
659CBO, G, 4, 21, 20, 21
SH4X3W, R, 3, 21, 20, 21
659CBO, P, 4, 27, 20, 21
SH4X3W, R, 3, 21, 20, 21
659CBO, Y, 4, 20, 20, 21
SH4X3W, R, 3, 20, 20, 21
4DCIPK, B, 2, 20, 20, inf
SH4X3W, Y, 3, inf, 20, inf
659CBO, B, 4, 16, 20, inf
SH4X3W, Y, 3, 16, 20, inf
4DCIPK, B, 2, 20, 20, inf
UPTIW1, B, 3, inf, 20, inf
659CBO, B, 4, 10, 20, inf
UPTIW1, B, 3, 10, 20, inf
4DCIPK, B, 2, 20, 20, inf
UPTIW1, G, 3, inf, 20, inf
659CBO, B, 4, 18, 20, inf
UPTIW1, G, 3, 18, 20, inf
4DCIPK, B, 2, 20, 20, inf
UPTIW1, P, 3, inf, 20, inf
659CBO, B, 4, 8, 20, inf
UPTIW1, P, 3, 8, 20, inf
4DCIPK, B, 2, 20, 20, inf
UPTIW1, Y, 3, inf, 20, inf
659CBO, B, 4, 16, 20, inf
UPTIW1, Y, 3, 16, 20, inf
4DCIPK, B, 2, 20, 20, inf
USBR8V, G, 3, inf, 20, inf
659CBO, B, 4, 18, 20, inf
USBR8V, G, 3, 18, 20, inf
4DCIPK, B, 2, 20, 20, inf
USBR8V, P, 3, inf, 20, inf
659CBO, B, 4, 8, 20, inf
USBR8V, P, 3, 8, 20, inf
4DCIPK, B, 2, 20, 20, inf
USBR8V, R, 3, inf, 20, inf
659CBO, B, 4, 21, 20, inf
USBR8V, R, 3, 21, 20, 21
659CBO, G, 4, 21, 20, 21
USBR8V, R, 3, 21, 20, 21
659CBO, P, 4, 27, 20, 21
USBR8V, R, 3, 21, 20, 21
659CBO, Y, 4, 20, 20, 21
USBR8V, R, 3, 20, 20, 21
4DCIPK, B, 2, 20, 20, inf
USBR8V, Y, 3, inf, 20, inf
659CBO, B, 4, 16, 20, inf
USBR8V, Y, 3, 16, 20, inf
4DCIPK, B, 2, 20, 20, inf
NKKV2U, R, 1, 20, 19, 20
4DCIPK, P, 2, -inf, 19, 20
659CBO, B, 3, inf, 19, 20
8QCUXZ, B, 4, 16, 19, 20
659CBO, B, 3, 16, 19, 20
4DCIPK, P, 2, 16, 19, 20
659CBO, G, 3, inf, 19, 20
8QCUXZ, B, 4, 24, 19, 20
659CBO, G, 3, 24, 19, 20
8QCUXZ, P, 4, 30, 19, 20
659CBO, G, 3, 24, 19, 20
8QCUXZ, R, 4, 26, 19, 20
659CBO, G, 3, 24, 19, 20
8QCUXZ, Y, 4, 23, 19, 20
659CBO, G, 3, 23, 19, 20
9YUTXH, B, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
9YUTXH, G, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
9YUTXH, Y, 4, 23, 19, 20
659CBO, G, 3, 23, 19, 20
AAG474, B, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
AAG474, P, 4, 30, 19, 20
659CBO, G, 3, 23, 19, 20
AAG474, R, 4, 26, 19, 20
659CBO, G, 3, 23, 19, 20
AAG474, Y, 4, 23, 19, 20
659CBO, G, 3, 23, 19, 20
CF1Z5O, B, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
CF1Z5O, Y, 4, 23, 19, 20
659CBO, G, 3, 23, 19, 20
CO40SE, B, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
CO40SE, P, 4, 30, 19, 20
659CBO, G, 3, 23, 19, 20
CO40SE, Y, 4, 23, 19, 20
659CBO, G, 3, 23, 19, 20
EY09SW, B, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
EY09SW, P, 4, 30, 19, 20
659CBO, G, 3, 23, 19, 20
EY09SW, R, 4, 26, 19, 20
659CBO, G, 3, 23, 19, 20
EY09SW, Y, 4, 23, 19, 20
659CBO, G, 3, 23, 19, 20
FOO33M, B, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
FOO33M, R, 4, 26, 19, 20
659CBO, G, 3, 23, 19, 20
FOO33M, Y, 4, 23, 19, 20
659CBO, G, 3, 23, 19, 20
L4HM6F, B, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
L4HM6F, G, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
L4HM6F, R, 4, 26, 19, 20
659CBO, G, 3, 23, 19, 20
L4HM6F, Y, 4, 23, 19, 20
659CBO, G, 3, 23, 19, 20
NTI6GR, B, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
NTI6GR, G, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
NTI6GR, P, 4, 30, 19, 20
659CBO, G, 3, 23, 19, 20
NTI6GR, Y, 4, 23, 19, 20
659CBO, G, 3, 23, 19, 20
SH4X3W, B, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
SH4X3W, P, 4, 30, 19, 20
659CBO, G, 3, 23, 19, 20
SH4X3W, R, 4, 26, 19, 20
659CBO, G, 3, 23, 19, 20
SH4X3W, Y, 4, 23, 19, 20
659CBO, G, 3, 23, 19, 20
UPTIW1, B, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
UPTIW1, G, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
UPTIW1, P, 4, 30, 19, 20
659CBO, G, 3, 23, 19, 20
UPTIW1, Y, 4, 23, 19, 20
659CBO, G, 3, 23, 19, 20
USBR8V, B, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
USBR8V, G, 4, 24, 19, 20
659CBO, G, 3, 23, 19, 20
USBR8V, R, 4, 26, 19, 20
659CBO, G, 3, 23, 19, 20
USBR8V, Y, 4, 23, 19, 20
659CBO, G, 3, 23, 19, 20
4DCIPK, P, 2, 23, 19, 20
NKKV2U, R, 1, 20, 19, 20
4DCIPK, Y, 2, -inf, 19, 20
659CBO, B, 3, inf, 19, 20
8QCUXZ, B, 4, 9, 19, 20
659CBO, B, 3, 9, 19, 20
4DCIPK, Y, 2, 9, 19, 20
659CBO, G, 3, inf, 19, 20
8QCUXZ, B, 4, 17, 19, 20
659CBO, G, 3, 17, 19, 20
4DCIPK, Y, 2, 17, 19, 20
659CBO, P, 3, inf, 19, 20
8QCUXZ, B, 4, 7, 19, 20
659CBO, P, 3, 7, 19, 20
4DCIPK, Y, 2, 17, 19, 20
659CBO, Y, 3, inf, 19, 20
8QCUXZ, B, 4, 15, 19, 20
659CBO, Y, 3, 15, 19, 20
4DCIPK, Y, 2, 17, 19, 20
8QCUXZ, B, 3, inf, 19, 20
659CBO, B, 4, 9, 19, 20
8QCUXZ, B, 3, 9, 19, 20
4DCIPK, Y, 2, 17, 19, 20
8QCUXZ, P, 3, inf, 19, 20
659CBO, B, 4, 7, 19, 20
8QCUXZ, P, 3, 7, 19, 20
4DCIPK, Y, 2, 17, 19, 20
8QCUXZ, R, 3, inf, 19, 20
659CBO, B, 4, 20, 19, 20
8QCUXZ, R, 3, 20, 19, 20
659CBO, G, 4, 20, 19, 20
8QCUXZ, R, 3, 20, 19, 20
659CBO, P, 4, 26, 19, 20
8QCUXZ, R, 3, 20, 19, 20
659CBO, Y, 4, 19, 19, 20
8QCUXZ, R, 3, 19, 19, 20
4DCIPK, Y, 2, 19, 19, 20
8QCUXZ, Y, 3, inf, 19, 20
659CBO, B, 4, 15, 19, 20
8QCUXZ, Y, 3, 15, 19, 20
4DCIPK, Y, 2, 19, 19, 20
9YUTXH, B, 3, inf, 19, 20
659CBO, B, 4, 9, 19, 20
9YUTXH, B, 3, 9, 19, 20
4DCIPK, Y, 2, 19, 19, 20
9YUTXH, G, 3, inf, 19, 20
659CBO, B, 4, 17, 19, 20
9YUTXH, G, 3, 17, 19, 20
4DCIPK, Y, 2, 19, 19, 20
9YUTXH, P, 3, inf, 19, 20
659CBO, B, 4, 7, 19, 20
9YUTXH, P, 3, 7, 19, 20
4DCIPK, Y, 2, 19, 19, 20
CF1Z5O, B, 3, inf, 19, 20
659CBO, G, 4, 9, 19, 20
CF1Z5O, B, 3, 9, 19, 20
4DCIPK, Y, 2, 19, 19, 20
CF1Z5O, G, 3, inf, 19, 20
659CBO, B, 4, 17, 19, 20
CF1Z5O, G, 3, 17, 19, 20
4DCIPK, Y, 2, 19, 19, 20
CF1Z5O, P, 3, inf, 19, 20
659CBO, B, 4, 7, 19, 20
CF1Z5O, P, 3, 7, 19, 20
4DCIPK, Y, 2, 19, 19, 20
CO40SE, B, 3, inf, 19, 20
659CBO, G, 4, 9, 19, 20
CO40SE, B, 3, 9, 19, 20
4DCIPK, Y, 2, 19, 19, 20
CO40SE, G, 3, inf, 19, 20
659CBO, B, 4, 17, 19, 20
CO40SE, G, 3, 17, 19, 20
4DCIPK, Y, 2, 19, 19, 20
CO40SE, P, 3, inf, 19, 20
659CBO, B, 4, 7, 19, 20
CO40SE, P, 3, 7, 19, 20
4DCIPK, Y, 2, 19, 19, 20
CO40SE, Y, 3, inf, 19, 20
659CBO, B, 4, 15, 19, 20
CO40SE, Y, 3, 15, 19, 20
4DCIPK, Y, 2, 19, 19, 20
EY09SW, B, 3, inf, 19, 20
659CBO, B, 4, 9, 19, 20
EY09SW, B, 3, 9, 19, 20
4DCIPK, Y, 2, 19, 19, 20
EY09SW, P, 3, inf, 19, 20
659CBO, B, 4, 7, 19, 20
EY09SW, P, 3, 7, 19, 20
4DCIPK, Y, 2, 19, 19, 20
EY09SW, R, 3, inf, 19, 20
659CBO, B, 4, 20, 19, 20
EY09SW, R, 3, 20, 19, 20
659CBO, G, 4, 20, 19, 20
EY09SW, R, 3, 20, 19, 20
659CBO, P, 4, 26, 19, 20
EY09SW, R, 3, 20, 19, 20
659CBO, Y, 4, 19, 19, 20
EY09SW, R, 3, 19, 19, 20
4DCIPK, Y, 2, 19, 19, 20
EY09SW, Y, 3, inf, 19, 20
659CBO, B, 4, 15, 19, 20
EY09SW, Y, 3, 15, 19, 20
4DCIPK, Y, 2, 19, 19, 20
FOO33M, B, 3, inf, 19, 20
659CBO, G, 4, 9, 19, 20
FOO33M, B, 3, 9, 19, 20
4DCIPK, Y, 2, 19, 19, 20
FOO33M, G, 3, inf, 19, 20
659CBO, B, 4, 17, 19, 20
FOO33M, G, 3, 17, 19, 20
4DCIPK, Y, 2, 19, 19, 20
FOO33M, P, 3, inf, 19, 20
659CBO, B, 4, 7, 19, 20
FOO33M, P, 3, 7, 19, 20
4DCIPK, Y, 2, 19, 19, 20
FOO33M, R, 3, inf, 19, 20
659CBO, B, 4, 20, 19, 20
FOO33M, R, 3, 20, 19, 20
659CBO, G, 4, 20, 19, 20
FOO33M, R, 3, 20, 19, 20
659CBO, P, 4, 26, 19, 20
FOO33M, R, 3, 20, 19, 20
659CBO, Y, 4, 19, 19, 20
FOO33M, R, 3, 19, 19, 20
4DCIPK, Y, 2, 19, 19, 20
L4HM6F, B, 3, inf, 19, 20
659CBO, B, 4, 9, 19, 20
L4HM6F, B, 3, 9, 19, 20
4DCIPK, Y, 2, 19, 19, 20
L4HM6F, G, 3, inf, 19, 20
659CBO, B, 4, 17, 19, 20
L4HM6F, G, 3, 17, 19, 20
4DCIPK, Y, 2, 19, 19, 20
L4HM6F, P, 3, inf, 19, 20
659CBO, B, 4, 7, 19, 20
L4HM6F, P, 3, 7, 19, 20
4DCIPK, Y, 2, 19, 19, 20
L4HM6F, R, 3, inf, 19, 20
659CBO, B, 4, 20, 19, 20
L4HM6F, R, 3, 20, 19, 20
659CBO, G, 4, 20, 19, 20
L4HM6F, R, 3, 20, 19, 20
659CBO, P, 4, 26, 19, 20
L4HM6F, R, 3, 20, 19, 20
659CBO, Y, 4, 19, 19, 20
L4HM6F, R, 3, 19, 19, 20
4DCIPK, Y, 2, 19, 19, 20
NTI6GR, B, 3, inf, 19, 20
659CBO, B, 4, 9, 19, 20
NTI6GR, B, 3, 9, 19, 20
4DCIPK, Y, 2, 19, 19, 20
NTI6GR, G, 3, inf, 19, 20
659CBO, B, 4, 17, 19, 20
NTI6GR, G, 3, 17, 19, 20
4DCIPK, Y, 2, 19, 19, 20
NTI6GR, P, 3, inf, 19, 20
659CBO, B, 4, 7, 19, 20
NTI6GR, P, 3, 7, 19, 20
4DCIPK, Y, 2, 19, 19, 20
NTI6GR, Y, 3, inf, 19, 20
659CBO, B, 4, 15, 19, 20
NTI6GR, Y, 3, 15, 19, 20
4DCIPK, Y, 2, 19, 19, 20
SH4X3W, B, 3, inf, 19, 20
659CBO, G, 4, 9, 19, 20
SH4X3W, B, 3, 9, 19, 20
4DCIPK, Y, 2, 19, 19, 20
SH4X3W, P, 3, inf, 19, 20
659CBO, B, 4, 7, 19, 20
SH4X3W, P, 3, 7, 19, 20
4DCIPK, Y, 2, 19, 19, 20
SH4X3W, R, 3, inf, 19, 20
659CBO, B, 4, 20, 19, 20
SH4X3W, R, 3, 20, 19, 20
659CBO, G, 4, 20, 19, 20
SH4X3W, R, 3, 20, 19, 20
659CBO, P, 4, 26, 19, 20
SH4X3W, R, 3, 20, 19, 20
659CBO, Y, 4, 19, 19, 20
SH4X3W, R, 3, 19, 19, 20
4DCIPK, Y, 2, 19, 19, 20
SH4X3W, Y, 3, inf, 19, 20
659CBO, B, 4, 15, 19, 20
SH4X3W, Y, 3, 15, 19, 20
4DCIPK, Y, 2, 19, 19, 20
UPTIW1, B, 3, inf, 19, 20
659CBO, B, 4, 9, 19, 20
UPTIW1, B, 3, 9, 19, 20
4DCIPK, Y, 2, 19, 19, 20
UPTIW1, G, 3, inf, 19, 20
659CBO, B, 4, 17, 19, 20
UPTIW1, G, 3, 17, 19, 20
4DCIPK, Y, 2, 19, 19, 20
UPTIW1, P, 3, inf, 19, 20
659CBO, B, 4, 7, 19, 20
UPTIW1, P, 3, 7, 19, 20
4DCIPK, Y, 2, 19, 19, 20
