5CA6VJ, G, 0, -inf, -inf, inf
U443VL, Y, 3, 3, 15, inf
94Y912, P, 2, 15, 15, inf
X3CA4P, B, 3, inf, 15, inf
AGM14J, G, 4, 30, 15, inf
X3CA4P, B, 3, 30, 15, 30
AGM14J, P, 4, 15, 15, 30
X3CA4P, B, 3, 15, 15, 30
94Y912, P, 2, 15, 15, inf
X3CA4P, G, 3, inf, 15, inf
AGM14J, B, 4, 1, 15, inf
X3CA4P, G, 3, 1, 15, inf
94Y912, P, 2, 15, 15, inf
X3CA4P, P, 3, inf, 15, inf
AGM14J, B, 4, 3, 15, inf
X3CA4P, P, 3, 3, 15, inf
94Y912, P, 2, 15, 15, inf
X3CA4P, Y, 3, inf, 15, inf
AGM14J, B, 4, 3, 15, inf
X3CA4P, Y, 3, 3, 15, inf
94Y912, P, 2, 15, 15, inf
QDQXZ1, B, 1, 15, 15, inf
5CA6VJ, G, 0, 15, 15, inf
QDQXZ1, P, 1, inf, 15, inf
94Y912, B, 2, -inf, 15, inf
AP0NVM, B, 3, inf, 15, inf
7SNEM6, G, 4, 18, 15, inf
AP0NVM, B, 3, 18, 15, 18
7SNEM6, P, 4, 3, 15, 18
AP0NVM, B, 3, 3, 15, 18
94Y912, B, 2, 3, 15, inf
AP0NVM, P, 3, inf, 15, inf
7SNEM6, B, 4, -9, 15, inf
AP0NVM, P, 3, -9, 15, inf
94Y912, B, 2, 3, 15, inf
AP0NVM, R, 3, inf, 15, inf
7SNEM6, B, 4, 4, 15, inf
AP0NVM, R, 3, 4, 15, inf
94Y912, B, 2, 4, 15, inf
AP0NVM, Y, 3, inf, 15, inf
7SNEM6, B, 4, -9, 15, inf
AP0NVM, Y, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
JR9C40, G, 3, inf, 15, inf
7SNEM6, B, 4, -11, 15, inf
JR9C40, G, 3, -11, 15, inf
94Y912, B, 2, 4, 15, inf
JR9C40, P, 3, inf, 15, inf
7SNEM6, B, 4, -9, 15, inf
JR9C40, P, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
JR9C40, R, 3, inf, 15, inf
7SNEM6, B, 4, 4, 15, inf
JR9C40, R, 3, 4, 15, inf
94Y912, B, 2, 4, 15, inf
JR9C40, Y, 3, inf, 15, inf
7SNEM6, B, 4, -9, 15, inf
JR9C40, Y, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
LAONMS, B, 3, inf, 15, inf
8499A6, G, 4, 18, 15, inf
LAONMS, B, 3, 18, 15, 18
8499A6, P, 4, 3, 15, 18
LAONMS, B, 3, 3, 15, 18
94Y912, B, 2, 4, 15, inf
LAONMS, G, 3, inf, 15, inf
8499A6, B, 4, -11, 15, inf
LAONMS, G, 3, -11, 15, inf
94Y912, B, 2, 4, 15, inf
LAONMS, R, 3, inf, 15, inf
8499A6, B, 4, 4, 15, inf
LAONMS, R, 3, 4, 15, inf
94Y912, B, 2, 4, 15, inf
LAONMS, Y, 3, inf, 15, inf
8499A6, B, 4, -9, 15, inf
LAONMS, Y, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
M4AFDF, G, 3, inf, 15, inf
7SNEM6, B, 4, -11, 15, inf
M4AFDF, G, 3, -11, 15, inf
94Y912, B, 2, 4, 15, inf
M4AFDF, P, 3, inf, 15, inf
7SNEM6, B, 4, -9, 15, inf
M4AFDF, P, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
M4AFDF, R, 3, inf, 15, inf
7SNEM6, B, 4, 4, 15, inf
M4AFDF, R, 3, 4, 15, inf
94Y912, B, 2, 4, 15, inf
M4AFDF, Y, 3, inf, 15, inf
7SNEM6, B, 4, -9, 15, inf
M4AFDF, Y, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
NJD0TU, B, 3, inf, 15, inf
8499A6, G, 4, 18, 15, inf
NJD0TU, B, 3, 18, 15, 18
8499A6, P, 4, 3, 15, 18
NJD0TU, B, 3, 3, 15, 18
94Y912, B, 2, 4, 15, inf
NJD0TU, P, 3, inf, 15, inf
8499A6, B, 4, -9, 15, inf
NJD0TU, P, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
NJD0TU, R, 3, inf, 15, inf
8499A6, B, 4, 4, 15, inf
NJD0TU, R, 3, 4, 15, inf
94Y912, B, 2, 4, 15, inf
NJD0TU, Y, 3, inf, 15, inf
8499A6, B, 4, -9, 15, inf
NJD0TU, Y, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
RIRK2U, G, 3, inf, 15, inf
AP0NVM, B, 4, -11, 15, inf
RIRK2U, G, 3, -11, 15, inf
94Y912, B, 2, 4, 15, inf
RIRK2U, P, 3, inf, 15, inf
AP0NVM, B, 4, -9, 15, inf
RIRK2U, P, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
RIRK2U, R, 3, inf, 15, inf
AP0NVM, B, 4, 4, 15, inf
RIRK2U, R, 3, 4, 15, inf
94Y912, B, 2, 4, 15, inf
RIRK2U, Y, 3, inf, 15, inf
AP0NVM, B, 4, -9, 15, inf
RIRK2U, Y, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
RR8KM2, B, 3, inf, 15, inf
8L7T0U, G, 4, 18, 15, inf
RR8KM2, B, 3, 18, 15, 18
8L7T0U, P, 4, 3, 15, 18
RR8KM2, B, 3, 3, 15, 18
94Y912, B, 2, 4, 15, inf
RR8KM2, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
RR8KM2, R, 3, 4, 15, inf
94Y912, B, 2, 4, 15, inf
RR8KM2, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
RR8KM2, Y, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
T8Q1Q8, G, 3, inf, 15, inf
8499A6, B, 4, -11, 15, inf
T8Q1Q8, G, 3, -11, 15, inf
94Y912, B, 2, 4, 15, inf
T8Q1Q8, R, 3, inf, 15, inf
8499A6, B, 4, 4, 15, inf
T8Q1Q8, R, 3, 4, 15, inf
94Y912, B, 2, 4, 15, inf
T8Q1Q8, Y, 3, inf, 15, inf
8499A6, B, 4, -9, 15, inf
T8Q1Q8, Y, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
U443VL, G, 3, inf, 15, inf
8499A6, B, 4, -11, 15, inf
U443VL, G, 3, -11, 15, inf
94Y912, B, 2, 4, 15, inf
U443VL, P, 3, inf, 15, inf
8499A6, B, 4, -9, 15, inf
U443VL, P, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
U443VL, R, 3, inf, 15, inf
8499A6, B, 4, 4, 15, inf
U443VL, R, 3, 4, 15, inf
94Y912, B, 2, 4, 15, inf
U443VL, Y, 3, inf, 15, inf
8499A6, B, 4, -9, 15, inf
U443VL, Y, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
X3CA4P, B, 3, inf, 15, inf
AGM14J, G, 4, 18, 15, inf
X3CA4P, B, 3, 18, 15, 18
AGM14J, P, 4, 3, 15, 18
X3CA4P, B, 3, 3, 15, 18
94Y912, B, 2, 4, 15, inf
X3CA4P, G, 3, inf, 15, inf
AGM14J, B, 4, -11, 15, inf
X3CA4P, G, 3, -11, 15, inf
94Y912, B, 2, 4, 15, inf
X3CA4P, P, 3, inf, 15, inf
AGM14J, B, 4, -9, 15, inf
X3CA4P, P, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
X3CA4P, Y, 3, inf, 15, inf
AGM14J, B, 4, -9, 15, inf
X3CA4P, Y, 3, -9, 15, inf
94Y912, B, 2, 4, 15, inf
QDQXZ1, P, 1, 4, 15, inf
5CA6VJ, G, 0, 15, 15, inf
QDQXZ1, R, 1, inf, 15, inf
94Y912, B, 2, -inf, 15, inf
AP0NVM, B, 3, inf, 15, inf
7SNEM6, G, 4, 31, 15, inf
AP0NVM, B, 3, 31, 15, 31
7SNEM6, P, 4, 16, 15, 31
AP0NVM, B, 3, 16, 15, 16
7SNEM6, R, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
7SNEM6, Y, 4, 23, 15, 16
AP0NVM, B, 3, 16, 15, 16
8TGCSO, G, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
8TGCSO, P, 4, 16, 15, 16
AP0NVM, B, 3, 16, 15, 16
8TGCSO, R, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
8TGCSO, Y, 4, 23, 15, 16
AP0NVM, B, 3, 16, 15, 16
J5S5CH, G, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
J5S5CH, P, 4, 16, 15, 16
AP0NVM, B, 3, 16, 15, 16
J5S5CH, R, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
J5S5CH, Y, 4, 23, 15, 16
AP0NVM, B, 3, 16, 15, 16
JR9C40, G, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
JR9C40, P, 4, 16, 15, 16
AP0NVM, B, 3, 16, 15, 16
JR9C40, R, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
JR9C40, Y, 4, 23, 15, 16
AP0NVM, B, 3, 16, 15, 16
LAONMS, B, 4, 17, 15, 16
AP0NVM, B, 3, 16, 15, 16
LAONMS, G, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
LAONMS, P, 4, 16, 15, 16
AP0NVM, B, 3, 16, 15, 16
LAONMS, Y, 4, 23, 15, 16
AP0NVM, B, 3, 16, 15, 16
M4AFDF, G, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
M4AFDF, P, 4, 16, 15, 16
AP0NVM, B, 3, 16, 15, 16
M4AFDF, R, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
M4AFDF, Y, 4, 23, 15, 16
AP0NVM, B, 3, 16, 15, 16
NJD0TU, B, 4, 17, 15, 16
AP0NVM, B, 3, 16, 15, 16
NJD0TU, P, 4, 16, 15, 16
AP0NVM, B, 3, 16, 15, 16
NJD0TU, R, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
NJD0TU, Y, 4, 23, 15, 16
AP0NVM, B, 3, 16, 15, 16
RIRK2U, G, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
RIRK2U, P, 4, 16, 15, 16
AP0NVM, B, 3, 16, 15, 16
RIRK2U, R, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
RIRK2U, Y, 4, 23, 15, 16
AP0NVM, B, 3, 16, 15, 16
RR8KM2, B, 4, 17, 15, 16
AP0NVM, B, 3, 16, 15, 16
RR8KM2, P, 4, 16, 15, 16
AP0NVM, B, 3, 16, 15, 16
RR8KM2, Y, 4, 23, 15, 16
AP0NVM, B, 3, 16, 15, 16
T8Q1Q8, G, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
T8Q1Q8, P, 4, 16, 15, 16
AP0NVM, B, 3, 16, 15, 16
T8Q1Q8, Y, 4, 23, 15, 16
AP0NVM, B, 3, 16, 15, 16
U443VL, G, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
U443VL, P, 4, 16, 15, 16
AP0NVM, B, 3, 16, 15, 16
U443VL, R, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
U443VL, Y, 4, 23, 15, 16
AP0NVM, B, 3, 16, 15, 16
WU9EI8, G, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
WU9EI8, P, 4, 16, 15, 16
AP0NVM, B, 3, 16, 15, 16
WU9EI8, R, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
WU9EI8, Y, 4, 23, 15, 16
AP0NVM, B, 3, 16, 15, 16
X3CA4P, B, 4, 17, 15, 16
AP0NVM, B, 3, 16, 15, 16
X3CA4P, G, 4, 31, 15, 16
AP0NVM, B, 3, 16, 15, 16
X3CA4P, P, 4, 16, 15, 16
AP0NVM, B, 3, 16, 15, 16
X3CA4P, Y, 4, 23, 15, 16
AP0NVM, B, 3, 16, 15, 16
94Y912, B, 2, 16, 16, inf
AP0NVM, P, 3, inf, 16, inf
7SNEM6, B, 4, 4, 16, inf
AP0NVM, P, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
AP0NVM, R, 3, inf, 16, inf
7SNEM6, B, 4, 17, 16, inf
AP0NVM, R, 3, 17, 16, 17
7SNEM6, G, 4, 31, 16, 17
AP0NVM, R, 3, 17, 16, 17
7SNEM6, P, 4, 16, 16, 17
AP0NVM, R, 3, 16, 16, 17
94Y912, B, 2, 16, 16, inf
AP0NVM, Y, 3, inf, 16, inf
7SNEM6, B, 4, 4, 16, inf
AP0NVM, Y, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
JR9C40, G, 3, inf, 16, inf
7SNEM6, B, 4, 2, 16, inf
JR9C40, G, 3, 2, 16, inf
94Y912, B, 2, 16, 16, inf
JR9C40, P, 3, inf, 16, inf
7SNEM6, B, 4, 4, 16, inf
JR9C40, P, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
JR9C40, R, 3, inf, 16, inf
7SNEM6, B, 4, 17, 16, inf
JR9C40, R, 3, 17, 16, 17
7SNEM6, G, 4, 31, 16, 17
JR9C40, R, 3, 17, 16, 17
7SNEM6, P, 4, 16, 16, 17
JR9C40, R, 3, 16, 16, 17
94Y912, B, 2, 16, 16, inf
JR9C40, Y, 3, inf, 16, inf
7SNEM6, B, 4, 4, 16, inf
JR9C40, Y, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
LAONMS, B, 3, inf, 16, inf
8499A6, G, 4, 31, 16, inf
LAONMS, B, 3, 31, 16, 31
8499A6, P, 4, 16, 16, 31
LAONMS, B, 3, 16, 16, 31
94Y912, B, 2, 16, 16, inf
LAONMS, G, 3, inf, 16, inf
8499A6, B, 4, 2, 16, inf
LAONMS, G, 3, 2, 16, inf
94Y912, B, 2, 16, 16, inf
LAONMS, P, 3, inf, 16, inf
8499A6, B, 4, 4, 16, inf
LAONMS, P, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
LAONMS, Y, 3, inf, 16, inf
8499A6, B, 4, 4, 16, inf
LAONMS, Y, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
M4AFDF, G, 3, inf, 16, inf
7SNEM6, B, 4, 2, 16, inf
M4AFDF, G, 3, 2, 16, inf
94Y912, B, 2, 16, 16, inf
M4AFDF, P, 3, inf, 16, inf
7SNEM6, B, 4, 4, 16, inf
M4AFDF, P, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
M4AFDF, R, 3, inf, 16, inf
7SNEM6, B, 4, 17, 16, inf
M4AFDF, R, 3, 17, 16, 17
7SNEM6, G, 4, 31, 16, 17
M4AFDF, R, 3, 17, 16, 17
7SNEM6, P, 4, 16, 16, 17
M4AFDF, R, 3, 16, 16, 17
94Y912, B, 2, 16, 16, inf
M4AFDF, Y, 3, inf, 16, inf
7SNEM6, B, 4, 4, 16, inf
M4AFDF, Y, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
NJD0TU, B, 3, inf, 16, inf
8499A6, G, 4, 31, 16, inf
NJD0TU, B, 3, 31, 16, 31
8499A6, P, 4, 16, 16, 31
NJD0TU, B, 3, 16, 16, 31
94Y912, B, 2, 16, 16, inf
NJD0TU, P, 3, inf, 16, inf
8499A6, B, 4, 4, 16, inf
NJD0TU, P, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
NJD0TU, R, 3, inf, 16, inf
8499A6, B, 4, 17, 16, inf
NJD0TU, R, 3, 17, 16, 17
8499A6, G, 4, 31, 16, 17
NJD0TU, R, 3, 17, 16, 17
8499A6, P, 4, 16, 16, 17
NJD0TU, R, 3, 16, 16, 17
94Y912, B, 2, 16, 16, inf
NJD0TU, Y, 3, inf, 16, inf
8499A6, B, 4, 4, 16, inf
NJD0TU, Y, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
RIRK2U, G, 3, inf, 16, inf
AP0NVM, B, 4, 2, 16, inf
RIRK2U, G, 3, 2, 16, inf
94Y912, B, 2, 16, 16, inf
RIRK2U, P, 3, inf, 16, inf
AP0NVM, B, 4, 4, 16, inf
RIRK2U, P, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
RIRK2U, R, 3, inf, 16, inf
AP0NVM, B, 4, 17, 16, inf
RIRK2U, R, 3, 17, 16, 17
AP0NVM, P, 4, 16, 16, 17
RIRK2U, R, 3, 16, 16, 17
94Y912, B, 2, 16, 16, inf
RIRK2U, Y, 3, inf, 16, inf
AP0NVM, B, 4, 4, 16, inf
RIRK2U, Y, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
RR8KM2, B, 3, inf, 16, inf
8L7T0U, G, 4, 31, 16, inf
RR8KM2, B, 3, 31, 16, 31
8L7T0U, P, 4, 16, 16, 31
RR8KM2, B, 3, 16, 16, 31
94Y912, B, 2, 16, 16, inf
RR8KM2, P, 3, inf, 16, inf
8L7T0U, B, 4, 4, 16, inf
RR8KM2, P, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
RR8KM2, Y, 3, inf, 16, inf
8L7T0U, B, 4, 4, 16, inf
RR8KM2, Y, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
T8Q1Q8, G, 3, inf, 16, inf
8499A6, B, 4, 2, 16, inf
T8Q1Q8, G, 3, 2, 16, inf
94Y912, B, 2, 16, 16, inf
T8Q1Q8, P, 3, inf, 16, inf
8499A6, B, 4, 4, 16, inf
T8Q1Q8, P, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
T8Q1Q8, Y, 3, inf, 16, inf
8499A6, B, 4, 4, 16, inf
T8Q1Q8, Y, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
U443VL, G, 3, inf, 16, inf
8499A6, B, 4, 2, 16, inf
U443VL, G, 3, 2, 16, inf
94Y912, B, 2, 16, 16, inf
U443VL, P, 3, inf, 16, inf
8499A6, B, 4, 4, 16, inf
U443VL, P, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
U443VL, R, 3, inf, 16, inf
8499A6, B, 4, 17, 16, inf
U443VL, R, 3, 17, 16, 17
8499A6, G, 4, 31, 16, 17
U443VL, R, 3, 17, 16, 17
8499A6, P, 4, 16, 16, 17
U443VL, R, 3, 16, 16, 17
94Y912, B, 2, 16, 16, inf
U443VL, Y, 3, inf, 16, inf
8499A6, B, 4, 4, 16, inf
U443VL, Y, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
X3CA4P, B, 3, inf, 16, inf
AGM14J, G, 4, 31, 16, inf
X3CA4P, B, 3, 31, 16, 31
AGM14J, P, 4, 16, 16, 31
X3CA4P, B, 3, 16, 16, 31
94Y912, B, 2, 16, 16, inf
X3CA4P, G, 3, inf, 16, inf
AGM14J, B, 4, 2, 16, inf
X3CA4P, G, 3, 2, 16, inf
94Y912, B, 2, 16, 16, inf
X3CA4P, P, 3, inf, 16, inf
AGM14J, B, 4, 4, 16, inf
X3CA4P, P, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
X3CA4P, Y, 3, inf, 16, inf
AGM14J, B, 4, 4, 16, inf
X3CA4P, Y, 3, 4, 16, inf
94Y912, B, 2, 16, 16, inf
QDQXZ1, R, 1, 16, 15, 16
94Y912, P, 2, -inf, 15, 16
AP0NVM, B, 3, inf, 15, 16
7SNEM6, G, 4, 30, 15, 16
AP0NVM, B, 3, 30, 15, 16
7SNEM6, P, 4, 15, 15, 16
AP0NVM, B, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
AP0NVM, P, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
AP0NVM, P, 3, 3, 15, 16
94Y912, P, 2, 15, 15, 16
AP0NVM, R, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
AP0NVM, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
AP0NVM, R, 3, 16, 15, 16
7SNEM6, P, 4, 15, 15, 16
AP0NVM, R, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
AP0NVM, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
AP0NVM, Y, 3, 3, 15, 16
94Y912, P, 2, 15, 15, 16
JR9C40, B, 3, inf, 15, 16
7SNEM6, G, 4, 30, 15, 16
JR9C40, B, 3, 30, 15, 16
7SNEM6, P, 4, 15, 15, 16
JR9C40, B, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
JR9C40, G, 3, inf, 15, 16
7SNEM6, B, 4, 1, 15, 16
JR9C40, G, 3, 1, 15, 16
94Y912, P, 2, 15, 15, 16
JR9C40, R, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
JR9C40, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
JR9C40, R, 3, 16, 15, 16
7SNEM6, P, 4, 15, 15, 16
JR9C40, R, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
JR9C40, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
JR9C40, Y, 3, 3, 15, 16
94Y912, P, 2, 15, 15, 16
LAONMS, B, 3, inf, 15, 16
8499A6, G, 4, 30, 15, 16
LAONMS, B, 3, 30, 15, 16
8499A6, P, 4, 15, 15, 16
LAONMS, B, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
LAONMS, G, 3, inf, 15, 16
8499A6, B, 4, 1, 15, 16
LAONMS, G, 3, 1, 15, 16
94Y912, P, 2, 15, 15, 16
LAONMS, P, 3, inf, 15, 16
8499A6, B, 4, 3, 15, 16
LAONMS, P, 3, 3, 15, 16
94Y912, P, 2, 15, 15, 16
LAONMS, Y, 3, inf, 15, 16
8499A6, B, 4, 3, 15, 16
LAONMS, Y, 3, 3, 15, 16
94Y912, P, 2, 15, 15, 16
M4AFDF, B, 3, inf, 15, 16
7SNEM6, G, 4, 30, 15, 16
M4AFDF, B, 3, 30, 15, 16
7SNEM6, P, 4, 15, 15, 16
M4AFDF, B, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
M4AFDF, G, 3, inf, 15, 16
7SNEM6, B, 4, 1, 15, 16
M4AFDF, G, 3, 1, 15, 16
94Y912, P, 2, 15, 15, 16
M4AFDF, R, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
M4AFDF, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
M4AFDF, R, 3, 16, 15, 16
7SNEM6, P, 4, 15, 15, 16
M4AFDF, R, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
M4AFDF, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
M4AFDF, Y, 3, 3, 15, 16
94Y912, P, 2, 15, 15, 16
NJD0TU, B, 3, inf, 15, 16
8499A6, G, 4, 30, 15, 16
NJD0TU, B, 3, 30, 15, 16
8499A6, P, 4, 15, 15, 16
NJD0TU, B, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
NJD0TU, P, 3, inf, 15, 16
8499A6, B, 4, 3, 15, 16
NJD0TU, P, 3, 3, 15, 16
94Y912, P, 2, 15, 15, 16
NJD0TU, R, 3, inf, 15, 16
8499A6, B, 4, 16, 15, 16
NJD0TU, R, 3, 16, 15, 16
8499A6, G, 4, 30, 15, 16
NJD0TU, R, 3, 16, 15, 16
8499A6, P, 4, 15, 15, 16
NJD0TU, R, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
NJD0TU, Y, 3, inf, 15, 16
8499A6, B, 4, 3, 15, 16
NJD0TU, Y, 3, 3, 15, 16
94Y912, P, 2, 15, 15, 16
RIRK2U, B, 3, inf, 15, 16
AP0NVM, B, 4, 16, 15, 16
RIRK2U, B, 3, 16, 15, 16
AP0NVM, P, 4, 15, 15, 16
RIRK2U, B, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
RIRK2U, G, 3, inf, 15, 16
AP0NVM, B, 4, 1, 15, 16
RIRK2U, G, 3, 1, 15, 16
94Y912, P, 2, 15, 15, 16
RIRK2U, R, 3, inf, 15, 16
AP0NVM, B, 4, 16, 15, 16
RIRK2U, R, 3, 16, 15, 16
AP0NVM, P, 4, 15, 15, 16
RIRK2U, R, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
RIRK2U, Y, 3, inf, 15, 16
AP0NVM, B, 4, 3, 15, 16
RIRK2U, Y, 3, 3, 15, 16
94Y912, P, 2, 15, 15, 16
RR8KM2, B, 3, inf, 15, 16
8L7T0U, G, 4, 30, 15, 16
RR8KM2, B, 3, 30, 15, 16
8L7T0U, P, 4, 15, 15, 16
RR8KM2, B, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
RR8KM2, P, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
RR8KM2, P, 3, 3, 15, 16
94Y912, P, 2, 15, 15, 16
RR8KM2, Y, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
RR8KM2, Y, 3, 3, 15, 16
94Y912, P, 2, 15, 15, 16
T8Q1Q8, B, 3, inf, 15, 16
8499A6, G, 4, 30, 15, 16
T8Q1Q8, B, 3, 30, 15, 16
8499A6, P, 4, 15, 15, 16
T8Q1Q8, B, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
T8Q1Q8, G, 3, inf, 15, 16
8499A6, B, 4, 1, 15, 16
T8Q1Q8, G, 3, 1, 15, 16
94Y912, P, 2, 15, 15, 16
T8Q1Q8, Y, 3, inf, 15, 16
8499A6, B, 4, 3, 15, 16
T8Q1Q8, Y, 3, 3, 15, 16
94Y912, P, 2, 15, 15, 16
U443VL, B, 3, inf, 15, 16
8499A6, G, 4, 30, 15, 16
U443VL, B, 3, 30, 15, 16
8499A6, P, 4, 15, 15, 16
U443VL, B, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
U443VL, G, 3, inf, 15, 16
8499A6, B, 4, 1, 15, 16
U443VL, G, 3, 1, 15, 16
94Y912, P, 2, 15, 15, 16
U443VL, R, 3, inf, 15, 16
8499A6, B, 4, 16, 15, 16
U443VL, R, 3, 16, 15, 16
8499A6, G, 4, 30, 15, 16
U443VL, R, 3, 16, 15, 16
8499A6, P, 4, 15, 15, 16
U443VL, R, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
U443VL, Y, 3, inf, 15, 16
8499A6, B, 4, 3, 15, 16
U443VL, Y, 3, 3, 15, 16
94Y912, P, 2, 15, 15, 16
X3CA4P, B, 3, inf, 15, 16
AGM14J, G, 4, 30, 15, 16
X3CA4P, B, 3, 30, 15, 16
AGM14J, P, 4, 15, 15, 16
X3CA4P, B, 3, 15, 15, 16
94Y912, P, 2, 15, 15, 16
X3CA4P, G, 3, inf, 15, 16
AGM14J, B, 4, 1, 15, 16
X3CA4P, G, 3, 1, 15, 16
94Y912, P, 2, 15, 15, 16
X3CA4P, P, 3, inf, 15, 16
AGM14J, B, 4, 3, 15, 16
X3CA4P, P, 3, 3, 15, 16
94Y912, P, 2, 15, 15, 16
X3CA4P, Y, 3, inf, 15, 16
AGM14J, B, 4, 3, 15, 16
X3CA4P, Y, 3, 3, 15, 16
94Y912, P, 2, 15, 15, 16
QDQXZ1, R, 1, 15, 15, 16
5CA6VJ, G, 0, 15, 15, inf
QDQXZ1, Y, 1, inf, 15, inf
94Y912, B, 2, -inf, 15, inf
AP0NVM, B, 3, inf, 15, inf
7SNEM6, G, 4, 18, 15, inf
AP0NVM, B, 3, 18, 15, 18
7SNEM6, P, 4, 3, 15, 18
AP0NVM, B, 3, 3, 15, 18
94Y912, B, 2, 3, 15, inf
AP0NVM, P, 3, inf, 15, inf
7SNEM6, B, 4, -9, 15, inf
AP0NVM, P, 3, -9, 15, inf
94Y912, B, 2, 3, 15, inf
AP0NVM, R, 3, inf, 15, inf
7SNEM6, B, 4, 4, 15, inf
AP0NVM, R, 3, 4, 15, inf
94Y912, B, 2, 4, 15, inf
