UPYJ9U, G, 0, -inf, -inf, inf
464I3S, G, 3, -2, 12, inf
0PP42D, B, 2, 10, 12, inf
464I3S, P, 3, 6, 12, inf
0PP42D, B, 2, 10, 12, inf
464I3S, R, 3, 3, 12, inf
0PP42D, B, 2, 10, 12, inf
464I3S, Y, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
51VNC2, B, 3, 12, 12, inf
0PP42D, B, 2, 12, 12, inf
51VNC2, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
51VNC2, R, 3, 3, 12, inf
0PP42D, B, 2, 12, 12, inf
51VNC2, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
BV790R, B, 3, 12, 12, inf
0PP42D, B, 2, 12, 12, inf
BV790R, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
BV790R, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
CF8GZL, G, 3, -2, 12, inf
0PP42D, B, 2, 12, 12, inf
CF8GZL, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
CF8GZL, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
CIR46M, B, 3, 12, 12, inf
0PP42D, B, 2, 12, 12, inf
CIR46M, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
CIR46M, R, 3, 3, 12, inf
0PP42D, B, 2, 12, 12, inf
CIR46M, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
CL2X5M, B, 3, 12, 12, inf
0PP42D, B, 2, 12, 12, inf
CL2X5M, G, 3, -2, 12, inf
0PP42D, B, 2, 12, 12, inf
CL2X5M, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
CL2X5M, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
EWP924, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
EWP924, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
F8QWGY, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
F8QWGY, R, 3, 3, 12, inf
0PP42D, B, 2, 12, 12, inf
F8QWGY, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
I2Y2T8, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
I2Y2T8, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
J0RXIZ, G, 3, -2, 12, inf
0PP42D, B, 2, 12, 12, inf
J0RXIZ, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
J0RXIZ, R, 3, 3, 12, inf
0PP42D, B, 2, 12, 12, inf
J0RXIZ, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
QMJX05, G, 3, -2, 12, inf
0PP42D, B, 2, 12, 12, inf
QMJX05, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
QMJX05, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
SD9JEG, G, 3, -2, 12, inf
0PP42D, B, 2, 12, 12, inf
SD9JEG, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
SD9JEG, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
TSC4ZZ, B, 3, 12, 12, inf
0PP42D, B, 2, 12, 12, inf
TSC4ZZ, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
TSC4ZZ, R, 3, 3, 12, inf
0PP42D, B, 2, 12, 12, inf
TSC4ZZ, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
MGRRCD, B, 1, 12, 12, inf
UPYJ9U, G, 0, 12, 12, inf
MGRRCD, P, 1, inf, 12, inf
0PP42D, B, 2, -inf, 12, inf
0S6XTZ, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
0S6XTZ, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
0S6XTZ, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
0S6XTZ, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
18BWYA, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
18BWYA, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
18BWYA, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
18BWYA, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
1OCV17, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
1OCV17, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
1OCV17, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
1OCV17, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
464I3S, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
464I3S, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
464I3S, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
464I3S, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
51VNC2, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
51VNC2, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
51VNC2, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
51VNC2, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
BV790R, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
BV790R, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
BV790R, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
CF8GZL, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
CF8GZL, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
CF8GZL, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
CIR46M, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
CIR46M, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
CIR46M, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
CIR46M, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
CL2X5M, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
CL2X5M, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
CL2X5M, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
CL2X5M, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
EWP924, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
EWP924, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
F8QWGY, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
F8QWGY, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
F8QWGY, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
I2Y2T8, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
I2Y2T8, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
J0RXIZ, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
J0RXIZ, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
J0RXIZ, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
J0RXIZ, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
QMJX05, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
QMJX05, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
QMJX05, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
SD9JEG, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
SD9JEG, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
TSC4ZZ, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
TSC4ZZ, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
TSC4ZZ, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
TSC4ZZ, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
MGRRCD, P, 1, 6, 12, inf
UPYJ9U, G, 0, 12, 12, inf
MGRRCD, Y, 1, inf, 12, inf
0PP42D, B, 2, -inf, 12, inf
0S6XTZ, B, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
0S6XTZ, G, 3, -4, 12, inf
0PP42D, B, 2, 10, 12, inf
0S6XTZ, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
0S6XTZ, R, 3, 1, 12, inf
0PP42D, B, 2, 10, 12, inf
18BWYA, G, 3, -4, 12, inf
0PP42D, B, 2, 10, 12, inf
18BWYA, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
18BWYA, R, 3, 1, 12, inf
0PP42D, B, 2, 10, 12, inf
18BWYA, Y, 3, 8, 12, inf
0PP42D, B, 2, 10, 12, inf
1OCV17, G, 3, -4, 12, inf
0PP42D, B, 2, 10, 12, inf
1OCV17, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
1OCV17, R, 3, 1, 12, inf
0PP42D, B, 2, 10, 12, inf
1OCV17, Y, 3, 8, 12, inf
0PP42D, B, 2, 10, 12, inf
464I3S, G, 3, -4, 12, inf
0PP42D, B, 2, 10, 12, inf
464I3S, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
464I3S, R, 3, 1, 12, inf
0PP42D, B, 2, 10, 12, inf
464I3S, Y, 3, 8, 12, inf
0PP42D, B, 2, 10, 12, inf
51VNC2, B, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
51VNC2, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
51VNC2, R, 3, 1, 12, inf
0PP42D, B, 2, 10, 12, inf
51VNC2, Y, 3, 8, 12, inf
0PP42D, B, 2, 10, 12, inf
BV790R, B, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
BV790R, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
BV790R, Y, 3, 8, 12, inf
0PP42D, B, 2, 10, 12, inf
CF8GZL, G, 3, -4, 12, inf
0PP42D, B, 2, 10, 12, inf
CF8GZL, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
CF8GZL, Y, 3, 8, 12, inf
0PP42D, B, 2, 10, 12, inf
CIR46M, B, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
CIR46M, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
CIR46M, R, 3, 1, 12, inf
0PP42D, B, 2, 10, 12, inf
CIR46M, Y, 3, 8, 12, inf
0PP42D, B, 2, 10, 12, inf
CL2X5M, B, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
CL2X5M, G, 3, -4, 12, inf
0PP42D, B, 2, 10, 12, inf
CL2X5M, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
CL2X5M, Y, 3, 8, 12, inf
0PP42D, B, 2, 10, 12, inf
EWP924, B, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
EWP924, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
F8QWGY, B, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
F8QWGY, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
F8QWGY, R, 3, 1, 12, inf
0PP42D, B, 2, 10, 12, inf
I2Y2T8, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
I2Y2T8, Y, 3, 8, 12, inf
0PP42D, B, 2, 10, 12, inf
J0RXIZ, B, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
J0RXIZ, G, 3, -4, 12, inf
0PP42D, B, 2, 10, 12, inf
J0RXIZ, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
J0RXIZ, R, 3, 1, 12, inf
0PP42D, B, 2, 10, 12, inf
QMJX05, B, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
QMJX05, G, 3, -4, 12, inf
0PP42D, B, 2, 10, 12, inf
QMJX05, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
SD9JEG, G, 3, -4, 12, inf
0PP42D, B, 2, 10, 12, inf
SD9JEG, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
TSC4ZZ, B, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
TSC4ZZ, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
TSC4ZZ, R, 3, 1, 12, inf
0PP42D, B, 2, 10, 12, inf
TSC4ZZ, Y, 3, 8, 12, inf
0PP42D, B, 2, 10, 12, inf
MGRRCD, Y, 1, 10, 12, inf
UPYJ9U, G, 0, 12, 12, inf
QMJX05, B, 1, inf, 12, inf
0PP42D, B, 2, -inf, 12, inf
0S6XTZ, G, 3, -2, 12, inf
0PP42D, B, 2, -2, 12, inf
0S6XTZ, P, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
0S6XTZ, R, 3, 3, 12, inf
0PP42D, B, 2, 6, 12, inf
0S6XTZ, Y, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
18BWYA, G, 3, -2, 12, inf
0PP42D, B, 2, 10, 12, inf
18BWYA, P, 3, 6, 12, inf
0PP42D, B, 2, 10, 12, inf
18BWYA, R, 3, 3, 12, inf
0PP42D, B, 2, 10, 12, inf
18BWYA, Y, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
1OCV17, G, 3, -2, 12, inf
0PP42D, B, 2, 10, 12, inf
1OCV17, P, 3, 6, 12, inf
0PP42D, B, 2, 10, 12, inf
1OCV17, R, 3, 3, 12, inf
0PP42D, B, 2, 10, 12, inf
1OCV17, Y, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
464I3S, G, 3, -2, 12, inf
0PP42D, B, 2, 10, 12, inf
464I3S, P, 3, 6, 12, inf
0PP42D, B, 2, 10, 12, inf
464I3S, R, 3, 3, 12, inf
0PP42D, B, 2, 10, 12, inf
464I3S, Y, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
51VNC2, B, 3, 12, 12, inf
0PP42D, B, 2, 12, 12, inf
51VNC2, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
51VNC2, R, 3, 3, 12, inf
0PP42D, B, 2, 12, 12, inf
51VNC2, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
BV790R, B, 3, 12, 12, inf
0PP42D, B, 2, 12, 12, inf
BV790R, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
BV790R, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
CF8GZL, G, 3, -2, 12, inf
0PP42D, B, 2, 12, 12, inf
CF8GZL, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
CF8GZL, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
CIR46M, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
CIR46M, R, 3, 3, 12, inf
0PP42D, B, 2, 12, 12, inf
CIR46M, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
CL2X5M, B, 3, 12, 12, inf
0PP42D, B, 2, 12, 12, inf
CL2X5M, G, 3, -2, 12, inf
0PP42D, B, 2, 12, 12, inf
CL2X5M, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
CL2X5M, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
D8IGMY, G, 3, -2, 12, inf
0PP42D, B, 2, 12, 12, inf
D8IGMY, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
D8IGMY, R, 3, 3, 12, inf
0PP42D, B, 2, 12, 12, inf
D8IGMY, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
EWP924, B, 3, 12, 12, inf
0PP42D, B, 2, 12, 12, inf
EWP924, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
EWP924, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
F8QWGY, B, 3, 12, 12, inf
0PP42D, B, 2, 12, 12, inf
F8QWGY, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
F8QWGY, R, 3, 3, 12, inf
0PP42D, B, 2, 12, 12, inf
F8QWGY, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
I2Y2T8, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
I2Y2T8, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
MGRRCD, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
MGRRCD, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
SD9JEG, G, 3, -2, 12, inf
0PP42D, B, 2, 12, 12, inf
SD9JEG, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
SD9JEG, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
TSC4ZZ, B, 3, 12, 12, inf
0PP42D, B, 2, 12, 12, inf
TSC4ZZ, P, 3, 6, 12, inf
0PP42D, B, 2, 12, 12, inf
TSC4ZZ, R, 3, 3, 12, inf
0PP42D, B, 2, 12, 12, inf
TSC4ZZ, Y, 3, 10, 12, inf
0PP42D, B, 2, 12, 12, inf
QMJX05, B, 1, 12, 12, inf
UPYJ9U, G, 0, 12, 12, inf
QMJX05, G, 1, inf, 12, inf
0PP42D, B, 2, -inf, 12, inf
0S6XTZ, B, 3, -2, 12, inf
0PP42D, B, 2, -2, 12, inf
0S6XTZ, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
0S6XTZ, R, 3, -11, 12, inf
0PP42D, B, 2, -2, 12, inf
0S6XTZ, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
18BWYA, G, 3, -16, 12, inf
0PP42D, B, 2, -2, 12, inf
18BWYA, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
18BWYA, R, 3, -11, 12, inf
0PP42D, B, 2, -2, 12, inf
18BWYA, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
1OCV17, G, 3, -16, 12, inf
0PP42D, B, 2, -2, 12, inf
1OCV17, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
1OCV17, R, 3, -11, 12, inf
0PP42D, B, 2, -2, 12, inf
1OCV17, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
464I3S, G, 3, -16, 12, inf
0PP42D, B, 2, -2, 12, inf
464I3S, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
464I3S, R, 3, -11, 12, inf
0PP42D, B, 2, -2, 12, inf
464I3S, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
51VNC2, B, 3, -2, 12, inf
0PP42D, B, 2, -2, 12, inf
51VNC2, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
51VNC2, R, 3, -11, 12, inf
0PP42D, B, 2, -2, 12, inf
51VNC2, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
BV790R, B, 3, -2, 12, inf
0PP42D, B, 2, -2, 12, inf
BV790R, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
BV790R, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
CF8GZL, G, 3, -16, 12, inf
0PP42D, B, 2, -2, 12, inf
CF8GZL, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
CF8GZL, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
CIR46M, B, 3, -2, 12, inf
0PP42D, B, 2, -2, 12, inf
CIR46M, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
CIR46M, R, 3, -11, 12, inf
0PP42D, B, 2, -2, 12, inf
CIR46M, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
CL2X5M, B, 3, -2, 12, inf
0PP42D, B, 2, -2, 12, inf
CL2X5M, G, 3, -16, 12, inf
0PP42D, B, 2, -2, 12, inf
CL2X5M, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
CL2X5M, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
D8IGMY, B, 3, -2, 12, inf
0PP42D, B, 2, -2, 12, inf
D8IGMY, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
D8IGMY, R, 3, -11, 12, inf
0PP42D, B, 2, -2, 12, inf
D8IGMY, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
EWP924, B, 3, -2, 12, inf
0PP42D, B, 2, -2, 12, inf
EWP924, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
EWP924, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
F8QWGY, B, 3, -2, 12, inf
0PP42D, B, 2, -2, 12, inf
F8QWGY, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
F8QWGY, R, 3, -11, 12, inf
0PP42D, B, 2, -2, 12, inf
F8QWGY, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
I2Y2T8, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
I2Y2T8, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
MGRRCD, B, 3, -2, 12, inf
0PP42D, B, 2, -2, 12, inf
MGRRCD, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
MGRRCD, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
SD9JEG, G, 3, -16, 12, inf
0PP42D, B, 2, -2, 12, inf
SD9JEG, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
SD9JEG, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
TSC4ZZ, B, 3, -2, 12, inf
0PP42D, B, 2, -2, 12, inf
TSC4ZZ, P, 3, -8, 12, inf
0PP42D, B, 2, -2, 12, inf
TSC4ZZ, R, 3, -11, 12, inf
0PP42D, B, 2, -2, 12, inf
TSC4ZZ, Y, 3, -4, 12, inf
0PP42D, B, 2, -2, 12, inf
QMJX05, G, 1, -2, 12, inf
UPYJ9U, G, 0, 12, 12, inf
QMJX05, P, 1, inf, 12, inf
0PP42D, B, 2, -inf, 12, inf
0S6XTZ, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
0S6XTZ, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
0S6XTZ, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
0S6XTZ, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
18BWYA, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
18BWYA, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
18BWYA, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
18BWYA, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
1OCV17, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
1OCV17, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
1OCV17, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
1OCV17, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
464I3S, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
464I3S, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
464I3S, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
464I3S, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
51VNC2, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
51VNC2, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
51VNC2, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
51VNC2, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
BV790R, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
BV790R, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
BV790R, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
CF8GZL, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
CF8GZL, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
CF8GZL, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
CIR46M, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
CIR46M, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
CIR46M, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
CL2X5M, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
CL2X5M, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
CL2X5M, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
CL2X5M, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
D8IGMY, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
D8IGMY, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
D8IGMY, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
D8IGMY, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
EWP924, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
EWP924, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
EWP924, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
F8QWGY, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
F8QWGY, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
F8QWGY, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
F8QWGY, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
I2Y2T8, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
I2Y2T8, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
MGRRCD, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
MGRRCD, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
SD9JEG, G, 3, -8, 12, inf
0PP42D, B, 2, 6, 12, inf
SD9JEG, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
SD9JEG, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
TSC4ZZ, B, 3, 6, 12, inf
0PP42D, B, 2, 6, 12, inf
TSC4ZZ, P, 3, 0, 12, inf
0PP42D, B, 2, 6, 12, inf
TSC4ZZ, R, 3, -3, 12, inf
0PP42D, B, 2, 6, 12, inf
TSC4ZZ, Y, 3, 4, 12, inf
0PP42D, B, 2, 6, 12, inf
QMJX05, P, 1, 6, 12, inf
UPYJ9U, G, 0, 12, 12, inf
QMJX05, Y, 1, inf, 12, inf
0PP42D, B, 2, -inf, 12, inf
0S6XTZ, B, 3, 10, 12, inf
0PP42D, B, 2, 10, 12, inf
0S6XTZ, G, 3, -4, 12, inf
0PP42D, B, 2, 10, 12, inf
0S6XTZ, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
0S6XTZ, R, 3, 1, 12, inf
0PP42D, B, 2, 10, 12, inf
18BWYA, G, 3, -4, 12, inf
0PP42D, B, 2, 10, 12, inf
18BWYA, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
18BWYA, R, 3, 1, 12, inf
0PP42D, B, 2, 10, 12, inf
18BWYA, Y, 3, 8, 12, inf
0PP42D, B, 2, 10, 12, inf
1OCV17, G, 3, -4, 12, inf
0PP42D, B, 2, 10, 12, inf
1OCV17, P, 3, 4, 12, inf
0PP42D, B, 2, 10, 12, inf
1OCV17, R, 3, 1, 12, inf
0PP42D, B, 2, 10, 12, inf
