YACZVG, G, 0, -inf, -inf, inf
DOR7FV, R, 3, 11, 16, 22
53E36Q, G, 2, 13, 16, 22
DOR7FV, Y, 3, 13, 16, 22
53E36Q, G, 2, 13, 16, 22
K96N2Y, B, 3, 2, 16, 22
53E36Q, G, 2, 13, 16, 22
K96N2Y, O, 3, 4, 16, 22
53E36Q, G, 2, 13, 16, 22
K96N2Y, R, 3, 11, 16, 22
53E36Q, G, 2, 13, 16, 22
K96N2Y, Y, 3, 13, 16, 22
53E36Q, G, 2, 13, 16, 22
PGPUEO, B, 3, 2, 16, 22
53E36Q, G, 2, 13, 16, 22
PGPUEO, O, 3, 4, 16, 22
53E36Q, G, 2, 13, 16, 22
PGPUEO, R, 3, 11, 16, 22
53E36Q, G, 2, 13, 16, 22
PGPUEO, Y, 3, 13, 16, 22
53E36Q, G, 2, 13, 16, 22
S7YAGD, B, 3, 2, 16, 22
53E36Q, G, 2, 13, 16, 22
S7YAGD, O, 3, 4, 16, 22
53E36Q, G, 2, 13, 16, 22
S7YAGD, P, 3, 10, 16, 22
53E36Q, G, 2, 13, 16, 22
S7YAGD, R, 3, 11, 16, 22
53E36Q, G, 2, 13, 16, 22
S7YAGD, Y, 3, 13, 16, 22
53E36Q, G, 2, 13, 16, 22
UQ952K, B, 3, 2, 16, 22
53E36Q, G, 2, 13, 16, 22
UQ952K, O, 3, 4, 16, 22
53E36Q, G, 2, 13, 16, 22
UQ952K, R, 3, 11, 16, 22
53E36Q, G, 2, 13, 16, 22
UQ952K, Y, 3, 13, 16, 22
53E36Q, G, 2, 13, 16, 22
VC1FBJ, B, 3, 2, 16, 22
53E36Q, G, 2, 13, 16, 22
VC1FBJ, G, 3, 14, 16, 22
53E36Q, G, 2, 14, 16, 22
VC1FBJ, O, 3, 4, 16, 22
53E36Q, G, 2, 14, 16, 22
VC1FBJ, R, 3, 11, 16, 22
53E36Q, G, 2, 14, 16, 22
VC1FBJ, Y, 3, 13, 16, 22
53E36Q, G, 2, 14, 16, 22
WIW6DO, B, 3, 2, 16, 22
53E36Q, G, 2, 14, 16, 22
WIW6DO, O, 3, 4, 16, 22
53E36Q, G, 2, 14, 16, 22
WIW6DO, R, 3, 11, 16, 22
53E36Q, G, 2, 14, 16, 22
WIW6DO, Y, 3, 13, 16, 22
53E36Q, G, 2, 14, 16, 22
WZ4BWG, B, 3, 2, 16, 22
53E36Q, G, 2, 14, 16, 22
WZ4BWG, G, 3, 14, 16, 22
53E36Q, G, 2, 14, 16, 22
WZ4BWG, O, 3, 4, 16, 22
53E36Q, G, 2, 14, 16, 22
WZ4BWG, R, 3, 11, 16, 22
53E36Q, G, 2, 14, 16, 22
WZ4BWG, Y, 3, 13, 16, 22
53E36Q, G, 2, 14, 16, 22
GJ3EED, P, 1, 14, 16, 22
YACZVG, G, 0, 16, 16, inf
GJ3EED, R, 1, inf, 16, inf
53E36Q, B, 2, -inf, 16, inf
5UN7NQ, B, 3, 11, 16, inf
53E36Q, B, 2, 11, 16, inf
5UN7NQ, O, 3, 13, 16, inf
53E36Q, B, 2, 13, 16, inf
5UN7NQ, P, 3, 19, 16, inf
53E36Q, B, 2, 19, 19, inf
5UN7NQ, Y, 3, 22, 19, inf
53E36Q, B, 2, 22, 22, inf
7S1B87, G, 3, 23, 22, inf
53E36Q, B, 2, 23, 23, inf
7S1B87, O, 3, 13, 23, inf
53E36Q, B, 2, 23, 23, inf
7S1B87, P, 3, 19, 23, inf
53E36Q, B, 2, 23, 23, inf
7S1B87, Y, 3, 22, 23, inf
53E36Q, B, 2, 23, 23, inf
DOR7FV, G, 3, 23, 23, inf
53E36Q, B, 2, 23, 23, inf
DOR7FV, O, 3, 13, 23, inf
53E36Q, B, 2, 23, 23, inf
DOR7FV, P, 3, 19, 23, inf
53E36Q, B, 2, 23, 23, inf
DOR7FV, R, 3, 20, 23, inf
53E36Q, B, 2, 23, 23, inf
DOR7FV, Y, 3, 22, 23, inf
53E36Q, B, 2, 23, 23, inf
K96N2Y, G, 3, 23, 23, inf
53E36Q, B, 2, 23, 23, inf
K96N2Y, O, 3, 13, 23, inf
53E36Q, B, 2, 23, 23, inf
K96N2Y, P, 3, 19, 23, inf
53E36Q, B, 2, 23, 23, inf
K96N2Y, Y, 3, 22, 23, inf
53E36Q, B, 2, 23, 23, inf
PGPUEO, G, 3, 23, 23, inf
53E36Q, B, 2, 23, 23, inf
PGPUEO, O, 3, 13, 23, inf
53E36Q, B, 2, 23, 23, inf
PGPUEO, P, 3, 19, 23, inf
53E36Q, B, 2, 23, 23, inf
PGPUEO, Y, 3, 22, 23, inf
53E36Q, B, 2, 23, 23, inf
S7YAGD, G, 3, 23, 23, inf
53E36Q, B, 2, 23, 23, inf
S7YAGD, O, 3, 13, 23, inf
53E36Q, B, 2, 23, 23, inf
S7YAGD, P, 3, 19, 23, inf
53E36Q, B, 2, 23, 23, inf
S7YAGD, R, 3, 20, 23, inf
53E36Q, B, 2, 23, 23, inf
S7YAGD, Y, 3, 22, 23, inf
53E36Q, B, 2, 23, 23, inf
UQ952K, G, 3, 23, 23, inf
53E36Q, B, 2, 23, 23, inf
UQ952K, O, 3, 13, 23, inf
53E36Q, B, 2, 23, 23, inf
UQ952K, P, 3, 19, 23, inf
53E36Q, B, 2, 23, 23, inf
UQ952K, Y, 3, 22, 23, inf
53E36Q, B, 2, 23, 23, inf
VC1FBJ, B, 3, 11, 23, inf
53E36Q, B, 2, 23, 23, inf
VC1FBJ, G, 3, 23, 23, inf
53E36Q, B, 2, 23, 23, inf
VC1FBJ, O, 3, 13, 23, inf
53E36Q, B, 2, 23, 23, inf
VC1FBJ, P, 3, 19, 23, inf
53E36Q, B, 2, 23, 23, inf
VC1FBJ, Y, 3, 22, 23, inf
53E36Q, B, 2, 23, 23, inf
WIW6DO, G, 3, 23, 23, inf
53E36Q, B, 2, 23, 23, inf
WIW6DO, O, 3, 13, 23, inf
53E36Q, B, 2, 23, 23, inf
WIW6DO, P, 3, 19, 23, inf
53E36Q, B, 2, 23, 23, inf
WIW6DO, Y, 3, 22, 23, inf
53E36Q, B, 2, 23, 23, inf
WZ4BWG, B, 3, 11, 23, inf
53E36Q, B, 2, 23, 23, inf
WZ4BWG, G, 3, 23, 23, inf
53E36Q, B, 2, 23, 23, inf
WZ4BWG, O, 3, 13, 23, inf
53E36Q, B, 2, 23, 23, inf
WZ4BWG, P, 3, 19, 23, inf
53E36Q, B, 2, 23, 23, inf
WZ4BWG, Y, 3, 22, 23, inf
53E36Q, B, 2, 23, 23, inf
GJ3EED, R, 1, 23, 16, 23
53E36Q, G, 2, -inf, 16, 23
5UN7NQ, B, 3, 3, 16, 23
53E36Q, G, 2, 3, 16, 23
5UN7NQ, O, 3, 5, 16, 23
53E36Q, G, 2, 5, 16, 23
5UN7NQ, P, 3, 11, 16, 23
53E36Q, G, 2, 11, 16, 23
5UN7NQ, Y, 3, 14, 16, 23
53E36Q, G, 2, 14, 16, 23
7S1B87, B, 3, 3, 16, 23
53E36Q, G, 2, 14, 16, 23
7S1B87, O, 3, 5, 16, 23
53E36Q, G, 2, 14, 16, 23
7S1B87, P, 3, 11, 16, 23
53E36Q, G, 2, 14, 16, 23
7S1B87, Y, 3, 14, 16, 23
53E36Q, G, 2, 14, 16, 23
DOR7FV, B, 3, 3, 16, 23
53E36Q, G, 2, 14, 16, 23
DOR7FV, O, 3, 5, 16, 23
53E36Q, G, 2, 14, 16, 23
DOR7FV, P, 3, 11, 16, 23
53E36Q, G, 2, 14, 16, 23
DOR7FV, R, 3, 12, 16, 23
53E36Q, G, 2, 14, 16, 23
DOR7FV, Y, 3, 14, 16, 23
53E36Q, G, 2, 14, 16, 23
K96N2Y, B, 3, 3, 16, 23
53E36Q, G, 2, 14, 16, 23
K96N2Y, O, 3, 5, 16, 23
53E36Q, G, 2, 14, 16, 23
K96N2Y, P, 3, 11, 16, 23
53E36Q, G, 2, 14, 16, 23
K96N2Y, Y, 3, 14, 16, 23
53E36Q, G, 2, 14, 16, 23
PGPUEO, B, 3, 3, 16, 23
53E36Q, G, 2, 14, 16, 23
PGPUEO, O, 3, 5, 16, 23
53E36Q, G, 2, 14, 16, 23
PGPUEO, P, 3, 11, 16, 23
53E36Q, G, 2, 14, 16, 23
PGPUEO, Y, 3, 14, 16, 23
53E36Q, G, 2, 14, 16, 23
S7YAGD, B, 3, 3, 16, 23
53E36Q, G, 2, 14, 16, 23
S7YAGD, O, 3, 5, 16, 23
53E36Q, G, 2, 14, 16, 23
S7YAGD, P, 3, 11, 16, 23
53E36Q, G, 2, 14, 16, 23
S7YAGD, R, 3, 12, 16, 23
53E36Q, G, 2, 14, 16, 23
S7YAGD, Y, 3, 14, 16, 23
53E36Q, G, 2, 14, 16, 23
UQ952K, B, 3, 3, 16, 23
53E36Q, G, 2, 14, 16, 23
UQ952K, O, 3, 5, 16, 23
53E36Q, G, 2, 14, 16, 23
UQ952K, P, 3, 11, 16, 23
53E36Q, G, 2, 14, 16, 23
UQ952K, Y, 3, 14, 16, 23
53E36Q, G, 2, 14, 16, 23
VC1FBJ, B, 3, 3, 16, 23
53E36Q, G, 2, 14, 16, 23
VC1FBJ, G, 3, 15, 16, 23
53E36Q, G, 2, 15, 16, 23
VC1FBJ, O, 3, 5, 16, 23
53E36Q, G, 2, 15, 16, 23
VC1FBJ, P, 3, 11, 16, 23
53E36Q, G, 2, 15, 16, 23
VC1FBJ, Y, 3, 14, 16, 23
53E36Q, G, 2, 15, 16, 23
WIW6DO, B, 3, 3, 16, 23
53E36Q, G, 2, 15, 16, 23
WIW6DO, O, 3, 5, 16, 23
53E36Q, G, 2, 15, 16, 23
WIW6DO, P, 3, 11, 16, 23
53E36Q, G, 2, 15, 16, 23
WIW6DO, Y, 3, 14, 16, 23
53E36Q, G, 2, 15, 16, 23
WZ4BWG, B, 3, 3, 16, 23
53E36Q, G, 2, 15, 16, 23
WZ4BWG, G, 3, 15, 16, 23
53E36Q, G, 2, 15, 16, 23
WZ4BWG, O, 3, 5, 16, 23
53E36Q, G, 2, 15, 16, 23
WZ4BWG, P, 3, 11, 16, 23
53E36Q, G, 2, 15, 16, 23
WZ4BWG, Y, 3, 14, 16, 23
53E36Q, G, 2, 15, 16, 23
GJ3EED, R, 1, 15, 16, 23
YACZVG, G, 0, 16, 16, inf
GJ3EED, Y, 1, inf, 16, inf
53E36Q, B, 2, -inf, 16, inf
5UN7NQ, B, 3, 13, 16, inf
53E36Q, B, 2, 13, 16, inf
5UN7NQ, O, 3, 15, 16, inf
53E36Q, B, 2, 15, 16, inf
5UN7NQ, P, 3, 21, 16, inf
53E36Q, B, 2, 21, 21, inf
5UN7NQ, Y, 3, 24, 21, inf
53E36Q, B, 2, 24, 24, inf
7S1B87, G, 3, 25, 24, inf
53E36Q, B, 2, 25, 25, inf
7S1B87, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
7S1B87, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
7S1B87, Y, 3, 24, 25, inf
53E36Q, B, 2, 25, 25, inf
DOR7FV, G, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
DOR7FV, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
DOR7FV, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
DOR7FV, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
DOR7FV, Y, 3, 24, 25, inf
53E36Q, B, 2, 25, 25, inf
K96N2Y, G, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
K96N2Y, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
K96N2Y, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
K96N2Y, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
PGPUEO, G, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
PGPUEO, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
PGPUEO, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
PGPUEO, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
S7YAGD, G, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
S7YAGD, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
S7YAGD, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
S7YAGD, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
S7YAGD, Y, 3, 24, 25, inf
53E36Q, B, 2, 25, 25, inf
UQ952K, G, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
UQ952K, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
UQ952K, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
UQ952K, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
VC1FBJ, B, 3, 13, 25, inf
53E36Q, B, 2, 25, 25, inf
VC1FBJ, G, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
VC1FBJ, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
VC1FBJ, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
VC1FBJ, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
WIW6DO, G, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
WIW6DO, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
WIW6DO, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
WIW6DO, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
WZ4BWG, B, 3, 13, 25, inf
53E36Q, B, 2, 25, 25, inf
WZ4BWG, G, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
WZ4BWG, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
WZ4BWG, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
WZ4BWG, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
GJ3EED, Y, 1, 25, 16, 25
53E36Q, G, 2, -inf, 16, 25
5UN7NQ, B, 3, 5, 16, 25
53E36Q, G, 2, 5, 16, 25
5UN7NQ, O, 3, 7, 16, 25
53E36Q, G, 2, 7, 16, 25
5UN7NQ, P, 3, 13, 16, 25
53E36Q, G, 2, 13, 16, 25
5UN7NQ, Y, 3, 16, 16, 25
53E36Q, G, 2, 16, 16, 25
7S1B87, B, 3, 5, 16, 25
53E36Q, G, 2, 16, 16, 25
7S1B87, O, 3, 7, 16, 25
53E36Q, G, 2, 16, 16, 25
7S1B87, P, 3, 13, 16, 25
53E36Q, G, 2, 16, 16, 25
7S1B87, Y, 3, 16, 16, 25
53E36Q, G, 2, 16, 16, 25
DOR7FV, B, 3, 5, 16, 25
53E36Q, G, 2, 16, 16, 25
DOR7FV, O, 3, 7, 16, 25
53E36Q, G, 2, 16, 16, 25
DOR7FV, P, 3, 13, 16, 25
53E36Q, G, 2, 16, 16, 25
DOR7FV, R, 3, 14, 16, 25
53E36Q, G, 2, 16, 16, 25
DOR7FV, Y, 3, 16, 16, 25
53E36Q, G, 2, 16, 16, 25
K96N2Y, B, 3, 5, 16, 25
53E36Q, G, 2, 16, 16, 25
K96N2Y, O, 3, 7, 16, 25
53E36Q, G, 2, 16, 16, 25
K96N2Y, P, 3, 13, 16, 25
53E36Q, G, 2, 16, 16, 25
K96N2Y, R, 3, 14, 16, 25
53E36Q, G, 2, 16, 16, 25
PGPUEO, B, 3, 5, 16, 25
53E36Q, G, 2, 16, 16, 25
PGPUEO, O, 3, 7, 16, 25
53E36Q, G, 2, 16, 16, 25
PGPUEO, P, 3, 13, 16, 25
53E36Q, G, 2, 16, 16, 25
PGPUEO, R, 3, 14, 16, 25
53E36Q, G, 2, 16, 16, 25
S7YAGD, B, 3, 5, 16, 25
53E36Q, G, 2, 16, 16, 25
S7YAGD, O, 3, 7, 16, 25
53E36Q, G, 2, 16, 16, 25
S7YAGD, P, 3, 13, 16, 25
53E36Q, G, 2, 16, 16, 25
S7YAGD, R, 3, 14, 16, 25
53E36Q, G, 2, 16, 16, 25
S7YAGD, Y, 3, 16, 16, 25
53E36Q, G, 2, 16, 16, 25
UQ952K, B, 3, 5, 16, 25
53E36Q, G, 2, 16, 16, 25
UQ952K, O, 3, 7, 16, 25
53E36Q, G, 2, 16, 16, 25
UQ952K, P, 3, 13, 16, 25
53E36Q, G, 2, 16, 16, 25
UQ952K, R, 3, 14, 16, 25
53E36Q, G, 2, 16, 16, 25
VC1FBJ, B, 3, 5, 16, 25
53E36Q, G, 2, 16, 16, 25
VC1FBJ, G, 3, 17, 16, 25
53E36Q, G, 2, 17, 17, 25
VC1FBJ, O, 3, 7, 17, 25
53E36Q, G, 2, 17, 17, 25
VC1FBJ, P, 3, 13, 17, 25
53E36Q, G, 2, 17, 17, 25
VC1FBJ, R, 3, 14, 17, 25
53E36Q, G, 2, 17, 17, 25
WIW6DO, B, 3, 5, 17, 25
53E36Q, G, 2, 17, 17, 25
WIW6DO, O, 3, 7, 17, 25
53E36Q, G, 2, 17, 17, 25
WIW6DO, P, 3, 13, 17, 25
53E36Q, G, 2, 17, 17, 25
WIW6DO, R, 3, 14, 17, 25
53E36Q, G, 2, 17, 17, 25
WZ4BWG, B, 3, 5, 17, 25
53E36Q, G, 2, 17, 17, 25
WZ4BWG, G, 3, 17, 17, 25
53E36Q, G, 2, 17, 17, 25
WZ4BWG, O, 3, 7, 17, 25
53E36Q, G, 2, 17, 17, 25
WZ4BWG, P, 3, 13, 17, 25
53E36Q, G, 2, 17, 17, 25
WZ4BWG, R, 3, 14, 17, 25
53E36Q, G, 2, 17, 17, 25
GJ3EED, Y, 1, 17, 16, 17
53E36Q, O, 2, -inf, 16, 17
5UN7NQ, B, 3, 6, 16, 17
53E36Q, O, 2, 6, 16, 17
5UN7NQ, O, 3, 8, 16, 17
53E36Q, O, 2, 8, 16, 17
5UN7NQ, P, 3, 14, 16, 17
53E36Q, O, 2, 14, 16, 17
5UN7NQ, Y, 3, 17, 16, 17
53E36Q, O, 2, 17, 16, 17
GJ3EED, Y, 1, 17, 16, 17
53E36Q, P, 2, -inf, 16, 17
5UN7NQ, B, 3, 5, 16, 17
53E36Q, P, 2, 5, 16, 17
5UN7NQ, O, 3, 7, 16, 17
53E36Q, P, 2, 7, 16, 17
5UN7NQ, P, 3, 13, 16, 17
53E36Q, P, 2, 13, 16, 17
5UN7NQ, Y, 3, 16, 16, 17
53E36Q, P, 2, 16, 16, 17
7S1B87, B, 3, 5, 16, 17
53E36Q, P, 2, 16, 16, 17
7S1B87, G, 3, 17, 16, 17
53E36Q, P, 2, 17, 16, 17
GJ3EED, Y, 1, 17, 16, 17
53E36Q, Y, 2, -inf, 16, 17
5UN7NQ, B, 3, 3, 16, 17
53E36Q, Y, 2, 3, 16, 17
5UN7NQ, O, 3, 5, 16, 17
53E36Q, Y, 2, 5, 16, 17
5UN7NQ, P, 3, 11, 16, 17
53E36Q, Y, 2, 11, 16, 17
5UN7NQ, Y, 3, 14, 16, 17
53E36Q, Y, 2, 14, 16, 17
7S1B87, B, 3, 3, 16, 17
53E36Q, Y, 2, 14, 16, 17
7S1B87, G, 3, 15, 16, 17
53E36Q, Y, 2, 15, 16, 17
7S1B87, O, 3, 5, 16, 17
53E36Q, Y, 2, 15, 16, 17
7S1B87, P, 3, 11, 16, 17
53E36Q, Y, 2, 15, 16, 17
DOR7FV, B, 3, 3, 16, 17
53E36Q, Y, 2, 15, 16, 17
DOR7FV, G, 3, 15, 16, 17
53E36Q, Y, 2, 15, 16, 17
DOR7FV, O, 3, 5, 16, 17
53E36Q, Y, 2, 15, 16, 17
DOR7FV, P, 3, 11, 16, 17
53E36Q, Y, 2, 15, 16, 17
DOR7FV, R, 3, 12, 16, 17
53E36Q, Y, 2, 15, 16, 17
K96N2Y, B, 3, 3, 16, 17
53E36Q, Y, 2, 15, 16, 17
K96N2Y, G, 3, 15, 16, 17
53E36Q, Y, 2, 15, 16, 17
K96N2Y, O, 3, 5, 16, 17
53E36Q, Y, 2, 15, 16, 17
K96N2Y, P, 3, 11, 16, 17
53E36Q, Y, 2, 15, 16, 17
K96N2Y, R, 3, 12, 16, 17
53E36Q, Y, 2, 15, 16, 17
PGPUEO, B, 3, 3, 16, 17
53E36Q, Y, 2, 15, 16, 17
PGPUEO, G, 3, 15, 16, 17
53E36Q, Y, 2, 15, 16, 17
PGPUEO, O, 3, 5, 16, 17
53E36Q, Y, 2, 15, 16, 17
PGPUEO, P, 3, 11, 16, 17
53E36Q, Y, 2, 15, 16, 17
PGPUEO, R, 3, 12, 16, 17
53E36Q, Y, 2, 15, 16, 17
S7YAGD, B, 3, 3, 16, 17
53E36Q, Y, 2, 15, 16, 17
S7YAGD, G, 3, 15, 16, 17
53E36Q, Y, 2, 15, 16, 17
S7YAGD, O, 3, 5, 16, 17
53E36Q, Y, 2, 15, 16, 17
S7YAGD, P, 3, 11, 16, 17
53E36Q, Y, 2, 15, 16, 17
S7YAGD, R, 3, 12, 16, 17
53E36Q, Y, 2, 15, 16, 17
UQ952K, B, 3, 3, 16, 17
53E36Q, Y, 2, 15, 16, 17
UQ952K, G, 3, 15, 16, 17
53E36Q, Y, 2, 15, 16, 17
UQ952K, O, 3, 5, 16, 17
53E36Q, Y, 2, 15, 16, 17
UQ952K, P, 3, 11, 16, 17
53E36Q, Y, 2, 15, 16, 17
UQ952K, R, 3, 12, 16, 17
53E36Q, Y, 2, 15, 16, 17
VC1FBJ, B, 3, 3, 16, 17
53E36Q, Y, 2, 15, 16, 17
VC1FBJ, G, 3, 15, 16, 17
53E36Q, Y, 2, 15, 16, 17
VC1FBJ, O, 3, 5, 16, 17
53E36Q, Y, 2, 15, 16, 17
VC1FBJ, P, 3, 11, 16, 17
53E36Q, Y, 2, 15, 16, 17
VC1FBJ, R, 3, 12, 16, 17
53E36Q, Y, 2, 15, 16, 17
WIW6DO, B, 3, 3, 16, 17
53E36Q, Y, 2, 15, 16, 17
WIW6DO, G, 3, 15, 16, 17
53E36Q, Y, 2, 15, 16, 17
WIW6DO, O, 3, 5, 16, 17
53E36Q, Y, 2, 15, 16, 17
WIW6DO, P, 3, 11, 16, 17
53E36Q, Y, 2, 15, 16, 17
WIW6DO, R, 3, 12, 16, 17
53E36Q, Y, 2, 15, 16, 17
WZ4BWG, B, 3, 3, 16, 17
53E36Q, Y, 2, 15, 16, 17
WZ4BWG, G, 3, 15, 16, 17
53E36Q, Y, 2, 15, 16, 17
WZ4BWG, O, 3, 5, 16, 17
53E36Q, Y, 2, 15, 16, 17
WZ4BWG, P, 3, 11, 16, 17
53E36Q, Y, 2, 15, 16, 17
WZ4BWG, R, 3, 12, 16, 17
53E36Q, Y, 2, 15, 16, 17
GJ3EED, Y, 1, 15, 16, 17
YACZVG, G, 0, 16, 16, inf
53E36Q, G, 16
