5FE1OE, G, 0, -inf, -inf, inf
FMJ4U7, Y, 4, 4, -4, 4
4X7F6M, B, 3, 4, -4, 4
M5TTVM, G, 4, 12, -4, 4
4X7F6M, B, 3, 4, -4, 4
M5TTVM, P, 4, 8, -4, 4
4X7F6M, B, 3, 4, -4, 4
M5TTVM, R, 4, 10, -4, 4
4X7F6M, B, 3, 4, -4, 4
M5TTVM, Y, 4, 4, -4, 4
4X7F6M, B, 3, 4, -4, 4
M7EGKH, B, 4, 13, -4, 4
4X7F6M, B, 3, 4, -4, 4
M7EGKH, P, 4, 8, -4, 4
4X7F6M, B, 3, 4, -4, 4
M7EGKH, Y, 4, 4, -4, 4
4X7F6M, B, 3, 4, -4, 4
SSLKLM, B, 4, 13, -4, 4
4X7F6M, B, 3, 4, -4, 4
SSLKLM, G, 4, 12, -4, 4
4X7F6M, B, 3, 4, -4, 4
SSLKLM, P, 4, 8, -4, 4
4X7F6M, B, 3, 4, -4, 4
SSLKLM, Y, 4, 4, -4, 4
4X7F6M, B, 3, 4, -4, 4
UB9JUO, B, 4, 13, -4, 4
4X7F6M, B, 3, 4, -4, 4
UB9JUO, P, 4, 8, -4, 4
4X7F6M, B, 3, 4, -4, 4
UB9JUO, Y, 4, 4, -4, 4
4X7F6M, B, 3, 4, -4, 4
YNARY8, B, 4, 13, -4, 4
4X7F6M, B, 3, 4, -4, 4
YNARY8, P, 4, 8, -4, 4
4X7F6M, B, 3, 4, -4, 4
YNARY8, R, 4, 10, -4, 4
4X7F6M, B, 3, 4, -4, 4
YNARY8, Y, 4, 4, -4, 4
4X7F6M, B, 3, 4, -4, 4
79JY8A, G, 2, 4, 4, inf
4X7F6M, P, 3, inf, 4, inf
9LDEO8, G, 4, 9, 4, inf
4X7F6M, P, 3, 9, 4, 9
9LDEO8, P, 4, 5, 4, 9
4X7F6M, P, 3, 5, 4, 5
9LDEO8, R, 4, 7, 4, 5
4X7F6M, P, 3, 5, 4, 5
9LDEO8, Y, 4, 1, 4, 5
4X7F6M, P, 3, 1, 4, 5
79JY8A, G, 2, 4, 4, inf
4X7F6M, R, 3, inf, 4, inf
9LDEO8, G, 4, -3, 4, inf
4X7F6M, R, 3, -3, 4, inf
79JY8A, G, 2, 4, 4, inf
4X7F6M, Y, 3, inf, 4, inf
9LDEO8, G, 4, 3, 4, inf
4X7F6M, Y, 3, 3, 4, inf
79JY8A, G, 2, 4, 4, inf
9LDEO8, G, 3, inf, 4, inf
4X7F6M, B, 4, 3, 4, inf
9LDEO8, G, 3, 3, 4, inf
79JY8A, G, 2, 4, 4, inf
9LDEO8, P, 3, inf, 4, inf
4X7F6M, B, 4, 10, 4, inf
9LDEO8, P, 3, 10, 4, 10
4X7F6M, P, 4, 5, 4, 10
9LDEO8, P, 3, 5, 4, 5
4X7F6M, R, 4, 7, 4, 5
9LDEO8, P, 3, 5, 4, 5
4X7F6M, Y, 4, 1, 4, 5
9LDEO8, P, 3, 1, 4, 5
79JY8A, G, 2, 4, 4, inf
9LDEO8, R, 3, inf, 4, inf
4X7F6M, B, 4, -2, 4, inf
9LDEO8, R, 3, -2, 4, inf
79JY8A, G, 2, 4, 4, inf
9LDEO8, Y, 3, inf, 4, inf
4X7F6M, B, 4, 4, 4, inf
9LDEO8, Y, 3, 4, 4, inf
79JY8A, G, 2, 4, 4, inf
APNFUQ, B, 3, inf, 4, inf
4X7F6M, B, 4, 13, 4, inf
APNFUQ, B, 3, 13, 4, 13
4X7F6M, P, 4, 8, 4, 13
APNFUQ, B, 3, 8, 4, 8
4X7F6M, R, 4, 10, 4, 8
APNFUQ, B, 3, 8, 4, 8
4X7F6M, Y, 4, 4, 4, 8
APNFUQ, B, 3, 4, 4, 8
79JY8A, G, 2, 4, 4, inf
APNFUQ, P, 3, inf, 4, inf
4X7F6M, B, 4, 10, 4, inf
APNFUQ, P, 3, 10, 4, 10
4X7F6M, P, 4, 5, 4, 10
APNFUQ, P, 3, 5, 4, 5
4X7F6M, R, 4, 7, 4, 5
APNFUQ, P, 3, 5, 4, 5
4X7F6M, Y, 4, 1, 4, 5
APNFUQ, P, 3, 1, 4, 5
79JY8A, G, 2, 4, 4, inf
APNFUQ, R, 3, inf, 4, inf
4X7F6M, B, 4, -2, 4, inf
APNFUQ, R, 3, -2, 4, inf
79JY8A, G, 2, 4, 4, inf
APNFUQ, Y, 3, inf, 4, inf
4X7F6M, B, 4, 4, 4, inf
APNFUQ, Y, 3, 4, 4, inf
79JY8A, G, 2, 4, 4, inf
FMCQUW, G, 3, inf, 4, inf
1OZ1WH, B, 4, 3, 4, inf
FMCQUW, G, 3, 3, 4, inf
79JY8A, G, 2, 4, 4, inf
FMCQUW, P, 3, inf, 4, inf
1OZ1WH, B, 4, 10, 4, inf
FMCQUW, P, 3, 10, 4, 10
1OZ1WH, G, 4, 9, 4, 10
FMCQUW, P, 3, 9, 4, 9
1OZ1WH, R, 4, 7, 4, 9
FMCQUW, P, 3, 7, 4, 7
1OZ1WH, Y, 4, 1, 4, 7
FMCQUW, P, 3, 1, 4, 7
79JY8A, G, 2, 4, 4, inf
FMCQUW, R, 3, inf, 4, inf
1OZ1WH, B, 4, -2, 4, inf
FMCQUW, R, 3, -2, 4, inf
79JY8A, G, 2, 4, 4, inf
FMCQUW, Y, 3, inf, 4, inf
1OZ1WH, B, 4, 4, 4, inf
FMCQUW, Y, 3, 4, 4, inf
79JY8A, G, 2, 4, 4, inf
FMJ4U7, G, 3, inf, 4, inf
4X7F6M, B, 4, 3, 4, inf
FMJ4U7, G, 3, 3, 4, inf
79JY8A, G, 2, 4, 4, inf
FMJ4U7, P, 3, inf, 4, inf
4X7F6M, B, 4, 10, 4, inf
FMJ4U7, P, 3, 10, 4, 10
4X7F6M, P, 4, 5, 4, 10
FMJ4U7, P, 3, 5, 4, 5
4X7F6M, R, 4, 7, 4, 5
FMJ4U7, P, 3, 5, 4, 5
4X7F6M, Y, 4, 1, 4, 5
FMJ4U7, P, 3, 1, 4, 5
79JY8A, G, 2, 4, 4, inf
FMJ4U7, R, 3, inf, 4, inf
4X7F6M, B, 4, -2, 4, inf
FMJ4U7, R, 3, -2, 4, inf
79JY8A, G, 2, 4, 4, inf
FMJ4U7, Y, 3, inf, 4, inf
4X7F6M, B, 4, 4, 4, inf
FMJ4U7, Y, 3, 4, 4, inf
79JY8A, G, 2, 4, 4, inf
M7EGKH, B, 3, inf, 4, inf
4X7F6M, B, 4, 13, 4, inf
M7EGKH, B, 3, 13, 4, 13
4X7F6M, P, 4, 8, 4, 13
M7EGKH, B, 3, 8, 4, 8
4X7F6M, R, 4, 10, 4, 8
M7EGKH, B, 3, 8, 4, 8
4X7F6M, Y, 4, 4, 4, 8
M7EGKH, B, 3, 4, 4, 8
79JY8A, G, 2, 4, 4, inf
M7EGKH, P, 3, inf, 4, inf
4X7F6M, B, 4, 10, 4, inf
M7EGKH, P, 3, 10, 4, 10
4X7F6M, P, 4, 5, 4, 10
M7EGKH, P, 3, 5, 4, 5
4X7F6M, R, 4, 7, 4, 5
M7EGKH, P, 3, 5, 4, 5
4X7F6M, Y, 4, 1, 4, 5
M7EGKH, P, 3, 1, 4, 5
79JY8A, G, 2, 4, 4, inf
M7EGKH, Y, 3, inf, 4, inf
4X7F6M, B, 4, 4, 4, inf
M7EGKH, Y, 3, 4, 4, inf
79JY8A, G, 2, 4, 4, inf
SSLKLM, B, 3, inf, 4, inf
1OZ1WH, G, 4, 12, 4, inf
SSLKLM, B, 3, 12, 4, 12
1OZ1WH, P, 4, 8, 4, 12
SSLKLM, B, 3, 8, 4, 8
1OZ1WH, R, 4, 10, 4, 8
SSLKLM, B, 3, 8, 4, 8
1OZ1WH, Y, 4, 4, 4, 8
SSLKLM, B, 3, 4, 4, 8
79JY8A, G, 2, 4, 4, inf
SSLKLM, G, 3, inf, 4, inf
1OZ1WH, B, 4, 3, 4, inf
SSLKLM, G, 3, 3, 4, inf
79JY8A, G, 2, 4, 4, inf
SSLKLM, P, 3, inf, 4, inf
1OZ1WH, B, 4, 10, 4, inf
SSLKLM, P, 3, 10, 4, 10
1OZ1WH, G, 4, 9, 4, 10
SSLKLM, P, 3, 9, 4, 9
1OZ1WH, R, 4, 7, 4, 9
SSLKLM, P, 3, 7, 4, 7
1OZ1WH, Y, 4, 1, 4, 7
SSLKLM, P, 3, 1, 4, 7
79JY8A, G, 2, 4, 4, inf
SSLKLM, Y, 3, inf, 4, inf
1OZ1WH, B, 4, 4, 4, inf
SSLKLM, Y, 3, 4, 4, inf
79JY8A, G, 2, 4, 4, inf
UB9JUO, B, 3, inf, 4, inf
4X7F6M, B, 4, 13, 4, inf
UB9JUO, B, 3, 13, 4, 13
4X7F6M, P, 4, 8, 4, 13
UB9JUO, B, 3, 8, 4, 8
4X7F6M, R, 4, 10, 4, 8
UB9JUO, B, 3, 8, 4, 8
4X7F6M, Y, 4, 4, 4, 8
UB9JUO, B, 3, 4, 4, 8
79JY8A, G, 2, 4, 4, inf
UB9JUO, P, 3, inf, 4, inf
4X7F6M, B, 4, 10, 4, inf
UB9JUO, P, 3, 10, 4, 10
4X7F6M, P, 4, 5, 4, 10
UB9JUO, P, 3, 5, 4, 5
4X7F6M, R, 4, 7, 4, 5
UB9JUO, P, 3, 5, 4, 5
4X7F6M, Y, 4, 1, 4, 5
UB9JUO, P, 3, 1, 4, 5
79JY8A, G, 2, 4, 4, inf
UB9JUO, Y, 3, inf, 4, inf
4X7F6M, B, 4, 4, 4, inf
UB9JUO, Y, 3, 4, 4, inf
79JY8A, G, 2, 4, 4, inf
YNARY8, B, 3, inf, 4, inf
4X7F6M, B, 4, 13, 4, inf
YNARY8, B, 3, 13, 4, 13
4X7F6M, P, 4, 8, 4, 13
YNARY8, B, 3, 8, 4, 8
4X7F6M, R, 4, 10, 4, 8
YNARY8, B, 3, 8, 4, 8
4X7F6M, Y, 4, 4, 4, 8
YNARY8, B, 3, 4, 4, 8
79JY8A, G, 2, 4, 4, inf
YNARY8, P, 3, inf, 4, inf
4X7F6M, B, 4, 10, 4, inf
YNARY8, P, 3, 10, 4, 10
4X7F6M, P, 4, 5, 4, 10
YNARY8, P, 3, 5, 4, 5
4X7F6M, R, 4, 7, 4, 5
YNARY8, P, 3, 5, 4, 5
4X7F6M, Y, 4, 1, 4, 5
YNARY8, P, 3, 1, 4, 5
79JY8A, G, 2, 4, 4, inf
YNARY8, R, 3, inf, 4, inf
4X7F6M, B, 4, -2, 4, inf
YNARY8, R, 3, -2, 4, inf
79JY8A, G, 2, 4, 4, inf
YNARY8, Y, 3, inf, 4, inf
4X7F6M, B, 4, 4, 4, inf
YNARY8, Y, 3, 4, 4, inf
79JY8A, G, 2, 4, 4, inf
ZQLVDY, B, 1, 4, -4, 4
79JY8A, P, 2, -inf, -4, 4
4X7F6M, B, 3, inf, -4, 4
9LDEO8, G, 4, 8, -4, 4
4X7F6M, B, 3, 8, -4, 4
9LDEO8, P, 4, 4, -4, 4
4X7F6M, B, 3, 4, -4, 4
9LDEO8, R, 4, 6, -4, 4
4X7F6M, B, 3, 4, -4, 4
9LDEO8, Y, 4, 0, -4, 4
4X7F6M, B, 3, 0, -4, 0
APNFUQ, B, 4, 9, -4, 0
4X7F6M, B, 3, 0, -4, 0
APNFUQ, G, 4, 8, -4, 0
4X7F6M, B, 3, 0, -4, 0
APNFUQ, R, 4, 6, -4, 0
4X7F6M, B, 3, 0, -4, 0
APNFUQ, Y, 4, 0, -4, 0
4X7F6M, B, 3, 0, -4, 0
FMCQUW, G, 4, 8, -4, 0
4X7F6M, B, 3, 0, -4, 0
FMCQUW, P, 4, 4, -4, 0
4X7F6M, B, 3, 0, -4, 0
FMCQUW, R, 4, 6, -4, 0
4X7F6M, B, 3, 0, -4, 0
FMCQUW, Y, 4, 0, -4, 0
4X7F6M, B, 3, 0, -4, 0
FMJ4U7, G, 4, 8, -4, 0
4X7F6M, B, 3, 0, -4, 0
FMJ4U7, P, 4, 4, -4, 0
4X7F6M, B, 3, 0, -4, 0
FMJ4U7, R, 4, 6, -4, 0
4X7F6M, B, 3, 0, -4, 0
FMJ4U7, Y, 4, 0, -4, 0
4X7F6M, B, 3, 0, -4, 0
M5TTVM, G, 4, 8, -4, 0
4X7F6M, B, 3, 0, -4, 0
M5TTVM, P, 4, 4, -4, 0
4X7F6M, B, 3, 0, -4, 0
M5TTVM, R, 4, 6, -4, 0
4X7F6M, B, 3, 0, -4, 0
M5TTVM, Y, 4, 0, -4, 0
4X7F6M, B, 3, 0, -4, 0
M7EGKH, B, 4, 9, -4, 0
4X7F6M, B, 3, 0, -4, 0
M7EGKH, G, 4, 8, -4, 0
4X7F6M, B, 3, 0, -4, 0
M7EGKH, Y, 4, 0, -4, 0
4X7F6M, B, 3, 0, -4, 0
SSLKLM, B, 4, 9, -4, 0
4X7F6M, B, 3, 0, -4, 0
SSLKLM, G, 4, 8, -4, 0
4X7F6M, B, 3, 0, -4, 0
SSLKLM, P, 4, 4, -4, 0
4X7F6M, B, 3, 0, -4, 0
SSLKLM, Y, 4, 0, -4, 0
4X7F6M, B, 3, 0, -4, 0
UB9JUO, B, 4, 9, -4, 0
4X7F6M, B, 3, 0, -4, 0
UB9JUO, Y, 4, 0, -4, 0
4X7F6M, B, 3, 0, -4, 0
YNARY8, B, 4, 9, -4, 0
4X7F6M, B, 3, 0, -4, 0
YNARY8, G, 4, 8, -4, 0
4X7F6M, B, 3, 0, -4, 0
YNARY8, R, 4, 6, -4, 0
4X7F6M, B, 3, 0, -4, 0
YNARY8, Y, 4, 0, -4, 0
4X7F6M, B, 3, 0, -4, 0
79JY8A, P, 2, 0, 0, 4
4X7F6M, G, 3, inf, 0, 4
9LDEO8, G, 4, -2, 0, 4
4X7F6M, G, 3, -2, 0, 4
79JY8A, P, 2, 0, 0, 4
4X7F6M, R, 3, inf, 0, 4
9LDEO8, G, 4, -7, 0, 4
4X7F6M, R, 3, -7, 0, 4
79JY8A, P, 2, 0, 0, 4
4X7F6M, Y, 3, inf, 0, 4
9LDEO8, G, 4, -1, 0, 4
4X7F6M, Y, 3, -1, 0, 4
79JY8A, P, 2, 0, 0, 4
9LDEO8, G, 3, inf, 0, 4
4X7F6M, B, 4, -1, 0, 4
9LDEO8, G, 3, -1, 0, 4
79JY8A, P, 2, 0, 0, 4
9LDEO8, P, 3, inf, 0, 4
4X7F6M, B, 4, 6, 0, 4
9LDEO8, P, 3, 6, 0, 4
4X7F6M, G, 4, 5, 0, 4
9LDEO8, P, 3, 5, 0, 4
4X7F6M, R, 4, 3, 0, 4
9LDEO8, P, 3, 3, 0, 3
4X7F6M, Y, 4, -3, 0, 3
9LDEO8, P, 3, -3, 0, 3
79JY8A, P, 2, 0, 0, 4
9LDEO8, R, 3, inf, 0, 4
4X7F6M, B, 4, -6, 0, 4
9LDEO8, R, 3, -6, 0, 4
79JY8A, P, 2, 0, 0, 4
9LDEO8, Y, 3, inf, 0, 4
4X7F6M, B, 4, 0, 0, 4
9LDEO8, Y, 3, 0, 0, 4
79JY8A, P, 2, 0, 0, 4
APNFUQ, B, 3, inf, 0, 4
4X7F6M, B, 4, 9, 0, 4
APNFUQ, B, 3, 9, 0, 4
4X7F6M, G, 4, 8, 0, 4
APNFUQ, B, 3, 8, 0, 4
4X7F6M, R, 4, 6, 0, 4
APNFUQ, B, 3, 6, 0, 4
4X7F6M, Y, 4, 0, 0, 4
APNFUQ, B, 3, 0, 0, 4
79JY8A, P, 2, 0, 0, 4
APNFUQ, G, 3, inf, 0, 4
4X7F6M, B, 4, -1, 0, 4
APNFUQ, G, 3, -1, 0, 4
79JY8A, P, 2, 0, 0, 4
APNFUQ, R, 3, inf, 0, 4
4X7F6M, B, 4, -6, 0, 4
APNFUQ, R, 3, -6, 0, 4
79JY8A, P, 2, 0, 0, 4
APNFUQ, Y, 3, inf, 0, 4
4X7F6M, B, 4, 0, 0, 4
APNFUQ, Y, 3, 0, 0, 4
79JY8A, P, 2, 0, 0, 4
FMCQUW, G, 3, inf, 0, 4
1OZ1WH, B, 4, -1, 0, 4
FMCQUW, G, 3, -1, 0, 4
79JY8A, P, 2, 0, 0, 4
FMCQUW, P, 3, inf, 0, 4
1OZ1WH, B, 4, 6, 0, 4
FMCQUW, P, 3, 6, 0, 4
1OZ1WH, G, 4, 5, 0, 4
FMCQUW, P, 3, 5, 0, 4
1OZ1WH, R, 4, 3, 0, 4
FMCQUW, P, 3, 3, 0, 3
1OZ1WH, Y, 4, -3, 0, 3
FMCQUW, P, 3, -3, 0, 3
79JY8A, P, 2, 0, 0, 4
FMCQUW, R, 3, inf, 0, 4
1OZ1WH, B, 4, -6, 0, 4
FMCQUW, R, 3, -6, 0, 4
79JY8A, P, 2, 0, 0, 4
FMCQUW, Y, 3, inf, 0, 4
1OZ1WH, B, 4, 0, 0, 4
FMCQUW, Y, 3, 0, 0, 4
79JY8A, P, 2, 0, 0, 4
FMJ4U7, G, 3, inf, 0, 4
4X7F6M, B, 4, -1, 0, 4
FMJ4U7, G, 3, -1, 0, 4
79JY8A, P, 2, 0, 0, 4
FMJ4U7, P, 3, inf, 0, 4
4X7F6M, B, 4, 6, 0, 4
FMJ4U7, P, 3, 6, 0, 4
4X7F6M, G, 4, 5, 0, 4
FMJ4U7, P, 3, 5, 0, 4
4X7F6M, R, 4, 3, 0, 4
FMJ4U7, P, 3, 3, 0, 3
4X7F6M, Y, 4, -3, 0, 3
FMJ4U7, P, 3, -3, 0, 3
79JY8A, P, 2, 0, 0, 4
FMJ4U7, R, 3, inf, 0, 4
4X7F6M, B, 4, -6, 0, 4
FMJ4U7, R, 3, -6, 0, 4
79JY8A, P, 2, 0, 0, 4
FMJ4U7, Y, 3, inf, 0, 4
4X7F6M, B, 4, 0, 0, 4
FMJ4U7, Y, 3, 0, 0, 4
79JY8A, P, 2, 0, 0, 4
M7EGKH, B, 3, inf, 0, 4
4X7F6M, B, 4, 9, 0, 4
M7EGKH, B, 3, 9, 0, 4
4X7F6M, G, 4, 8, 0, 4
M7EGKH, B, 3, 8, 0, 4
4X7F6M, R, 4, 6, 0, 4
M7EGKH, B, 3, 6, 0, 4
4X7F6M, Y, 4, 0, 0, 4
M7EGKH, B, 3, 0, 0, 4
79JY8A, P, 2, 0, 0, 4
M7EGKH, G, 3, inf, 0, 4
4X7F6M, B, 4, -1, 0, 4
M7EGKH, G, 3, -1, 0, 4
79JY8A, P, 2, 0, 0, 4
M7EGKH, Y, 3, inf, 0, 4
4X7F6M, B, 4, 0, 0, 4
M7EGKH, Y, 3, 0, 0, 4
79JY8A, P, 2, 0, 0, 4
SSLKLM, B, 3, inf, 0, 4
1OZ1WH, G, 4, 8, 0, 4
SSLKLM, B, 3, 8, 0, 4
1OZ1WH, P, 4, 4, 0, 4
SSLKLM, B, 3, 4, 0, 4
1OZ1WH, R, 4, 6, 0, 4
SSLKLM, B, 3, 4, 0, 4
1OZ1WH, Y, 4, 0, 0, 4
SSLKLM, B, 3, 0, 0, 4
79JY8A, P, 2, 0, 0, 4
SSLKLM, G, 3, inf, 0, 4
1OZ1WH, B, 4, -1, 0, 4
SSLKLM, G, 3, -1, 0, 4
79JY8A, P, 2, 0, 0, 4
SSLKLM, P, 3, inf, 0, 4
1OZ1WH, B, 4, 6, 0, 4
SSLKLM, P, 3, 6, 0, 4
1OZ1WH, G, 4, 5, 0, 4
SSLKLM, P, 3, 5, 0, 4
1OZ1WH, R, 4, 3, 0, 4
SSLKLM, P, 3, 3, 0, 3
1OZ1WH, Y, 4, -3, 0, 3
SSLKLM, P, 3, -3, 0, 3
79JY8A, P, 2, 0, 0, 4
SSLKLM, Y, 3, inf, 0, 4
1OZ1WH, B, 4, 0, 0, 4
SSLKLM, Y, 3, 0, 0, 4
79JY8A, P, 2, 0, 0, 4
UB9JUO, B, 3, inf, 0, 4
4X7F6M, B, 4, 9, 0, 4
UB9JUO, B, 3, 9, 0, 4
4X7F6M, G, 4, 8, 0, 4
UB9JUO, B, 3, 8, 0, 4
4X7F6M, R, 4, 6, 0, 4
UB9JUO, B, 3, 6, 0, 4
4X7F6M, Y, 4, 0, 0, 4
UB9JUO, B, 3, 0, 0, 4
79JY8A, P, 2, 0, 0, 4
UB9JUO, Y, 3, inf, 0, 4
4X7F6M, B, 4, 0, 0, 4
UB9JUO, Y, 3, 0, 0, 4
79JY8A, P, 2, 0, 0, 4
YNARY8, B, 3, inf, 0, 4
4X7F6M, B, 4, 9, 0, 4
YNARY8, B, 3, 9, 0, 4
4X7F6M, G, 4, 8, 0, 4
YNARY8, B, 3, 8, 0, 4
4X7F6M, R, 4, 6, 0, 4
YNARY8, B, 3, 6, 0, 4
4X7F6M, Y, 4, 0, 0, 4
YNARY8, B, 3, 0, 0, 4
79JY8A, P, 2, 0, 0, 4
YNARY8, G, 3, inf, 0, 4
4X7F6M, B, 4, -1, 0, 4
YNARY8, G, 3, -1, 0, 4
79JY8A, P, 2, 0, 0, 4
YNARY8, R, 3, inf, 0, 4
4X7F6M, B, 4, -6, 0, 4
YNARY8, R, 3, -6, 0, 4
79JY8A, P, 2, 0, 0, 4
YNARY8, Y, 3, inf, 0, 4
4X7F6M, B, 4, 0, 0, 4
YNARY8, Y, 3, 0, 0, 4
79JY8A, P, 2, 0, 0, 4
ZQLVDY, B, 1, 0, -4, 0
79JY8A, R, 2, -inf, -4, 0
4X7F6M, B, 3, inf, -4, 0
9LDEO8, G, 4, 10, -4, 0
4X7F6M, B, 3, 10, -4, 0
9LDEO8, P, 4, 6, -4, 0
4X7F6M, B, 3, 6, -4, 0
9LDEO8, R, 4, 8, -4, 0
4X7F6M, B, 3, 6, -4, 0
9LDEO8, Y, 4, 2, -4, 0
4X7F6M, B, 3, 2, -4, 0
APNFUQ, B, 4, 11, -4, 0
4X7F6M, B, 3, 2, -4, 0
APNFUQ, G, 4, 10, -4, 0
4X7F6M, B, 3, 2, -4, 0
APNFUQ, P, 4, 6, -4, 0
4X7F6M, B, 3, 2, -4, 0
APNFUQ, Y, 4, 2, -4, 0
4X7F6M, B, 3, 2, -4, 0
FMCQUW, G, 4, 10, -4, 0
4X7F6M, B, 3, 2, -4, 0
FMCQUW, P, 4, 6, -4, 0
4X7F6M, B, 3, 2, -4, 0
FMCQUW, R, 4, 8, -4, 0
4X7F6M, B, 3, 2, -4, 0
FMCQUW, Y, 4, 2, -4, 0
4X7F6M, B, 3, 2, -4, 0
FMJ4U7, G, 4, 10, -4, 0
4X7F6M, B, 3, 2, -4, 0
FMJ4U7, P, 4, 6, -4, 0
4X7F6M, B, 3, 2, -4, 0
FMJ4U7, R, 4, 8, -4, 0
4X7F6M, B, 3, 2, -4, 0
FMJ4U7, Y, 4, 2, -4, 0
4X7F6M, B, 3, 2, -4, 0
M5TTVM, G, 4, 10, -4, 0
4X7F6M, B, 3, 2, -4, 0
M5TTVM, P, 4, 6, -4, 0
4X7F6M, B, 3, 2, -4, 0
M5TTVM, R, 4, 8, -4, 0
4X7F6M, B, 3, 2, -4, 0
M5TTVM, Y, 4, 2, -4, 0
4X7F6M, B, 3, 2, -4, 0
M7EGKH, B, 4, 11, -4, 0
4X7F6M, B, 3, 2, -4, 0
M7EGKH, G, 4, 10, -4, 0
4X7F6M, B, 3, 2, -4, 0
M7EGKH, P, 4, 6, -4, 0
4X7F6M, B, 3, 2, -4, 0
M7EGKH, Y, 4, 2, -4, 0
4X7F6M, B, 3, 2, -4, 0
SSLKLM, B, 4, 11, -4, 0
4X7F6M, B, 3, 2, -4, 0
SSLKLM, G, 4, 10, -4, 0
4X7F6M, B, 3, 2, -4, 0
SSLKLM, P, 4, 6, -4, 0
4X7F6M, B, 3, 2, -4, 0
SSLKLM, Y, 4, 2, -4, 0
4X7F6M, B, 3, 2, -4, 0
UB9JUO, B, 4, 11, -4, 0
4X7F6M, B, 3, 2, -4, 0
UB9JUO, P, 4, 6, -4, 0
4X7F6M, B, 3, 2, -4, 0
UB9JUO, Y, 4, 2, -4, 0
4X7F6M, B, 3, 2, -4, 0
YNARY8, B, 4, 11, -4, 0
4X7F6M, B, 3, 2, -4, 0
YNARY8, G, 4, 10, -4, 0
4X7F6M, B, 3, 2, -4, 0
YNARY8, P, 4, 6, -4, 0
4X7F6M, B, 3, 2, -4, 0
YNARY8, Y, 4, 2, -4, 0
4X7F6M, B, 3, 2, -4, 0
79JY8A, R, 2, 2, -4, 0
ZQLVDY, B, 1, 0, -4, 0
79JY8A, Y, 2, -inf, -4, 0
4X7F6M, B, 3, inf, -4, 0
9LDEO8, G, 4, 4, -4, 0
4X7F6M, B, 3, 4, -4, 0
9LDEO8, P, 4, 0, -4, 0
4X7F6M, B, 3, 0, -4, 0
9LDEO8, R, 4, 2, -4, 0
4X7F6M, B, 3, 0, -4, 0
9LDEO8, Y, 4, -4, -4, 0
4X7F6M, B, 3, -4, -4, 0
79JY8A, Y, 2, -4, -4, 0
4X7F6M, G, 3, inf, -4, 0
9LDEO8, G, 4, -6, -4, 0
4X7F6M, G, 3, -6, -4, 0
79JY8A, Y, 2, -4, -4, 0
4X7F6M, P, 3, inf, -4, 0
9LDEO8, G, 4, 1, -4, 0
4X7F6M, P, 3, 1, -4, 0
9LDEO8, P, 4, -3, -4, 0
4X7F6M, P, 3, -3, -4, -3
9LDEO8, R, 4, -1, -4, -3
4X7F6M, P, 3, -3, -4, -3
9LDEO8, Y, 4, -7, -4, -3
4X7F6M, P, 3, -7, -4, -3
79JY8A, Y, 2, -4, -4, 0
4X7F6M, R, 3, inf, -4, 0
9LDEO8, G, 4, -11, -4, 0
4X7F6M, R, 3, -11, -4, 0
79JY8A, Y, 2, -4, -4, 0
9LDEO8, G, 3, inf, -4, 0
4X7F6M, B, 4, -5, -4, 0
9LDEO8, G, 3, -5, -4, 0
79JY8A, Y, 2, -4, -4, 0
9LDEO8, P, 3, inf, -4, 0
4X7F6M, B, 4, 2, -4, 0
9LDEO8, P, 3, 2, -4, 0
4X7F6M, G, 4, 1, -4, 0
9LDEO8, P, 3, 1, -4, 0
4X7F6M, P, 4, -3, -4, 0
9LDEO8, P, 3, -3, -4, -3
4X7F6M, R, 4, -1, -4, -3
9LDEO8, P, 3, -3, -4, -3
APNFUQ, B, 4, 2, -4, -3
9LDEO8, P, 3, -3, -4, -3
APNFUQ, G, 4, 1, -4, -3
9LDEO8, P, 3, -3, -4, -3
APNFUQ, P, 4, -3, -4, -3
9LDEO8, P, 3, -3, -4, -3
APNFUQ, R, 4, -1, -4, -3
9LDEO8, P, 3, -3, -4, -3
FMCQUW, G, 4, 1, -4, -3
9LDEO8, P, 3, -3, -4, -3
FMCQUW, P, 4, -3, -4, -3
9LDEO8, P, 3, -3, -4, -3
FMCQUW, R, 4, -1, -4, -3
9LDEO8, P, 3, -3, -4, -3
FMCQUW, Y, 4, -7, -4, -3
9LDEO8, P, 3, -7, -4, -3
79JY8A, Y, 2, -4, -4, 0
9LDEO8, R, 3, inf, -4, 0
4X7F6M, B, 4, -10, -4, 0
9LDEO8, R, 3, -10, -4, 0
79JY8A, Y, 2, -4, -4, 0
9LDEO8, Y, 3, inf, -4, 0
4X7F6M, B, 4, -4, -4, 0
9LDEO8, Y, 3, -4, -4, 0
79JY8A, Y, 2, -4, -4, 0
APNFUQ, B, 3, inf, -4, 0
4X7F6M, B, 4, 5, -4, 0
APNFUQ, B, 3, 5, -4, 0
4X7F6M, G, 4, 4, -4, 0
APNFUQ, B, 3, 4, -4, 0
4X7F6M, P, 4, 0, -4, 0
APNFUQ, B, 3, 0, -4, 0
4X7F6M, R, 4, 2, -4, 0
APNFUQ, B, 3, 0, -4, 0
96Y3RZ, G, 4, 4, -4, 0
APNFUQ, B, 3, 0, -4, 0
96Y3RZ, P, 4, 0, -4, 0
APNFUQ, B, 3, 0, -4, 0
